sigma_1,sigma_2,err_1,err_2
68.47156764572476,62.52153964576277,2.865376711592189,6.496184980087451
115.37791366127897,129.75457592117576,5.817972725264856,6.840609314835932
121.4666967439013,117.4640260761159,4.524679418605595,7.340009150917122
82.25739037865954,67.43604021543416,3.012964931529995,6.523527675570487
73.7514701343181,73.30384245722338,3.988124519596081,11.1887163024618
174.89229780143356,188.0576531206892,6.229060842075988,6.195912186760946
50.60231128037217,51.5716078187217,3.60936339729106,5.127877200127635
254.22463066968777,260.4586073326989,7.179835091059708,7.179413253992672
93.3659649794249,80.31112287227549,2.459350954883688,5.428736100488292
167.36942774689032,157.38341019290925,4.327487692396262,10.594571433651048
93.8048333319271,106.54618154528336,4.499476379679476,7.094699767729724
158.8778966227348,144.04789540265028,6.520361071032974,5.373795824014214
187.04219618466516,192.70094157786016,6.780144534955742,5.658791877889223
152.3699656244239,161.1190546145107,6.083162405966875,9.210393182706383
139.78697182872602,135.231574074049,4.669787877423506,6.543686338242385
85.14455340504915,95.28596480692532,5.1169425831970985,6.0738622639812245
92.1054115512447,90.0133395043228,4.309706804268826,4.915548262081303
151.010147956157,145.1073432201037,6.985256577284333,6.684223946888685
211.30884634788663,202.19125489023887,7.2882128408389955,10.551694525424669
147.87994238169924,141.8475207882027,5.278745469017452,6.603168257845456
183.29311362196023,176.66662071884102,7.3705804378316975,6.711132745727433
159.0013618119236,170.62200640058393,4.791859182445784,9.929433253939616
106.5993514966918,100.001780669854,5.73336355632611,13.57697570674684
141.6623518303098,143.60735480497087,6.009700730497171,5.845301650041495
211.6236971873464,235.46153486712132,6.671752507713365,8.991893730536068
229.8768220110206,253.02545773626284,7.707238725552023,12.556411444726322
163.8510671025791,188.39236106353383,8.83778131149998,4.6532154629237965
156.47368002688725,179.952480098505,5.789047961724148,8.177785888724491
102.705126324894,103.2008030710588,4.628252166114587,13.742886275627228
71.82156894901274,70.70158841661434,5.529994756151631,4.726131240271785
167.06825148932572,161.22920103351487,4.755352619716192,13.894465647420525
135.70464780005292,124.85403813413284,6.9041296062654895,6.823704728968527
115.0212153259742,117.41570613897198,6.996438015539876,6.721238790528915
136.676274009719,132.80959902458932,6.546789002156959,8.811707373530759
198.35400173446573,195.12297589845852,8.17854128413016,7.492493955533312
166.9923299882723,155.28120500779542,8.186668992213372,7.893526111195931
232.3002387419446,223.43597097550224,9.124432306273226,7.020660364608664
131.6641242668521,135.53164682448377,6.733810836719431,6.45208523504354
177.89850306309688,161.99931874043028,6.423075194225678,7.276101755131877
200.9808859968441,205.07603756064228,7.201501519935541,11.347536852537472
219.17030438195695,225.55075967222328,5.091721721173433,5.73748960163354
189.258549017503,180.50914227205175,3.26707471481226,7.192275568855537
191.6498215965665,179.60317954273484,7.225194451872191,6.588444862293709
272.84794737461254,256.77677802801225,7.131166070405097,8.57178122999683
152.11424405484587,198.04151969158585,9.208733047830169,10.218900852243484
170.16436571069133,157.87033407562936,8.026188379461153,10.092980065609211
176.93772387734128,156.94824676963592,9.800607415102332,9.692747552190276
203.81932215566948,213.67247503686227,5.635269544028679,7.456602196329997
78.28017262921274,84.29483734894447,4.966555451762694,6.9679726480271205
280.7016976730415,264.34561301182447,7.77221173368947,7.123498927457623
293.74213685852686,281.8598030011783,13.377648585444517,17.16190732545178
77.40434830092634,75.13958467844498,5.778533430741729,5.393175656073853
63.93250530429393,69.43032060405666,4.636159980887852,5.480209230529099
240.8546903736264,238.85537145535707,9.557696260828882,7.609336500992653
157.22185524512182,162.56303740738787,7.479456070416687,8.819841008717402
115.22829618699994,119.3358994493294,8.207496092998126,9.605529075514172
142.07356553059745,165.33060261897202,5.301807414165152,7.361212380313911
210.535243976304,228.06446718847496,6.877296202786769,11.954739083626418
187.18907219290557,196.87454033157687,7.028997137798488,10.308636983363062
187.8561252074761,195.07925215931397,9.796013155168469,11.056336065959798
128.87839382632276,114.74065409486624,7.708274890879754,19.89913511692384
166.79929425559834,158.7127170022966,7.799266206440262,8.189544712922979
139.61116967714605,151.4803902133779,6.709833098932735,7.846539548955664
223.5992445646204,220.0644433711518,9.638491605684754,8.97539747957013
51.45375909179717,51.89998902373143,5.523546711009729,5.595670465924121
138.34717353245773,150.61875321527347,7.18878517341496,10.64094497380314
298.0570508312188,291.87862533335675,9.902600955874146,7.916047909193939
240.95137546200036,221.2926890050929,11.29429786310062,8.211348202983627
73.19946086767055,74.44463203282885,5.774829484109724,5.7287510244004345
168.86682071182202,164.09547421503393,3.304253196719773,8.823298153821725
295.8746134589172,294.2825087659078,12.268200285777889,10.69425756079746
185.56585444279895,190.51669299026852,8.387682128509566,9.526713924629348
180.59824518387745,196.33083772401775,8.52801040403795,9.244339744082817
220.088317488925,211.73265028830752,5.925470699324942,7.605614269308991
216.89728792921085,207.727700404394,11.158563735387917,10.569004066708228
174.15116301193848,164.12274935525994,3.314965651577453,7.016743710190866
119.9095236336446,122.11274541114196,4.808923034169467,7.185696698230322
315.39544233844794,283.7037360631639,10.713236149981311,8.199997923588757
85.6940305646873,85.39510314151465,2.9661321599310124,3.916159976687149
194.42824767133612,214.8737441118189,5.988488753580512,7.293530473583553
276.1654528328151,276.31631964915834,10.548878084865898,9.291170348266665
143.49077006667983,161.11498929191265,9.6220420229942,14.474151139851092
187.40449278922756,162.80983276401102,7.393713541435993,5.899465556636106
223.31313914141447,240.3788112925689,7.682637100316734,7.978574752963065
123.23106918645398,127.02731282816336,7.518915902375307,7.262421751826431
99.24883524776352,78.17805195954193,5.67819128571598,5.794625996895903
140.81055125364207,165.48857082159984,6.863180627538505,9.759768060132956
69.70204471865254,71.46976325299576,6.179856882796146,6.158092524038935
126.45925655647464,145.32318107103222,5.092483242489923,6.086091181668324
117.3405111348543,146.68868168510426,7.443095438270082,10.597422810940133
93.77925448819356,105.87622186846971,4.434364458849803,13.830726506912042
210.91365305774585,192.20578972950196,7.683905648858792,9.33891990522298
104.39883984276214,100.84138127049803,5.651199140928208,8.914696251228458
145.09299697446804,132.66079109886803,8.050252580094446,9.057288179847491
158.1131512328576,166.17075090060266,7.401429376811229,9.024015254482183
113.84857487706424,98.23937947100757,6.847875368219254,6.999832394245045
159.50572433056476,173.46939859442494,8.556839049302395,8.272254963425809
129.92808029850036,151.71578987591778,6.933378462930962,10.602116184954452
50.42636295649666,43.88715423452084,5.474816943247256,6.619680676498682
125.35688740303952,113.5961157271064,7.76550080909574,9.422925681652892
137.24493184665164,147.0930624031951,6.497231979236925,7.688429724594341
171.26301346872037,177.94331998442013,6.951532358724017,9.01047688167305
156.2668022770411,119.4311306393552,7.422736953227456,19.059007953780718
174.24583245060592,170.80999745147142,5.972957564161377,10.482703457042076
118.13520648823838,101.50603772683816,6.607955828270964,7.865323496232466
192.2000569692221,188.0620018155497,7.632637412359468,11.795684824856028
197.52115242867936,187.282797495232,8.683923224834631,9.50284723224978
229.3675639403834,201.23200234878547,9.390492694705216,9.116537512421282
227.86217638691883,181.39065088597283,9.656818801642876,13.28880486181256
179.94225215563606,161.70818106176495,7.294185904576971,8.531623651899059
119.90718576726891,97.640204187655,6.831218583089,7.161876280761795
155.6918979916606,157.7191319322922,6.053396353031281,6.875163857023105
132.22946140079782,140.60351583999656,7.395815668628615,13.16858291244656
230.0387273672592,237.06646671565423,9.48822062196133,11.100741702107085
141.83052667471452,164.47028825386516,4.23139507531581,7.9029816812962945
61.62843755388066,79.06966480063137,8.36036909442875,10.29262968785845
81.62327163155788,91.23960298643809,5.919755557619987,8.504937596465727
147.43682030118035,126.1720564974877,7.6509949824516355,7.689585360996463
185.1397978216234,167.8183001975839,7.579432072194565,9.297624255230147
123.23594130616875,130.20902965567166,8.625344963944027,19.78698992896842
64.40763006328888,60.55167505004422,5.40549285994966,5.714604234739085
221.1095860427166,222.82112213285268,7.722982766044216,8.151277256050843
194.1694876619921,215.72477674024725,8.130865783201404,16.584270384448104
222.12616471795857,216.12031790975664,7.913564684044427,8.228739096419446
87.32434971086953,92.94643883961406,7.320466980500095,7.0390225257317
115.75052552574522,116.69211860604253,6.5119463933499855,7.657267557934275
150.1044751647056,145.7855713964811,11.33613311614648,11.753763366884185
154.60038622459183,151.82180830988938,8.125357577463447,7.915008742386463
61.87844180733903,67.05332744324214,5.491294567525095,5.646468213455454
172.46373834068842,203.01964499163088,9.75736266465822,13.421265370714323
166.80971243006636,179.08589845240544,8.196328744957242,15.931554153176588
110.65181950780556,106.12381637459652,6.872873169980773,9.327136927320428
173.08211579990106,205.71896857917403,8.476138826535811,10.882544930774646
38.57617583482061,27.62409060856393,6.871945065544304,8.759654579997374
107.89734325028866,84.70837693614047,6.4610556323174,7.316324855405299
136.46276360584537,128.6916359669599,5.939271369251907,10.57013776359948
111.41179192892778,95.31376098707572,8.77090315481858,10.932809612199428
164.4775142511142,174.05404513442522,8.108491941932678,12.80348451820906
233.4339465639562,236.05795449855836,9.564105698642448,13.709269739763856
151.27855943888505,128.81196163805728,8.808907108596442,11.518998106490812
152.79254675664825,173.404237566299,7.370185042965881,10.45654588039371
194.53708371293703,189.9501458779157,8.402488774147457,10.100427358165067
274.9641657289536,271.6592053600514,13.920755515139987,10.584587910237795
178.20140699463403,186.15917244650376,9.670074354022857,7.308707821979085
147.54855427247065,150.2347938285594,8.073523210699006,7.361108159665584
186.65962393140637,175.05694021687836,11.102507874918762,10.971710430682846
291.39356374686025,305.2624671299476,8.084649444775497,9.901602636333086
229.5248614624472,215.265746441419,11.23945854326934,4.253149360860746
118.12510150048988,115.65395541360849,9.054460648640218,8.165898935999897
60.26486439937735,73.47082421907456,6.368134858129847,6.867762889129486
199.6872264791268,198.3797482470652,14.794349202137775,14.471316284391156
78.63503085949132,66.47391396488581,6.6697792052378535,7.419563962117533
164.2679074504978,171.65082728740776,10.742997549898924,12.150379604702945
363.2603891085058,361.9217840818618,12.85724494194228,10.92272758442754
211.21418561776372,209.8870656660176,8.980682136764496,9.435802112117486
297.03852882729154,252.5525628405408,13.445004242503062,15.836274393801842
183.619229400156,186.6603282150489,10.270208801215675,11.087955614006624
96.03008169718832,91.36255559567688,7.535185648279201,13.748967036578396
108.74974491816974,91.51550638140972,4.152942395678892,9.773050681632864
177.1368001848016,196.77168767216492,10.090652025346529,10.369164607568065
239.1969191941385,238.2032053955141,9.035897989868957,9.951876131051684
186.97148021225115,198.3766882182028,8.389094619757005,9.504760009758318
152.87535465306271,160.1617430903533,10.528773777766348,10.747172442472204
143.10634964796446,161.64218125908076,28.106850265585805,10.822543432396564
106.9262737891116,110.19218019195992,9.038806597142315,9.271263042304014
202.58564477024228,234.22015512567685,8.059892373114815,15.845483997440718
190.9021661775878,192.9029693111271,10.6720835078493,13.993601859999908
117.54300333213016,111.80501860537336,7.677745852773286,19.75645668196008
140.46111162824894,130.36426031783608,4.349692401850305,12.95900649179572
288.300944881566,277.8725574793429,9.802513548355932,11.910977103767946
130.62192084700206,146.96019082416348,10.746730597861331,13.660172345015155
151.7804560990884,161.9364906091282,10.38287219987133,14.342089048199655
127.9195648531878,118.91294567436516,9.99028321046183,12.12636711304186
136.96318373918123,125.10911365508244,9.11545215102988,9.873628888675002
247.97785123242943,223.48349224055545,14.13412867900868,15.021606677326185
138.53882940568317,137.84606939795628,7.0251742320283705,7.068228588338683
203.4923409503902,203.40394154176508,7.641771231380263,7.637507825904015
189.9922266217918,184.23379968944263,9.80204932410119,10.2316194690161
143.3284739422041,138.04575417010014,5.625027161626083,12.686863950273173
189.25722516017973,189.85012443950697,11.237615872478118,15.266150304428557
129.69836181307062,138.2586294953505,7.996415797603277,13.106729321442742
191.29641450152175,198.77483725095036,10.141464005382684,11.741848550461874
203.68378206988504,191.10638915956568,9.008148645408175,12.500827971743176
270.1846737704349,275.3913401543658,16.693900592316904,17.590505918512
138.6592455387603,142.16346182353388,6.874854036890324,8.484813004946622
194.8506643510708,157.42628827046727,11.726981976381715,11.118354512444965
198.8895585000405,172.57121309619006,12.810396395540062,12.519119627578563
109.40033636804552,92.97899697401026,12.430383274962097,13.601909970762412
241.4353864959359,232.95213667089757,10.989896643027926,8.804199116648396
193.97142666437043,198.43216561309828,10.04652492428004,13.361833697944164
242.68946027805652,249.72771132603611,12.74785432779206,15.886104718688197
228.7737600470789,240.0232829050708,11.172150831953743,15.43013625924281
101.1353286862399,75.38186571081134,10.636765463113566,12.05105390749616
125.26234748993988,125.51880657752544,10.443414075140524,12.246643447260867
160.2526068385531,146.00016131270502,13.165371398465751,9.275529665962464
149.51961892243577,161.42791138879565,11.675856772061785,12.23580871900433
126.35423054321288,142.5899053384042,10.80068045892465,10.081383881114348
136.19530478893006,140.79698826464897,9.694032030067127,10.715255449541008
186.04713166520224,191.7780100711248,13.246207016234878,13.49276137343296
109.65561268918796,128.51114936482955,8.40296982427432,11.46877618432188
57.11196091190717,63.412417392408216,5.686540466928427,6.286056564048557
113.80021345909984,102.20814317663218,8.57129924757183,8.989018371206853
194.10200395753765,181.3159719520574,9.044516494830871,10.12400265827656
118.27251697517023,130.4882997268688,9.127293838967187,9.49628388472052
93.0543758011109,98.98948539088724,10.114755491031104,12.400933847938454
208.1065095925907,202.51823995116484,7.650611140847241,8.27590706028303
246.52351745436712,233.4347966277896,10.400042711931013,10.840429272155967
118.05579209843926,96.44566173056774,8.185613409348534,9.882859588269357
243.0748372943264,215.8774893309445,11.273081656617457,12.376119191696684
108.07204622743266,124.0948289546332,10.302417617906558,12.748569928566676
207.3728294685297,222.19468603558667,10.852692918382369,13.474868230577815
184.8495496065343,207.48642336985,15.597644475038722,16.242219896660682
194.46826570426785,195.9139362605595,10.26639704700492,12.324567613233604
174.27582573785978,183.87815830570767,10.666900385421409,11.344049964675442
149.7497461113353,148.0258575832941,9.793547338056836,10.96328627917888
84.46681670716045,79.25426132600134,8.092715396104662,8.310530290928945
170.69156327858187,187.1040346444843,9.762735038673004,10.907270957760016
131.00394904742177,145.7178531896605,8.163233848686666,9.8029237917819
189.7078337109709,178.5458952370403,11.170377293529624,11.39216732878755
164.0515867524695,164.88815629789931,6.095042587703342,11.416520972257755
143.51262769194693,150.4285677812626,6.202875012509248,14.490632161402388
112.86253275092083,97.37516303519516,9.391602886562156,9.781472695835683
284.49685448780195,267.8655997203112,15.00143750423067,14.574035239116672
77.86557685585403,121.28387935876118,8.316630807063236,24.86370707637464
125.94987914911196,103.98048510772377,13.245324156382445,10.333981097777873
183.31967893387505,170.42206626259014,8.385932837253405,11.723966065037173
138.65109503333903,122.2431809796727,9.336856526103674,9.7747299372148
117.14930250483404,128.85833554674306,9.631264908112788,12.520479464575956
129.2727099591571,131.43699606165902,8.36836536022863,16.101506159808533
158.70662575809388,181.4216949313935,9.717521474395753,15.987009722138176
152.89571960571087,161.19163964172344,10.824213914725108,10.74740407725218
49.2367685978814,42.47958093790631,5.4256304510747,10.26012298136184
92.59376715431364,79.32662215265916,9.081628300029069,12.56935698336929
269.8387398546573,286.77909101343954,7.226215130280019,15.56133824197676
174.86353403268868,176.65824497551827,9.689912306803103,9.664690875240552
188.84399875631988,166.38803404624622,11.173585885777324,11.49124594059167
275.864698655571,291.8737787434149,13.42649204186712,15.323441161057604
114.79992031808048,111.78859143772137,8.898908977737674,11.97996105839645
162.8528308115556,180.5761818432144,7.499929929089124,11.319105310731798
84.73828059772042,96.02150263806897,11.193982571671391,13.400193566709488
98.20522130236486,82.50212228060879,10.701162974273824,16.46983478898374
167.62712499285402,142.71184803313025,14.784551193912462,13.470779140988988
128.9867214587723,140.5557674232419,3.69631891387844,12.204979731965643
227.31704068203695,251.6382917244253,10.153094556438806,13.302333817401887
109.89607269941398,99.06050045628142,9.07918725392605,10.782304255861176
96.56789704931803,71.03865878971648,7.722974826656528,7.770010523014061
139.2651717043668,134.9610978092637,11.374687325444867,11.095143338559255
119.72103140305602,120.6420528448342,9.597778556711702,10.636607092878686
58.32686160501637,57.57192714113737,6.151742082906679,6.573539195041998
208.7964089411765,212.2457944830524,15.34866832850508,20.299199314094317
211.54419356212568,223.8064870957271,10.42432887699544,14.430989940932257
138.31434726522198,140.6674379531409,9.520464616110289,10.804243627888772
149.00796188164284,149.7551415575167,9.466295993590087,7.623020566005201
107.4989729807979,149.0922858961841,7.768666925601951,10.101138444276186
219.02828262682723,215.5474957021289,19.15514233978289,18.820399714714675
160.13804903818453,134.82847961239133,10.748845586125116,11.314492511626163
218.60046575897425,236.0993406109829,11.42213267245362,11.55880825567714
92.7358932580284,96.6259366973948,10.047054923798848,10.14468964886351
131.9762982821719,83.44837664236489,7.817994313028557,17.324588000485846
178.41653881768133,159.87651506155314,12.113885191003062,10.75729572799183
136.25603546328963,111.00864903325451,13.371926937268109,11.901664050574691
180.3191607008583,188.58643908609048,5.222002252914259,15.971315745453827
181.6564723230569,187.3404777581996,12.951888874861488,18.37339836401811
114.15420702926296,136.36519434882757,7.599680381285948,10.409421066977778
128.57516462110362,151.1915934748727,8.84773219661907,12.385669546967511
125.64961766398436,137.72708184683592,12.619933121654284,15.625720140848802
153.2753199220244,152.07841280841083,10.535642311514067,10.174535288062614
67.60080317227802,67.94619099601168,7.426865178015743,10.03390617866978
191.1329275838334,225.5798516551775,6.244876067958573,25.99762138847886
94.92359801570144,101.71532699351482,9.685952600215195,11.84092954967916
128.15541580239574,129.00532660843277,8.810777523306584,12.516595785544132
190.82557999327267,176.2900574833606,10.687757507042642,11.43857884614618
166.45285577444645,152.18947171868032,10.970589108515943,12.475054922131855
128.3381705202886,140.1558790790492,5.528858510409872,17.497476482957683
178.6692376716266,180.5729200049892,11.248379056944543,13.085171614258696
211.50253774777983,225.25635736484364,11.33343769049235,10.294714185168802
153.25179981026707,168.36758667025265,9.579900617634326,11.341938481034038
72.03431401256493,148.54139771040653,11.442063994435488,22.476843434201605
126.40580528545992,143.90710991486372,10.696078737352664,14.386980098054606
144.1627584974652,157.51931348863909,13.58880402362081,18.327037016416067
116.35942654735372,123.05176103138096,10.398984071353786,10.326131022604493
80.43694982423952,70.15055230175454,11.528303491220129,18.10765029059229
179.51791761224504,186.44341636039024,12.991307399575632,10.451943798126052
100.67315518957598,93.64546341856472,9.365066853485622,10.00629857158538
108.0422903840162,67.54357386743764,9.174735777764258,24.5047617593637
177.77628803550652,156.39528547634808,13.570627004672955,12.668427941544444
188.9227738780201,169.2700849858976,15.62670401989164,19.81844181133192
157.79569681622658,182.19405328822185,9.820566028929225,11.706737314234042
172.90576667671925,187.65585759640564,11.589374098757766,15.244114459113892
223.4841854117984,203.47000688102665,13.269656878888556,11.976645405889148
118.5770300565853,114.01136169964396,11.402203546067476,11.377814184266793
118.25975290993507,126.4318658510128,9.243689756995495,9.648788740801653
118.92485822257618,123.92394562404766,10.733602827433808,10.92904702368097
197.5843516600996,194.60842662097545,7.451152957146441,18.678039438048653
151.25241279704565,167.62355856389905,10.668797284952648,12.649867964591394
73.39586460495883,79.0593385486381,6.698684374837532,9.694378074005026
135.65987765167554,153.29893184133834,9.488465125195946,17.245448649649262
128.0359186480099,101.81940625849154,5.741850276253864,13.501433461194258
123.663188160759,117.17507295638336,11.05896541702503,10.104861704073503
87.7650811316079,108.6914052092848,12.540354897797076,16.965794603646952
126.69018997885192,106.95383460893378,8.129023754341999,9.185183714529098
234.5110732208537,212.5164228316972,14.085665847025927,13.484033002853083
53.72381239026916,49.96317463566005,7.935240181362408,8.553300328953688
101.60940038559976,95.76635978771772,9.62551737504578,11.258624527428273
274.6166678552203,267.4459607540076,11.125888610152968,11.851147840861184
160.50159448840856,148.39012169005068,14.561694051704052,12.675084297328128
118.51848755307614,125.52907039716906,8.620810026493215,10.421919724735837
157.40260327876916,152.4025133204464,13.003745904259851,14.720334761232158
171.05215194355904,169.38078491484916,12.08285330404933,15.115691649417329
227.2658241417645,231.02151254103975,5.274935147604276,12.271958081561158
196.3183044745061,200.5788547342724,12.92013565559966,12.722087080002412
121.06359547658904,131.43752976689498,10.249021403382352,11.197530761179872
136.2037692870837,155.8140142693009,9.957013147758907,12.655570593666836
76.81011282617095,93.93722120171252,8.949820700159677,14.141927689875091
141.0483609913126,131.7297014911504,11.329169687524756,10.283231323785245
125.95829401624592,134.76523663808177,8.710182447776013,10.549022815749703
200.54352616942745,203.4585495229836,12.89208586172137,12.90334683854944
153.87612248279473,147.24036663228884,13.45165736779372,18.59180178931869
123.42488731456125,128.4125776537061,9.68857370378402,15.187985644343264
194.92491872508865,183.26647654654417,15.353240030007932,12.800996401210831
125.56612000047488,144.88298256879173,14.850798117495058,21.950709769527823
177.20996355524332,196.0145819958112,10.268337628129126,17.774727164351745
168.98607754833927,161.1189641866291,15.430520097483576,17.57293562276365
189.9323326400709,181.76966697967848,11.180934885814636,13.174999188040308
120.40636874756112,95.82493961884944,16.364383717937073,12.867626233000433
98.5674361107369,132.41783781895603,13.020194651527904,17.945499898170553
177.5754126411361,167.53975361896784,13.130836143678415,13.650226778648245
125.04387903675706,106.153446060688,6.472170310258323,16.867874415695052
166.9747133326742,160.64847484563631,12.185348321283447,12.80125373595789
185.4382426129345,174.5672069098314,9.675290169554184,8.871630652613598
222.9466586687613,189.42529780233983,18.35279150305617,21.756534415016574
115.64477629789904,111.32254121048372,9.802744131414627,10.557746372336462
221.30827396405917,222.8948383811611,13.012704666079877,10.700551994948462
180.1058151807029,185.9710803814251,12.329413996264003,15.587813690742394
158.50613887870634,139.78262599398573,11.271427740777453,13.150695300989064
226.6700734581837,195.2199268211704,18.24260194945628,18.470547954966506
300.7701601673281,299.4519095534721,10.657638754052224,13.807003421970876
183.67138511390965,169.09831844724746,13.49019950935294,12.098056603607358
166.34204413644707,136.32973381105447,17.684600450462636,19.042401852029087
154.58821420495067,164.55604423194077,9.147808819807905,11.268260192808707
144.5088663361502,127.975270241426,9.798015340932986,12.986376849239536
227.85978336054063,175.11026449905935,17.513108983117558,15.260244969651463
156.5944884808454,152.05217285479182,8.998376674500204,8.708663922315106
171.45414157150825,139.65898305029867,12.446596422864031,11.48638498637036
74.25520446090438,59.19510035693671,8.888829695367312,8.611987177020568
206.6691074512776,210.70350660016015,10.44299331553138,7.968497435440707
252.89070607437048,257.61888040690974,10.55916797973655,10.399673444025932
130.11377048089105,123.28299132562664,13.337406639066876,13.382983258438854
177.52007635478162,212.56648727745,13.340689455021034,17.43220898518873
169.30665868315964,162.55190449374123,9.77063316556414,12.65851990659791
234.6606883160216,254.41078462540375,14.88528709275744,20.659166993411816
161.88254977202772,152.5529805816911,13.916330254428416,16.895583686532188
149.50205805930693,185.6322361097249,10.594568592930708,11.030309065980957
116.71555603672608,128.68803473336885,8.815169039975167,10.833849527177666
109.35583217554093,143.62394148639214,13.73538988382075,16.545630067377644
97.42682634515934,93.569393811889,7.754598152332309,9.70901686746259
160.77329805466056,134.44727081029697,15.161583620453404,16.523479921756003
90.68470639216548,70.72428066964167,11.34061910249081,21.252329356622827
127.66823232278875,102.11027161145812,14.118205483739734,13.653612985376244
120.04506104663956,116.003149364591,14.198099446047406,14.762253513349505
166.9715117355073,158.2176413320503,15.512428837502808,15.291066437673676
149.10335960433235,149.86201983970724,10.354989061319657,10.863294631245722
153.4497388253309,142.22264239568375,10.234404802250774,12.482582666365564
248.7365753637549,235.0342928371901,13.634340082326425,14.15229203535986
132.80248291604383,163.01781674069724,9.910247684907077,13.19558211563575
137.93512176343197,125.36030484390052,6.90481393783941,13.2008555686459
155.21901717439087,172.6534368264038,8.975787568066833,10.903298901360376
102.29687621794533,90.18188452067209,18.5834925018474,15.562514442010665
216.3464414507939,214.71997281150544,9.855898776530251,10.464918658419636
150.92212497520214,167.2181598744277,9.721648084201744,13.876358788662593
69.47738898998645,74.87105566097644,11.702603132171788,12.369978322576763
100.55298538093136,111.62382849348856,10.550270878663245,10.04719700922186
105.16149217539626,99.68610320686489,9.377594660984268,13.989755757799582
245.77201846753985,237.40454778697097,8.96161639726803,10.902609264081132
203.04906937172612,213.06385693199184,14.404808313227312,14.56729913077388
141.6518907442384,155.16329780161558,11.358918369073868,11.82590093299563
133.35880864241545,150.61884533431066,12.57838960983829,17.76840175234095
93.83530984357309,87.93810990134104,10.926277771585038,8.839711348353374
157.30860530787015,140.83895603968026,14.246401757689028,16.21281806541825
209.20116301706616,195.53034880621428,6.887486216640145,14.518166374471402
174.68754549610972,197.92037649241877,12.019384052929082,13.834752342341885
175.99306867981426,180.40826556145507,15.284450212339674,15.075447473497038
199.26670547065115,201.3383526753909,14.34152284422832,20.43051524423908
207.99838556380843,223.1383848073793,10.645537992861582,8.056290433309018
138.70272163913248,131.1071911231455,13.143846742740829,20.705891640599244
136.45439391099077,160.92136872097294,10.313568056798104,11.047335449146397
143.75619729694714,143.44449029536236,11.364425634479028,14.68621885877788
246.58458641927132,248.18591710775428,14.080068081945967,21.080054839568508
139.41498482273187,95.31251598916909,12.316934807156304,17.541872844199844
120.88680886300747,125.99691412560256,12.843018123265807,12.485716004833552
228.9133223140924,224.98610330071355,13.643611284751508,15.476700360411538
192.5768976709517,185.0209685441685,11.18827825718002,16.591081345755864
269.999707214206,261.1943952690286,14.129368001933988,8.874563757260312
153.54268995399335,169.69608685594898,12.05180600375102,15.078199056501315
119.45757596502332,131.2192447464203,13.444361127171025,14.757702010339685
69.91775266472393,58.91581072769244,9.781943404970466,10.330779335957176
244.5747711085162,225.80143534430613,16.540866809283674,17.68917910232139
77.97134001781966,99.544521285881,7.4163623057573,17.357173139513886
213.0626406255216,243.66169928685076,15.361520814817684,18.159941298615607
98.95030714368312,136.67561791787497,13.323942461821732,20.58393655688697
164.77794908821193,105.44425741175633,14.605570163882987,15.475733555807391
172.1192947126186,150.166137625353,14.86273358191447,11.888123160901127
200.50046278679935,196.2445478171982,11.091309856233824,14.789302683352112
174.11525826865798,157.99083679323832,12.467338468320156,13.948817010231966
154.62464844438864,178.3987583589843,15.379319563987645,26.61779605550109
177.07374841473796,174.00149149536833,13.913198916614762,13.531494284500564
128.57682286914203,115.21153209256508,13.028532952853205,17.813994069353598
122.012760377143,148.0538280527599,12.388555647880434,14.583332817357666
157.11980417344128,170.52613563755236,12.913297947554272,11.169426204261224
203.41411659840287,216.76749632667145,15.365040332033916,23.628650531778003
146.3072354877572,149.08426213031763,14.452308517900738,14.122718627518395
174.18148699177362,197.11006225505292,15.622405715068602,15.976922657074256
259.1382378242364,231.6784608884344,11.828569493879929,15.16469163131183
138.54683124885554,108.25042902642532,18.63599738103404,24.70767511006312
78.68682091491438,86.0645686425604,9.162469319402984,9.446126769619744
102.09916421290934,109.69220945238256,11.5044945538331,12.993528069071864
148.56767272731892,148.32620394908375,10.759110034758264,10.786414876743374
114.97822225597584,85.72958279794123,12.411798918944577,11.62010714765242
165.1543093614424,158.71250953805102,12.743474812294094,12.901626039813484
147.57684851650896,137.96206840999824,14.906320729833356,19.06930390362204
189.5322135775126,225.48159765552012,11.642729638356908,19.777010985375444
234.87243541295467,212.34800646129588,16.04058529212194,12.176378965928665
125.8405010408436,165.92889669688728,16.348299513557592,18.036873672205303
46.09147560110305,68.74341834490511,8.7420842171963,10.698965930974053
153.75194051834077,153.7237215456668,12.083968792374234,18.391817698991943
57.053256508507296,55.05702972012456,7.545623232876781,10.784711424347428
103.3892353587684,104.39879332840204,17.631537399503355,15.46674215785335
118.88504878173532,123.7893421447097,7.234092464837198,10.388645065399832
118.78378216746856,117.9920773686308,10.949224680119716,10.400473702558395
82.80359595603534,86.51562519293361,9.04682189684153,9.290802582802018
118.58465824544908,112.25233156943165,12.225709813610033,12.086324611224166
145.978416325547,148.27377046837466,15.66677666250826,20.52343915601812
122.1304585379965,106.2401998778158,10.01118926029896,21.35436788282324
84.40591867206979,96.55665290688398,10.665537162245515,10.636217227087466
125.86880494890632,114.93370673455648,16.034804990839422,22.500941010627944
117.8071244436937,118.43187690144144,15.563262866959027,15.40639195179406
103.5650697537298,97.57099493816662,17.60133987187957,17.44335970539222
