zcmb,mu_a_cal,mu_a_err,res_fit_H0_low,residuals_pv_effect,residuals_pv_effect_2,residuals_pv_effect_3
0.021043336248222,1.974018017461482,0.10170802117359791,0.06624812180424655,0.14847735832817754,0.19341886171459954,0.19303103989962267
0.0245267981111374,2.0357149185441004,0.10124345512902377,0.06324332814517253,-0.00676751292692046,-0.11865884289562167,-0.05481017512498987
0.0249668747014788,1.910198344582133,0.1011233469743133,-0.06976637214805192,-0.11468707913734377,-0.13908941704283784,-0.04440289960940014
0.0401563010738237,2.156630513795005,0.10072051696106891,-0.021819564830616756,-0.0297475167295147,-0.04913174082682836,-0.027075161240315282
0.0158607591032926,1.8269370502855968,0.10298666197556178,0.03923529213215304,-0.07208876087344684,-0.04968818505344608,-0.07799532007860677
0.0197121557424475,2.050313186962787,0.10205585986311023,0.1702253861148484,0.13139392437623876,0.17813145740450054,0.16829931966976375
0.0365409341027584,2.1678988027260404,0.10093487503813713,0.02854865615675406,-0.019119774327611694,0.0502885744143331,-0.01178355825177313
0.0239853917326966,2.0421395751602844,0.10121687677753248,0.07907872820870754,-0.006913756714558517,-0.12115685236734564,-0.055981347814787696
0.0414823013377327,2.064144210390664,0.10018017132690184,-0.12772875656571392,-0.021075868324738067,-0.028679268717517914,-0.022746883060944967
0.0242350315298987,1.9219481074442721,0.10105966491484533,-0.045478873121168384,-0.006845514016193377,-0.11999152648188982,-0.05543490460827627
0.0301803079515892,1.8661521921108934,0.1006382635774279,-0.19345007909850143,0.05728479487080307,0.13808157399753895,0.11225775318894549
0.0198268043219651,2.1102268621841382,0.1022280920020154,0.22768063562022123,0.13063698274973312,0.17709410829327332,0.16732145854606628
0.021547663333012,1.9478761160534834,0.10145156246349084,0.03008505530351613,-0.03806716892647799,-0.01460784938417703,-0.0805878927937016
0.0153915081131672,1.7718456984020723,0.10339953808711967,-0.003060244153909819,0.08167723364786106,0.12618840678468501,0.09625015910494561
0.0358792737139783,2.0077620459457317,0.10044899013708916,-0.12399557269906403,-0.05159847990996447,-0.05054760565261773,-0.06626387650605281
0.037765563374905,2.2164640834530096,0.10142614589195448,0.06343293460740851,-0.034320338229539615,0.030865937159951784,-0.035530112478038944
0.023958087852882,1.9334906780302685,0.10111766825165794,-0.029089796011613656,0.005362218899715998,-0.12786164869227434,-0.014135587152567908
0.0222936395242947,1.8563888625328502,0.10155349211348504,-0.07579203676915824,0.0030407580052429495,-0.0016876090319222214,-0.014809480920870755
0.0339776092176813,1.9993444823968967,0.10055254634733919,-0.10975031894120879,-0.017331590817416753,-0.0049644430725219735,-0.031198120195503165
0.0251001247972182,1.9892012638747014,0.10117531208872138,0.006994536296910603,-0.11411873694321883,-0.13840394700602054,-0.044179312264192916
0.0195853657725462,2.074016533784047,0.10213923983830252,0.1966646172657187,0.13224165783504382,0.17929339107053366,0.16939458908729854
0.029915291312162,2.0336325403597124,0.10057643379004405,-0.022277436687355046,-0.06338058685261316,-0.07526664195586896,-0.0700736855967019
0.0225499712649936,2.0567553033782167,0.1014620295084436,0.11974367996114288,-0.1092936559208777,-0.10322876345787613,-0.13371399415591156
0.0209935352628438,2.018493119537589,0.10170097053762422,0.11172612389763392,0.1488289581398501,0.19388171900956763,0.19349292720156264
0.0248008606583161,2.067353090833362,0.1012004785715247,0.09019897142889555,-0.1154034973404503,-0.1399534269366498,-0.044684791032164384
0.0271411130067609,1.9964708927689494,0.10081810112326649,-0.018620972628467403,-0.12898737251444992,-0.09375960039086095,-0.1689221577811164
0.0381070788200994,2.224691945954556,0.10144276496543632,0.06792818846387627,-0.01778012005808094,-0.011127519152831056,-0.01132937573862236
0.0250504901522168,2.310948010835709,0.10346021826597476,0.32957497850474526,-0.11432975096978382,-0.13865845256046505,-0.04426232160555443
0.0328590756435012,2.1587952891628306,0.10109732660146638,0.0636562474148703,-0.02735686866468967,-0.03885670648600481,-0.03334355688968138
0.0239115314311841,2.0564646967986224,0.10135196315092855,0.09470461772702676,-0.014161916879027459,-0.007248928473661209,-0.007248928473661209
0.0238868030251746,1.8337159340281615,0.10158683608415327,-0.12760772415768984,-0.009145356992162235,-0.008515779190627626,0.0
0.0211387909069238,2.000599940776892,0.10175397905909575,0.09091455122704395,0.1478082264925611,0.1925380605536926,0.19215208403136153
0.0240234421335925,2.003313935937232,0.10135019335052842,0.039584584242775556,-0.022829095043075398,-0.020961031248560857,-0.027492803112339814
0.0151427872312983,1.7264872844657442,0.10357783471443105,-0.04147424231918473,0.015769094393409233,0.03912873819973406,0.03812983706909101
0.0281266947020581,1.9718044288510317,0.10084222658692825,-0.05826393232417315,-0.11862818395479025,-0.07921021998578226,-0.15589177748660177
0.022831433831544,1.9276478106144959,0.10141122656237085,-0.014603572718197455,0.1803300434817885,0.0066090542754864146,0.0669425231035774
0.0221275401592879,2.0539223747539004,0.10163836305988135,0.12490227927962394,0.16519226616727067,0.20086593274026754,0.21201050500683927
0.0373180377952111,1.9819509780067266,0.10039382688805915,-0.16613511371232503,-0.0739497818252346,-0.07294604402392402,-0.10069980420608005
0.0189609622820143,1.9779035157120148,0.10210102071479239,0.11429508564051294,0.007512570057103929,0.01703704593873212,0.025004102679364593
0.0218599713559921,2.0506018177954117,0.10167659750256494,0.1267250496364356,0.16721565648397885,0.20334709805426598,0.21463624786620095
0.0285592303130293,1.910566140423329,0.10067495014045254,-0.12590431020244464,-0.058412013616012004,-0.029646754518122265,-0.06464256937499613
0.0191634783563625,2.00082161022058,0.10209731326219576,0.1327055546339766,0.10837889343986795,0.15177291104804702,0.13887641719420607
0.0294493131786479,2.050332457577094,0.10068305558469327,0.000997602165234479,-0.06381600081033767,-0.04966743333293877,-0.07838289578865165
0.0394438538494119,2.1076936736172622,0.10069765142013676,-0.06335100783484426,-0.016632185542425404,-0.001177690538513687,-0.03024633723438619
0.0261662361630721,2.169891867960456,0.10173489487425848,0.17017710365712335,-0.14027255371643577,-0.11060439137744105,-0.1830236996389445
0.0365374725464044,2.0988796941650523,0.10069542495577058,-0.04043110587369636,-0.031023551581135678,-0.011154713671313488,-0.048252635511119024
0.0216556302288128,2.0117622565355537,0.10178612568323772,0.09185714590493,-0.021429128716910384,-0.005895263707095921,-0.015227937327910723
0.0262585409014191,2.027395642598439,0.10112104218427975,0.02619978106824261,-0.1398158550708679,-0.11024185360999361,-0.18243354898502062
0.0263040731879202,2.009653596643782,0.1009399115921955,0.007729113946283839,-0.1447489301889604,-0.11939910196690384,-0.18907432478890307
0.0226487780065425,2.005991107362231,0.10169373727491261,0.06713246112052818,-0.08426942067041665,-0.09387529487622359,-0.0951531256388396
0.0159355509727483,1.8091983527801265,0.1035333107881677,0.019492837247129025,-0.09115875034485121,-0.04763377419222081,-0.1250414984464303
0.0283338451626553,1.9702845537696863,0.10090658421486177,-0.0628625189616725,-0.11782345905037062,-0.07866807070346304,-0.15484313544197548
0.0303361364214582,2.1260338783785353,0.10094629964231007,0.06427621750129031,-0.014792192446911656,0.008313327101932444,-0.03172912670669881
0.0232908868465075,1.9797890457958291,0.1015999855590992,0.029125430648093698,0.17676641281384242,0.006483500022484989,0.06565332118468348
0.0258394889021351,2.034433618376127,0.10105497247788058,0.040005417842220004,-0.14715479004200205,-0.12139529244891989,-0.1921849587198352
0.0217116477154217,1.8178133165487655,0.10189836877460254,-0.10318438795091067,0.0003463795817442161,0.006242684552869804,-0.009332938663147772
0.0217061050603102,1.8648977411682222,0.10164176582362527,-0.05599198560301488,-0.01760209742190888,-0.011059900779418541,-0.04732742706845805
0.0244816033945565,2.103352728732162,0.10160657219276835,0.13165849186676537,-0.00677947383394617,-0.11886325035262857,-0.054905983119036605
0.0265061263714603,1.960711719733349,0.10089036573689769,-0.044430448674397605,-0.021353714941380275,-0.01283518760628688,-0.007424321777500964
0.0384268152248796,2.145141793645711,0.10088485137346792,-0.015084944719183646,-0.0924163391051902,-0.08911874195884373,-0.11037934201837807
0.0372915965968116,2.1505739081709536,0.10086243110010955,0.002781923137614495,-0.05038828157985975,-0.039415032621125334,-0.06010162744025571
0.0293568617032389,1.9217813553660548,0.10079940816625921,-0.12623616624692535,-0.1088093674797328,-0.06678187175393013,-0.14181488239329454
0.0221938416546543,1.892280041815194,0.10167931242916199,-0.03800465723917856,-0.0172309028027815,-0.01082632516908788,-0.04633602373478318
0.0267420199069858,2.1748256858647257,0.10153984597121016,0.16595881188739714,-0.05133941909478956,-0.008209816060920971,-0.0833198117935332
0.0274243130273825,2.0504428528962437,0.10097928996329655,0.030990770517095534,-0.04850592987607705,-0.02259409142455482,-0.04823463014858831
0.0315657040615962,2.1082254067325064,0.10120323682166356,0.029853044366628723,0.0,0.007519282345683109,-0.0067716036031360005
0.0388641700571286,2.192673309840845,0.10127673289417116,0.02775823611354733,-0.02002500183021816,-0.017654226072023604,-0.023576930737588597
0.0216531983032879,2.0996471601433258,0.10170873480333951,0.1797895487231631,0.01707761474309777,0.002084455502656013,0.0010419957961591564
0.0211063371546811,2.0521073747137693,0.10174947851950508,0.14307223914970035,0.14803502343311692,0.19283659151850507,0.19244998965246296
0.0166995423682143,2.102977839020516,0.10318571416998552,0.29333675499710066,0.07487730480741206,0.1266579883602521,0.09945579280199723
0.0273964389997729,2.154928675654907,0.10140268942414203,0.13590367938637415,-0.04855250440132863,-0.022615915230739247,-0.048280947056746015
0.0331966786662749,2.1530123757825215,0.10127413096243733,0.053609664147540315,-0.056150491599753494,-0.03302523633922583,-0.06246047525864107
0.020285486276822,1.9880786776812946,0.10190296571730025,0.0958404395188921,0.12769671967619445,0.17306590039469683,0.16352399906838144
0.0240349927362766,2.2058347554541187,0.10238766160597243,0.2419026876793373,-0.006900084899434944,-0.12092343688984286,-0.055871882437722675
0.0221984712023128,2.033429086663947,0.10171418693851343,0.10305623076810844,0.16466436432056675,0.20021868355860484,0.21132556934637314
0.0378295587402006,2.1699558232824048,0.10085071467687591,0.016222552437568538,-0.030437426513504562,-0.029227084502707612,-0.04009894403532677
0.0274891688211729,1.9074237224354782,0.10099087438734218,-0.11302034722308463,-0.12747289277409912,-0.09264997111570139,-0.166956502165446
0.0213771767393862,1.9813861466749285,0.10169800534770196,0.06695554244010671,0.1461641232548132,0.1903742356042155,0.18999278915967466
0.0291689478915078,1.9201347959103585,0.1006498280260692,-0.1251918622743977,-0.07098969457729076,-0.05853833219884841,-0.08841490019237241
0.0277652339952767,1.9904658814970333,0.10119025023139347,-0.034173789520995035,-0.036923294400073914,-0.03233891398695299,-0.04069208805328728
0.0229170778802085,2.114956896635979,0.10215277903885756,0.1711243149344337,0.1796544849196895,0.00658526818510019,0.06669823242288864
0.0259768611432436,1.804666372227471,0.10118955858347391,-0.19199278011170895,-0.1362680094906814,-0.11774720184192589,-0.17965448725813893
0.0341979279940545,2.1468222386704428,0.10116044460730847,0.03503499118456466,-0.026572008632573585,-0.011646832643391392,-0.04206884977628178
0.0203451743019968,1.9319177747043208,0.10169369836870665,0.03843486004559571,-0.0025799238639496735,0.019998847945659648,0.013313476517904377
0.040765791230521,1.8680475862721428,0.1001422778125235,-0.3166291597986366,-0.06297452212445442,-0.0631601555248924,-0.08147021109681418
0.0368923777376486,2.0751934686070457,0.10061376715815934,-0.06813130300103509,-0.05150864933857591,-0.040634574409983415,-0.06213128800632006
0.0401521679230716,2.2255610933578986,0.1014846979475317,0.047153577492782706,-0.0638602915748212,-0.06404849783611155,-0.08261124060364367
0.0261335932976558,2.167048477052298,0.10193119507209238,0.16785878235604046,-0.14043481056188156,-0.11073319833482742,-0.18323336086058362
0.0204105028410608,2.127723335165084,0.10226693309524558,0.23288240447364217,-0.03900786805026435,-0.018309181514675643,-0.03792302783728552
0.0204724186119864,2.004804099245322,0.10209533125006079,0.1086802011087229,-0.03058889606685611,-0.01206493859071145,-0.02696831702095359
0.0212024622021227,2.0098701699498625,0.10201864843149272,0.09891201174863906,0.14736535686064123,0.19195514329295627,0.19157038758098288
0.0189535972321575,1.7989245735835209,0.10222561687375618,-0.064518997364726,0.10956978300018783,0.15345771583051437,0.14041338957443372
0.0214458921148779,1.867035522574016,0.10167695095113154,-0.048752825675325795,0.017237297697899834,0.002103878273157278,0.0010517026703986687
0.016794778377009,1.8392329236212908,0.10324926221335178,0.02717221904742484,-0.05917831261082007,-0.03481443174763399,-0.0626379476943999
0.0254518612146696,1.9948225748179298,0.10116929746715443,0.006756105630061349,-0.11264638912593838,-0.13662799566083095,-0.043600251769774445
0.0316230620848541,2.036202692459804,0.10090666722019999,-0.04292824371285242,-0.02979496775977175,-0.03289753703347742,-0.0312274158190462
0.0322620679247143,2.0710050542186664,0.1009394818044865,-0.016481509048772214,-0.024547090004579886,0.009507654679735467,-0.02548627436222084
0.0281469240241585,2.0333090967334018,0.1010677446979853,0.0029390516485716667,-0.06605657200393011,-0.0720916131658953,-0.08620153124169683
0.0218590329304886,2.0447703749334396,0.10175539065247932,0.12091175914389773,0.16722284349472538,0.2033559119979298,0.21464557571027498
0.0282763099681122,1.827637604320577,0.10071052749520239,-0.20465671030632682,-0.056073600115526645,-0.03814525212866293,-0.06760336023930158
0.0203967631489052,1.7715574906850011,0.10252701926665257,-0.12299819666181433,0.1149915135821562,0.16223496063779308,0.15160938095787202
0.0276749921751187,2.0532638559244165,0.10130050938964578,0.029990905534206913,-0.13188032706722908,-0.09997874819847574,-0.17487380809369135
0.0273559703205834,2.0726576651394115,0.10107675524237675,0.05425353027388802,-0.12804804705628214,-0.09307135088802632,-0.1677030477051531
0.0267511771780171,2.0039444536741144,0.10102860696190769,-0.005066326678985433,-0.03601365236035825,-0.03238072690674976,-0.03936222013822288
0.0236962903429134,1.9066341487413365,0.10159251790388336,-0.051311562669853705,0.1604088528681249,0.007334768018026239,0.12622938177220533
0.0253350936493597,2.06192506767906,0.10135775960001635,0.07579457765237985,-0.13382723157832288,-0.12307615314399101,-0.12392668791046013
0.0423397940604446,2.156335722730836,0.10071159148670683,-0.04397967858682161,-0.03521780816744169,-0.03177257198761119,-0.04299755524347937
0.0238986149779818,2.0187466307102175,0.10141140792829616,0.0572144505276162,-0.006937811753683576,-0.12156748069596368,-0.056173936263370194
0.0207152444476155,2.005856850418363,0.10208844404159155,0.10473941831323708,0.15082591097056408,0.19651102200464088,0.19611671614684667
0.0308543255579656,1.9790459780092944,0.10131152602112446,-0.08979747113241632,0.02037857955876987,0.08949249860457442,0.050009139805489156
0.0202439926476079,1.7372408404149313,0.10193617217109144,-0.15412991621993766,-0.03639824026280003,-0.026161279593456044,-0.027626456154290935
0.022345095089775,1.842652085515686,0.10170925104099728,-0.09050308656096684,0.16358414366695584,0.19889435892231333,0.2099241721328866
0.025819634147312,2.0366160140929677,0.10127941628997558,0.04251127027253987,-0.11841474558896081,-0.11226806135474376,-0.17494278021659682
0.0242682097588413,1.7106506891999955,0.10161063563149017,-0.2573530814036076,0.0052963707611421995,-0.1263380984969409,-0.013962768674367965
0.0252807766126355,2.0151087648871355,0.10147567945198845,0.02988197577475815,-0.11335754755275396,-0.13748582857010838,-0.04387991392181689
0.0239213070938331,1.9534077759882424,0.10149742055910482,-0.008524701406838586,-0.00693150454021918,-0.12145982132086885,-0.056123441159623866
0.0354267857076935,2.2194872120433846,0.10156679241776287,0.09300650915198316,-0.10521143755616436,-0.11434972382764386,-0.13643230801688944
0.0238676548257197,1.994945634017067,0.10140877538318746,0.033960233621917135,-0.016071974949408485,0.015227232326232354,-0.031411291038466516
0.0312904714232558,2.167332515753419,0.10167052722122606,0.09262019810511912,-0.025022877108808572,0.0031766906534240746,-0.044281336501958535
0.0211786057324718,1.7531450794305412,0.10165127069908116,-0.15733665554578136,-0.008852022786610902,-0.0014185777763522367,-0.006023020066791673
0.0264669463693381,1.8908176670178702,0.10142105396569122,-0.11370254526881696,-0.13148887297709244,-0.10751669844841238,-0.17233828280933672
0.0318128869789331,2.0601346319735496,0.10116202639033267,-0.021496632337349553,-0.05702018166897993,-0.012229390230006132,-0.07689813829841086
0.0223298323015954,2.032794823980199,0.10197370664208384,0.09992840079825349,0.16369590276060642,0.1990313659893257,0.2100691503821377
0.0243261501475977,2.12877395781408,0.10204466964679185,0.15976486138849277,-0.006820953721668133,-0.1195719858909694,-0.055238212269109965
0.0239404464447814,1.974377223587092,0.10175358512982652,0.012107424758394103,-0.006926194087267135,-0.12136917200036912,-0.05608092525376307
0.0210150385064855,2.079478905211078,0.10218957547850549,0.17227857487427567,0.14867693176554297,0.19368158369310073,0.19329321132655508
0.0334637576383043,2.0520233757657915,0.10071021948219382,-0.05072049964715264,-0.03413416750143661,-0.05618014977126329,-0.042255825597385055
0.0273770071258889,1.8436378229187993,0.10113622548448256,-0.1750891722646204,-0.12795684774750526,-0.09300453283564991,-0.16758467568119428
0.0224705467709809,1.959971099694358,0.10156023115179616,0.024450220323618543,0.1626715123291227,0.19777561075400207,0.20874035419984693
0.0253514917404389,1.9927711916735769,0.1014404071618108,0.00636827052515665,-0.13374683606701687,-0.12300203519268926,-0.12385207220093797
0.0281438910783198,2.1706286585489676,0.10200629207817681,0.14030383009540337,-0.03990909108341256,-0.023115810901424894,-0.06763923364424862
0.0360388892715575,2.05582704963697,0.10080188972466345,-0.07777545155306465,-0.015974572952755395,0.013929071145497574,-0.02931354304329936
0.0235505293276101,2.07689869779186,0.10166210895634097,0.12155637242584216,0.1748165175221601,0.006414716894601824,0.06494734288170889
0.0293198549331157,2.114339092678766,0.10138979201030485,0.06685008238024093,-0.020691846821454973,-0.008298116353735452,-0.028919004266517945
0.0271478706899594,1.9320673413060068,0.10096542546564277,-0.0831291135040535,-0.13424910910879717,-0.10178785664286494,-0.17798377022006662
0.0372034808918702,1.9931710784909034,0.10066386150257481,-0.1536392152400059,-0.048466243239065676,-0.03705144926196624,-0.057600853426093224
0.0194100469837497,1.720718087760112,0.10240025570147161,-0.15282076099305875,-0.028002733066095686,-0.01078069251225422,-0.023422647718843947
0.0415207859292423,1.959086096245478,0.10021468509283021,-0.233169685995267,-0.02012970543299808,-0.010644155219903695,-0.019387036232975774
0.0297816697434709,2.052033650482414,0.101032856246052,-0.0020017912913319336,0.002048328145606959,0.027282879086897083,-0.006900270151282584
0.0286264737067987,1.8522456928428284,0.1012476473190308,-0.18521102886897856,-0.006369531753945168,0.009319334216552733,-0.014571890559231804
0.0338632904955147,2.0070735965291298,0.10055308607123098,-0.10061697777851997,-0.032191570352171794,-0.008370057233294759,-0.050239625505199115
0.027304120914412,2.0869577066349168,0.10141300055357338,0.0693504222161323,-0.12827340938940957,-0.09323646799035501,-0.16799555009897915
0.0267397750550892,2.00324833746516,0.1012674098738211,-0.005583250932261752,-0.04828828196157886,-0.041330055047572145,-0.05744219964067021
0.019158227954332,1.825217275575425,0.10202108121840357,-0.04278253267173726,0.0074375755560929235,0.016866603329980023,0.02475350072400495
0.0247436891904393,1.8855125383886329,0.10167918558039696,-0.0906691857385915,-0.004577553436810433,-0.13188879326406244,-0.03697654455763555
0.0218823298236232,1.7471271742008483,0.10263009220925705,-0.17718184699316808,-0.0375109488952603,-0.014393270607333974,-0.07942162335137759
0.0198238183636072,2.1447919257785317,0.10282983930501526,0.26230954269061835,0.13065658251631262,0.17712096706446268,0.16734677740775616
0.0259572117047781,1.7657782955244772,0.10153410418519382,-0.23056249310921295,0.002043315578820426,0.009941177747334606,-0.022361300836729825
0.0237670852677749,2.188475716467104,0.1023259816419543,0.22927150056780699,-0.00697460689469942,-0.12219544583433262,-0.056468495067177216
0.0192743984310737,2.1487449147403437,0.1028297109847558,0.27818060511923837,0.10776025181034576,0.15089784222928593,0.1380780895985314
0.0236545861190951,2.0127186581664245,0.10164320323000878,0.055516124844557924,0.17404755321456022,0.006387575066414186,0.06466882077462976
0.0315034655871742,2.095991266793938,0.1013938568861575,0.018443644455770514,-0.07454425578911739,-0.008719140461966646,-0.1012207389073545
0.0244821493143767,1.9182585969493442,0.10133419996398389,-0.05344503860600858,-0.1065017915758979,-0.08992241874801898,-0.12706451748559644
0.0208572406256946,1.920275257252653,0.10212899967738891,0.016265511106994923,0.14980009141264716,0.19516027331501995,0.19476880101578864
0.0289337374962324,2.122977032172303,0.1015726874157897,0.08104391982902737,0.00896081488865974,0.003158821803856071,0.01530630284823431
0.025327749468186,2.0415308634844145,0.10153211197251936,0.0555224455995178,-0.11316135915093284,-0.1372491826337381,-0.043802757530059466
0.0236054788740041,1.9873075884711247,0.10163713340818627,0.03098188687523873,0.17440956999480584,0.006400354184208368,0.0647999526119083
0.020639268370493,1.9670514828610164,0.10210894869825049,0.06748996376928318,0.15138078074152617,0.19724173145578838,0.19684589200522495
0.0265276928779805,1.8955165160892318,0.10163232029049066,-0.10996760120623805,-0.13850176927606483,-0.10919879013868616,-0.18073527150384194
0.0232526335516041,2.0882337210376805,0.10205455234098852,0.13826395421019133,0.17705752198235913,0.006493763872564173,0.06575868535864515
0.0163381284079267,2.0108950719402388,0.10334304246362487,0.21056614759925685,0.07651516761256794,0.12946272052258578,0.10164398339193959
0.031635341022739,2.0081668762919285,0.10093293728747338,-0.07112626611951667,-0.03574488356689187,-0.03622111576857989,-0.03955212725949231
0.0351155682841048,2.035258344536526,0.10074542141110701,-0.08755196526569531,-0.032196007764500933,-0.011578274765811969,-0.050283319668746884
0.0255345217050193,2.089939374494122,0.10167305672252724,0.10050794148651732,0.006826946846175019,0.011587741114468031,0.031027357815434087
0.021716470677644,2.0657919817311488,0.1022104114325879,0.14470034302517742,0.16832216192699967,0.2047041623609971,0.216072462325549
0.0434805724424338,2.2382380275659326,0.10156831853902622,0.026965698602183785,-0.046888613557335646,-0.03206372451137618,-0.05742485846052858
0.0288027237279844,1.9968393671621352,0.10152257347623699,-0.04319110989563968,-0.10620500899884,-0.0687555610624333,-0.13809741199695935
0.0352839498037729,2.089102305444938,0.10097370755195657,-0.035698032010819336,-0.05432788225444973,-0.04685379102392062,-0.06539048478480147
0.0409713626236873,2.219406139845239,0.10133793952278519,0.03265124887654425,-0.056948434752282395,-0.07172229361081506,-0.07907675230114286
0.0228757273027584,2.0941853826886194,0.1019359041549105,0.15111547390238056,0.17997999978933343,0.006596730297673048,0.0668159488508433
0.0290742386247269,2.0355021836300735,0.10143661751341972,-0.008461456937237433,-0.014619130765211708,0.0036687270714939046,-0.03483443602476122
0.0228344416670573,2.090380646234495,0.10257795058534137,0.14807362768009513,0.1664504497017738,0.007601052476658765,0.13094457993425834
0.0224107042011219,1.7534933031358582,0.10170574284324535,-0.18090079105264678,0.16310553080301737,0.19830763860262302,0.2093033219675018
0.0346474691194067,2.114273917460797,0.10141559626680682,-0.0029514157845431654,-0.028003127221550628,-0.0055377980789703685,-0.04504461638068946
0.0301067513910235,1.9670369365888563,0.10065186179585565,-0.09154390203161777,-0.01489886666316309,0.00837360020748612,-0.031957048497055496
