x_fit,y_fit_highz,fitted_k_modulus_only_H0,fitted_k_modulus_Planck_values_q0,fitted_k_modulus_Planck
0.0026302302302302297,1.9270731802768881,1.014365593181708,1.0145899922645183,1.0667436880099899
0.00274024024024024,1.9278138196646575,1.0321020503072114,1.032325911971011,1.0844796077164827
0.00285025025025025,1.9285544590524268,1.0491379900853943,1.0493613143328768,1.1015150100783484
0.00296026026026026,1.9292950984401962,1.0655264840391707,1.0657492708730174,1.117902966618489
0.00307027027027027,1.9300357378279656,1.0813147921177497,1.081537041540631,1.1336907372861025
0.00318028028028028,1.9307763772157351,1.096545181424472,1.0967668934390469,1.1489205891845184
0.00329029029029029,1.9315170166035045,1.1112556056595502,1.111476780268466,1.1636304760139375
0.0034003003003003,1.9322576559912739,1.1254802727793858,1.1257009099852777,1.1778546057307493
0.00351031031031031,1.9329982953790432,1.1392501222402591,1.1394702220457522,1.1916239177912238
0.00362032032032032,1.9337389347668126,1.152593228575664,1.1528127909833703,1.2049664867288419
