H0
76.26836
76.26836
76.26836
78.173
78.9057
79.35509
79.35509
79.35509
79.35509
79.89191
79.89191
79.95236
79.94208
80.02085
80.02085
80.03592
80.17384
80.202
80.202
80.202
80.51329
80.62959
80.62959
80.62959
80.57823
80.6265
80.65405
80.88618
80.88618
80.79231
80.72376
80.5927
80.56398
80.56449
80.42678
80.30751
80.36558
80.32886
80.29903
80.52249
80.74842
80.75053
80.74608
80.81465
80.75317
80.57291
80.57291
80.75779
80.76658
80.83492
80.84191
80.84191
81.00811
80.85809
80.85809
80.85317
80.92673
80.95408
80.86875
80.77767
80.84769
80.88299
81.01669
81.0182
81.22177
80.82469
80.82469
80.60424
80.60424
80.77
80.86709
80.74605
80.75664
80.72997
80.74012
80.66126
80.5686
81.00318
81.05026
80.98507
80.98507
80.98507
81.06494
81.06494
80.92594
80.92256
80.91983
80.8243
80.66879
80.64906
80.67024
80.63271
80.63271
80.8122
80.86529
80.83385
80.78158
80.72782
80.71255
80.59663
80.26732
80.41807
80.40103
80.2493
80.2493
80.20752
80.20752
80.20752
80.32153
80.33788
80.26695
80.21454
80.13918
80.13918
80.13918
80.13918
80.15444
80.09958
80.09958
80.28562
80.17926
80.72369
80.72369
80.73559
80.62932
80.706
80.70553
80.86983
80.86595
81.09233
81.15735
81.15735
81.58578
81.63821
81.63821
81.63821
81.5413
81.5413
81.41168
81.36928
81.36163
81.49989
81.49989
81.01842
81.01842
80.8783
80.8783
80.69508
80.80252
80.85297
80.82741
80.84684
80.82182
80.68479
80.68479
80.68907
80.73732
80.97713
81.10333
81.19542
81.30614
81.41233
81.36617
81.36617
81.06097
81.0714
81.0714
81.05377
80.96308
81.01485
80.69019
80.69018
80.70363
80.69043
80.66424
80.65334
80.67463
80.62419
80.71536
80.79975
80.83023
81.02461
81.07485
80.98583
81.15698
80.79392
80.68541
80.84384
80.84308
80.84308
80.80279
80.68898
80.68236
80.78684
80.86269
80.84944
81.14668
81.05825
81.01147
81.00478
80.98819
81.04067
80.86875
80.58404
80.60013
80.60847
80.60151
80.61359
80.6237
80.66261
80.738
80.738
80.83994
80.88685
80.80122
80.77412
80.76159
80.72141
80.64539
80.64422
80.63674
80.54233
80.39582
80.07871
80.12038
80.78904
80.79302
80.77912
