H0
76.16819353565091
76.16819353565091
76.37047241275137
76.18290246128606
76.16876167341468
76.06445483165521
76.06445483165521
75.93222563569226
75.93222563569226
75.83725969445726
75.58046574646684
75.58046574646684
75.4731939014811
75.4731939014811
75.4731939014811
75.38202122214295
75.38202122214295
75.49376947512668
75.49376947512668
75.49376947512668
75.49376947512668
75.8851519620797
75.8851519620797
76.09602196501095
76.21392051346965
76.21392051346965
76.2324996043758
76.56724327681957
76.37109926453755
76.40690290915236
76.44906722316402
76.43739089697719
76.52069506046999
76.52069506046999
76.48789289155961
76.5991441357873
76.5991441357873
76.5991441357873
76.57314763331723
76.57314763331723
76.56850719011086
76.50675316440281
76.59854315754575
76.44007052700616
76.4133175207272
76.32439415222636
76.28868940450566
76.45994945352322
76.48429693401263
76.57176177527148
76.62035822689717
76.62062272664491
76.62062272664491
76.64830703384514
76.64830703384514
76.5703751244104
76.54702733699668
76.49580977926999
76.3263344805815
76.51732787454618
76.51732787454618
76.91838713801809
76.63380045919207
76.63380045919207
76.60732653784083
76.5745720563134
76.62546161617742
76.87216613187992
76.68332376042265
76.74216621979302
76.90808557303473
76.594184039484
76.594184039484
76.594184039484
76.50943305092414
76.60910152847856
76.61235494700112
76.63956829131484
76.4724030503766
76.56392672702587
76.55150669331599
76.39667594696945
76.44384057565965
76.66231206581288
76.61952382767284
76.7855295230621
76.7855295230621
76.7855295230621
76.48257060983927
76.52087914680783
76.46202776866768
76.52228799436602
76.52062526575347
76.38991118760913
76.21807633583126
76.21807633583126
76.16499175334985
76.31388376364495
76.32409610809479
76.28900263661056
76.28900263661056
76.4241595847661
76.4241595847661
77.0120147401813
76.98667033102464
76.98667033102464
76.98667033102464
77.05736871484585
76.93078481817741
76.92143258014299
76.9524702889398
76.9524702889398
76.88607873561305
76.88607873561305
76.94195109965106
76.94195109965106
76.8923949533229
76.84354968543121
77.03533816215428
76.88265114093375
76.88265114093375
76.91503032907042
77.03389781093443
77.06105128157573
77.06105128157573
77.11339362295037
77.11339362295037
77.11339362295037
76.62497929321896
76.62497929321896
76.65708782669951
76.69819993128017
76.7347673435773
76.7694805108019
76.66051582105158
76.62662404316896
76.62662404316896
76.38937555297656
76.35987049932214
76.30820974551948
76.45807254330332
76.51058683829615
76.51160324097786
76.65656268625862
76.74059083581547
76.64389293875735
76.43159032820836
76.47614091885342
76.4947273644835
76.60219695719175
76.26003914111588
76.28693079770717
76.42018182552928
76.43795961143203
76.40043800442533
76.39472163452885
76.45184280799067
76.46540241045687
76.35793350393632
76.35260933241742
76.30259570600694
75.95377590964884
75.85699573488637
75.85699573488637
75.85049374349302
76.32146769325968
76.13488265820125
76.13139376350568
76.12079191219753
76.01460406161996
75.88309650767638
76.19164519517913
76.27149491360932
76.37682442009644
76.25753602055582
76.54228328303614
76.4550037562684
76.45571238920056
76.45571238920056
76.46324202593252
76.49342392335765
76.49640789101592
76.4903173917653
76.48517743270713
76.49332497188287
76.48589103618959
76.64536208066872
76.64536208066872
76.59265983713412
76.6043513854967
76.61471897560523
76.61471897560523
76.70354390818504
76.69423321013788
76.69423321013788
76.76795870873232
76.64392474063635
76.57788376854879
76.60446095477262
76.52218081027729
76.25174577177674
76.25444315223338
76.3335454247928
76.26019634554807
76.46828163891543
76.29074719019032
76.33927246158122
76.50898810920808
76.66161778463604
76.75190649685248
76.75190649685248
76.75190649685248
76.80650866060218
76.80650866060218
76.80650866060218
76.80650866060218
76.9173823304982
76.9092956837861
76.9092956837861
76.86362595113026
76.86362595113026
76.82461968919375
76.28404441643106
76.28287446477204
76.29589825764178
76.62916447970021
76.55042438389576
76.33035244201155
76.52950231835902
76.59882790403515
76.64544291195223
76.64159217907509
76.64159217907509
76.4613716976836
76.49378626057282
76.57899934803174
76.61124240904583
76.62824647612146
76.62824647612146
76.62851050581727
76.63579666876757
76.4870463880556
76.59342440452076
76.78345135042174
76.66601069235358
76.92908964872643
76.92908964872643
76.66271077152541
76.52608342737051
76.47220040336714
76.54380993324294
76.52092718448827
76.51937209074087
76.3481658837972
76.47523210508479
76.47732891952555
76.31125914828226
76.26002581455911
76.23447574856648
76.11760929312153
76.11760929312153
76.26528969075885
76.47955310347533
76.4839802974035
75.99669947819237
75.99669947819237
75.99669947819237
75.82191565769712
75.82191565769712
