ra_fuji,dec_fuji
-2.9276069679407386,0.4693733498668026
3.1310899670987125,0.9679375252984243
-2.9045904607928623,0.4724262580808945
-3.055834152384062,-0.013105001733471056
2.0802276822958095,0.6968729513124965
-2.8986065811887682,0.4756155309567401
1.1853607611102641,-0.08877053077676487
-0.07442156821598676,0.4794540656937425
-0.041226103645343334,0.5096967934790964
-2.8933820573193154,0.48746158506275206
2.719006604509309,0.5743445346483488
2.856634569946562,0.8281923306701078
2.969965218768827,0.8871029819238604
2.1206771986233397,0.6975141893453868
-2.897250083609793,0.4919548219953192
-2.8950785934359904,0.48764481716708713
2.7297768131982765,0.5607436520349468
-2.9271471642057705,0.47767475387669456
0.5665625720797008,-0.135480655867925
2.5949548879247892,0.638910259109199
0.5963908276421369,0.5230264397489127
2.7398768341892796,0.19627513536350943
-3.0855509903813054,-0.01460838237412237
-2.8760052901970408,0.4950822006234166
2.879538871675983,0.5482583487824102
-2.490682465018686,0.039915257069035176
1.1492682292655678,-0.08987902738122315
-2.932493979117627,0.47511934582546517
-2.8840236843406117,0.46802156545004925
-2.905247126628893,0.49030641456122126
-2.899588054902799,0.482690458414841
-2.894759855641528,0.4806456149964536
-3.011758607160065,0.9918058832429067
-2.898046340443346,0.4870489594746212
-1.9621200582545162,0.7490055883296309
-3.062259018744157,-0.0028569313054036816
-2.8741500804648523,0.48536018175427953
-1.872359981004485,0.6191919330674691
3.0218940772561376,0.9586488810781728
-2.8812632075590554,0.5048638245024605
-2.9076177070207523,0.4819752146688469
-2.877672869787021,0.4655725623554573
2.4749117013646984,1.4260557775365656
-3.041097610195728,1.0200498577087487
-2.8634348285375997,0.4901619554484131
1.888061925917768,0.9612496552527213
-2.896362808793392,0.48425013819495133
2.1131798448095056,0.7015476945168775
-2.8994933807112946,0.4803394757214342
-1.8937411836338391,0.6188752029622706
-2.88315957772135,0.4782649362701512
-3.130719566843016,-0.003707706570782204
-2.625637242747357,0.10923447230677016
-2.153454524687108,0.7680764809605953
1.8851295377037518,0.9748270692479998
-2.857075487263837,0.48118287972301654
-3.072325052261151,0.006993128228932853
2.6029747472646916,0.03227491566357823
-2.8893441922958343,0.49184083272980234
-2.8910041067233228,0.4807710547791005
0.10395676531023758,0.46988482804717524
1.6926198428677912,0.7659287615900274
-2.8869318335322975,0.48812973493671896
-2.8863230310853387,0.4889494194069087
-2.8715222441339296,0.4821376922151007
-1.5917190383276432,1.1510218841590671
-2.8897393264027675,0.4813200385773036
2.887622229309372,0.5869267375098353
2.9973539788183468,0.8830839508279118
2.975950422040277,0.8830268813437161
-2.8894432472840057,0.4857829942958693
2.8669752027391007,0.5812056171808665
0.5814709020168869,-0.13372514386580556
-2.8800826907376456,0.48929793662497606
-2.893132050650627,0.4995720187023354
-2.863009193259849,0.4884888864582563
-1.8590598595784915,0.6153208549020316
-2.19891164915271,0.7592785675130769
-2.894129579041979,0.48904914537727784
-1.6172672875812668,1.0859939664143095
-2.8731171280962844,0.4860309564560082
2.863193572623054,0.8182221091751432
-2.552498194466216,-0.013909431229224653
-2.871777712099065,0.4868345656027707
-2.499181757055088,0.04968678367285045
2.949795756927713,0.939398924471586
-2.8815621262276654,0.49831543910687426
-2.89408156110039,0.47435932375747036
0.06155978895654,0.4983415844969363
1.1583401332225083,-0.0642786985132917
-2.888289447090034,0.46977229364168865
-2.462039272998857,-0.0002333347897034241
-2.8809271068142084,0.4871642379269615
-2.887425496526978,0.49088947492164214
2.593289894221662,0.04009991110838312
-3.093300367349143,0.016970053648715754
-2.88355927059752,0.48492466407954926
-1.5646930828478776,1.1406598728744122
0.617844064269999,0.5344059681829582
-3.045087844861194,0.9742273269026931
-2.878489671657188,0.49222416519048523
-3.0802177581697734,-0.0012155689137315821
-2.5893118167401985,-0.02071801004212555
-1.5933134055971567,1.0933620894852334
2.6382642914137393,0.032979449751217596
2.5460779727468124,0.5826540909845527
-3.129170386902202,-0.031102761794747837
-2.8904950957203503,0.4818911508027516
-2.8819147803707232,0.4866713100705485
-1.5523648190204042,1.0787463048438253
0.42011007093618513,0.4054065065416325
-2.872010628485113,0.4903501245708883
-2.881080252887314,0.4873787294174192
-2.8766833761570227,0.4881908298730169
2.7322494254556706,0.5602329231556804
-2.885875555027628,0.4730561515312674
-2.894916398049629,0.4722088913703613
2.757917942425166,0.7654887180985955
2.9840139017451217,0.9272831972755365
-2.8957564068805763,0.46607310299589066
-2.892054142539997,0.5069316100486146
2.5938685538682673,0.04178529990143828
0.6597075421405595,0.022089246711247176
-2.13208725485903,0.7577811860035887
-3.017126518967388,0.9354263293748456
-2.1317294044961903,0.7640520829751093
-2.879337845304916,0.4831996380280016
3.120287012328917,0.9641672115033675
3.0594064309840285,0.959543875758029
-2.898210673150693,0.49120489158529657
-2.866639357232738,0.48925889457546023
3.1389425843609544,-0.028877023215883788
-3.0562862569322173,0.9846612192217544
-2.8911124377265263,0.4799272348921632
-3.0809017027060723,0.9759382968361644
-1.8836807695303817,0.6265757684546847
2.587998101923754,0.6556799631369052
-2.895310005271255,0.48573652798627853
2.956391243445087,0.8948579401243721
-2.88656118530153,0.5168348280653804
-2.914303361232011,0.48164542289348244
-2.883872375659873,0.4908511762929938
3.0279256016362552,0.8944770655450045
-2.8610362629761763,0.5066607357731482
-2.872986332695232,0.5084245421959795
2.0931948223640298,0.7122310638846215
-2.895806908794166,0.4843471420354822
-2.8849759637320376,0.4853836604211976
-1.8559312636645622,0.6032044680251993
-1.6143758779395665,1.0739324227923697
-2.861402976263901,0.4920710305525668
-2.8671077818521447,0.4128952207629454
-2.8630710043549437,0.49193328965313277
-2.8946871588254033,0.4934998372514479
-2.875483472241128,0.4869439521328948
0.6715475274917821,0.4862565881470566
2.644937433981695,0.050839053462751804
-2.5097422786331185,-0.038668244177440886
1.2634760106168523,0.00441280412686941
-2.8875503563282026,0.5052399297769804
-1.9576995447468113,0.7494234282629201
-2.883818995988264,0.48713840903916256
-2.8777590249382894,0.4879240095654024
-2.8747726685384096,0.4949713967962491
-2.884293793543445,0.4816187579505565
-2.1396100076748055,0.7336352105803972
-2.8765763964037996,0.4945786145179107
-2.904807908092591,0.4765404328526501
-2.8787748712433165,0.5031462181020566
3.0767783551938344,-0.03148303921439581
-3.096660226471507,-0.009039000661367844
-2.8779283008746046,0.5038383161306721
-2.489053977030653,0.6157691046997462
-2.90196105947358,0.478441724400111
-3.0162789006127424,0.9312676566646083
3.066319323957857,0.9211783453852393
-3.1338128101381444,1.0143824560224857
-2.4246336723625888,0.0007313164960872789
2.603143180240261,0.02493305602693364
-2.481364117030783,0.06121252509258079
-2.853212480141759,0.49904091005720486
2.968087331899106,0.8731057525386248
-2.19933276844813,0.7591001220857246
-2.8864948389734355,0.5056943028282352
-3.136865716876922,0.0019854387489469287
-2.8845015952889694,0.4880763549192885
-2.5824684268254754,-0.029711260752841924
-2.8820181022692695,0.4860765598702404
-2.8683500857263553,0.4743127657805606
-2.883202229127994,0.4882905460478058
-1.975301599288521,0.7451724376546627
1.743639296324024,0.7569733163330636
-2.87755561885573,0.4947373030504235
-2.4895766791061384,0.6213233337587181
-2.888960461762209,0.4974157479270859
-2.8858759092662667,0.4906772690561697
-2.8875975774925022,0.4607120241596327
-2.8663251264868097,0.4849245801726166
-2.880976420346758,0.488599235776795
-2.882711182015011,0.49016321317550426
-3.038976469834941,0.9713900041668082
-2.49854883489005,0.06242189524906377
-1.5909430320263946,1.0935926995322787
-2.86783801854943,0.48948332291592045
2.100583850019153,0.7171570028432747
-2.8577918918151286,0.501590020494068
-3.1202990890076854,1.0161137308461337
1.1531347622215011,-0.0707542946056024
-2.8835786298343855,0.48616076858523505
-2.4714099355765153,0.046054065842962885
-2.8650207664946405,0.5037748462562189
-2.8952212650718505,0.471019149676526
-2.4819718864132576,0.04191930586510479
-2.4623631373216863,0.0035768764284776007
3.138166354717602,-0.009142366828573112
-2.8746511801292605,0.4852522305059195
-2.4702641136044443,0.06421882470858838
-2.4978920439649093,-0.016099510172611544
-2.4809422694490353,0.021544319706505746
-2.890559124571903,0.49701675643063914
-2.8813996132083277,0.4870746863128461
-2.875832403301109,0.4888253899026716
-2.08824344955942,0.9603190101010652
-2.0600361211018505,0.9734031315483342
0.6607618477761217,0.49557564774758417
-2.8819771857388736,0.4879316943207253
-2.8834066402913736,0.48205781161445793
2.432911328131277,-0.010168914568625948
-2.5120885899129624,0.5866499624374483
-2.9075823465140758,0.4849273292292197
2.6638541277109353,-0.0314335217102153
-1.6068133970346485,1.0899745121235975
-2.1960491286824126,0.759904958908082
-2.519511612438328,0.9352496694888619
-2.8836110222444695,0.484639197455213
-3.023897685020576,0.9369716222727503
-3.0179004646240104,0.9682495919505785
-2.479931969262984,-0.023585865008391386
-2.8785070131552963,0.4879113366929226
-2.8793355486071297,0.4847785306562264
-1.6061730726210734,1.0900719243638206
-2.8847305509930283,0.48494095104616397
-2.878403729277473,0.4809031277960749
-1.9738433237309485,0.7441774224802451
1.494891395149143,-0.3664822922726498
-2.900819634156344,0.5162376559124023
-2.469778904573827,0.06539203971926101
-2.460112387532261,0.058543288527820585
-2.9081343329747322,0.4830235779828424
-2.48367336282261,0.003725199632018405
-2.876677793338642,0.48804834515473605
-2.874758190633509,0.4855212843483177
0.5683115566222987,-0.11634917685571317
-2.1681657013327893,0.7699821343535292
-2.8840247311713467,0.49262493405300256
0.673672985294359,0.496537878044362
-2.4304985159514487,0.004694858587759383
-2.88719339658892,0.5083929396901719
1.8695247040668024,0.9757479771951924
-2.8794695428433577,0.48847541188887855
3.0136209851871696,0.9653699933109852
-2.904352941067803,0.47270809368978284
-2.8762549190043383,0.49027586498330844
-2.8102398749068,0.12385335109859036
3.033136412067429,0.8602460370792381
-1.5412209211657595,1.1307923507626234
-1.5913930094683129,1.0937949972307166
-2.87690159723446,0.48736479706360764
-2.88619907165551,0.4895581217040708
-2.481804332441244,0.6166590403970057
3.012820895780017,0.8860206460056183
-1.9632968546572018,0.764888599282511
-2.951470826616573,1.0230019851935763
-2.076253486766696,0.940499999146473
-2.882511414286999,0.48689207514826616
-2.881771555176725,0.48840617483164156
-1.5881472043618035,1.1404792335851457
-2.8634424012668074,0.4982199977579338
-2.8696546549535866,0.5053196006151259
-2.890275635164078,0.4798474982882088
-3.11260588259711,1.0159551134920313
-1.8992040818089047,0.5842620401363827
2.676877676078571,-0.03289895442978492
2.994704341829721,0.9094267541099259
-3.095588061063251,0.011824670350751505
0.6723150979090338,0.02358729080950679
-2.8823430973897692,0.48413404633319057
1.8885973691894313,0.9711704630797433
-2.892765128967133,0.507237885050064
-2.8792115368553843,0.49006320733054864
-2.8850718156122057,0.48301526339857204
3.1306849761389555,0.010516508270934064
3.127459885316956,0.916420935210574
-2.5880661842373236,-0.02689161644171794
-1.626392578446552,1.100119137575011
-2.8824573759952385,0.48714909983236254
2.608674107667083,0.03063747423890264
-1.6092728346707459,1.1075656700752814
-3.0296731803252426,0.972289162373392
-2.8916621752042193,0.4820329874205385
-2.533030224813418,0.9099339049922414
-1.5550669627570408,1.0797146403114448
-3.017112484326794,0.9528947314564363
-2.6319895052574935,0.09645230464475242
-3.090198770735479,0.9458010643827298
1.1758250307545866,-0.07168293312078652
-2.460767477338613,0.04977018670416711
-2.990780706517391,1.0288920070139012
-2.896526552899987,0.4859740060102245
-2.138137983086418,0.7344051853675405
-3.0691246415214537,-0.016684707810729633
-1.5634427447182837,1.0718858877505184
-0.06606570985572817,0.5244348787778081
1.9726875272931341,0.6896769188753695
-2.6083803919824553,0.08003592382390014
-1.5895736224533563,1.148216676662343
-2.915879305368305,0.4880430743722931
-2.453625059688085,0.005141162066451145
2.5075510935228547,0.5596972217950611
2.3123926223698126,0.1529190125002497
-1.85259745465803,0.608570622346957
2.707639585003146,-0.03554647630165413
1.2688109899854496,-0.006127017467626486
-1.5876201619584978,1.0920496010503404
-2.880802309510571,0.4862003296247228
0.5710955318447302,-0.11240930571376889
-1.5634781933247999,1.0718781591539737
-2.888264393808305,0.4854618098127836
-2.4363103982614702,-0.007997100797553855
3.057073701036189,-0.023587168782906173
-1.5791941735572608,1.0973207250485335
2.695122981614458,-0.008406236759622003
1.1692750050127252,-0.09914498918519585
-2.8774284310946427,0.48461074249810715
-2.8837178663797967,0.48863455680854795
-3.097052907722957,0.006707662370329584
-2.544720625566394,-0.0235465218082717
-3.121482694007065,0.9793608738823137
-2.1308448248093654,0.761654624350932
-2.881151637832816,0.482754776950653
-1.563436006842033,1.074288285237436
1.1825033585101719,-0.08848366197689195
-2.8902259569085214,0.47178626791599365
-2.810447484668724,0.1166708183423781
-2.4870521260195364,0.018257574591023527
-2.910107110726996,0.4621029493175352
-2.552107929941707,-0.0271722815885944
-2.467837432169641,0.04885121699080883
-2.526787960910327,0.9270879726563941
-2.8785917059991366,0.4881251886643528
-2.8801495944070883,0.4909321997435871
-2.879328239861484,0.4887639926719191
-2.8617605676701467,0.4880802624422718
-2.87885718531294,0.4900097664001639
-1.8551339730739602,0.6061039931923866
-2.630541138677036,0.0916627387417783
