ra_desi,dec_desi
2.557902191845329,0.7580837606037379
2.586595404748116,0.7039436472068741
2.467284697081783,0.6628585966149275
2.433704562273413,0.7150090346645179
2.427508643428833,0.6141290038992459
2.459378355570249,0.5622578185299744
2.4776868594236694,0.7639131603053988
2.611780505854395,0.8095186136600104
2.527271663472828,0.8122413272931216
2.6622728811145904,0.6960547589878597
2.7745324586028657,0.7848571113293311
2.8513269456906163,0.7652745171219549
2.67145331298008,0.8516508618031542
2.758213630096719,0.8420515509171853
2.9377731035418955,0.7260395155371223
3.0983783013104143,0.5991889855021744
2.6482404339285552,0.9079726367650108
2.5846580892784026,0.864863004240751
2.5765248549641084,0.34197981363576985
2.984286128107544,0.5366887449882575
2.393387456552344,0.6655464036629989
2.7913225260070504,0.7270692597957991
-1.900314489571427,0.2752035164544662
-1.8461220162970022,0.30154053486706084
-1.7957867206694869,0.26895523773232644
-1.7910394251040616,0.32703979523869786
-1.9531979659068546,0.3065147232352446
-1.8498744741887905,0.24333380431304996
-1.903246642714777,0.21703169248549542
-1.8000976839219112,0.21085322693343547
-1.7462019166203269,0.2359685148696339
-1.7406517695989852,0.2939832592059253
-1.84350402241901,0.3597472654210717
-1.7872346073347145,0.38517671262262915
-1.8421426656024549,0.4179889025601226
-1.7844420805315233,0.44338344317664
-1.8534349458628592,0.18519688692911873
-1.9061787958581267,0.1588424152240044
-1.9561301190502043,0.1900489022496631
-1.9604236290101114,0.13196434474329152
-1.910891184838511,0.10077531101015301
-2.001264333506779,0.09016370915802766
-1.951801702505259,0.05918411493512816
-2.0497670334197013,0.05770058507093293
-2.000304402418182,0.026843163895673067
-1.8987785998296705,0.3334451535935173
-1.8986913333670723,0.391704244025088
-1.8992847453127493,0.44994588116413853
-1.841165281221338,0.4762305396991733
-1.856873244489287,0.12704251625266763
-1.8618823394425112,0.06899286533133636
-1.943947720871284,0.0014660765716754955
-1.8040770346164585,0.15273376284202414
-2.0076696918615973,0.2191435408804084
-2.0114745096309443,0.16100662349647726
-1.953791377852532,0.2482730860961939
-2.006046535657243,0.2773677247269393
-1.9542800700430913,0.36475636037429565
-1.9562697453903635,0.4229805442208264
-2.007966397834437,0.33559190857347015
-1.7352936087953634,0.35215508317489663
-1.7301797940870198,0.4102047340962278
-1.6846790604875261,0.3188367477543247
-1.6908226194545477,0.2608743632955927
-1.6281129394303901,0.34239869265624806
-1.6783609685953074,0.37678167892053627
-1.7502859870699923,0.17702874602978527
-1.8877481189570677,0.016790067404185663
-1.9064580485384461,0.5078559057453105
-2.053868557161887,0.11580259586982417
-1.8081611050661257,0.09203121145766137
3.0189832736371915,0.21896900795520918
2.9807954696035557,0.1743409389817141
2.922396752831825,0.18397515645272267
2.9432185308081165,0.12946852391293978
3.078970240028237,0.20858429890584293
2.960130771259943,0.22903955773921672
2.9986327345589374,0.273789799760351
2.900911749739775,0.2382898027747866
2.863771143257335,0.1927018027126944
2.8851339733017465,0.13838715639063084
3.0021757529404858,0.12006119924469047
2.9647209871926874,0.07527605063851578
3.024428700903414,0.06618288523562517
2.987078654910735,0.02146754979953056
2.9388901142631716,0.28354619027899935
2.9777236901200452,0.32850587181037366
3.038199348701649,0.3182433358086468
3.019663952045469,0.37383207248466643
2.95789674981739,0.3837106360509543
3.0441858280359897,0.42751840027601207
2.9810398156988347,0.4379031093253784
3.0820245662192267,0.4748168230050584
3.017569556943076,0.48617891643554145
3.0401541174638824,0.16454964187802604
3.0622848923791706,0.1105840614063609
3.084712373267298,0.0567930138598956
3.0469085416691,0.012444197566719491
2.916864059103003,0.33789574318610305
2.895710668568832,0.3926990816987251
2.9476691204007035,0.4879591522725756
2.8785889886067677,0.2924299161716504
2.8184274892905234,0.30159289474462087
3.098622647405693,0.3087836512628376
3.081361341103469,0.3647214537892558
3.0580437422968245,0.26317819790822566
3.117437296742192,0.2534043540970575
3.100926482018325,0.1544790920940187
3.123231789858813,0.10060077808495349
3.1390095662968416,0.19907225448247376
2.906549163223717,0.08402015019100743
2.9281039794858463,0.029932396671702968
2.8486216853500244,0.09201375816514117
2.826787616407576,0.14608405839192545
2.768476166098446,0.15426965258377875
2.7581961768041983,0.31136673855578906
2.779593913433649,0.2568601060160057
2.746013778625278,0.20865411207592277
2.804866281002526,0.20018926520375008
2.790711660768852,0.10000736613927536
2.732662009847522,0.10807078728348897
2.812615542881382,0.04593706591249077
2.8702812213672746,0.03790855135331718
2.7100425427416748,0.16235052702051284
2.718751735709127,0.267035375555133
2.687108916370469,0.21755529126109363
2.8403313714030527,0.24719098195995734
2.7925966163610063,0.3597298121285518
2.8336467603679125,0.40379937574140906
2.6978601445627537,0.32178635419019525
2.7313530129085257,0.37076029300115587
2.897246558310587,0.450923265545256
3.0779230424770407,0.5329362870964696
2.6373146728110712,0.3319267171442819
2.65914874175352,0.27675685948874157
3.112201308986209,0.005410520681182255
3.1077681726861432,0.42137484130899194
2.7547753314702894,0.05398303376418488
2.8545034449292452,0.34882150430358744
-1.2672661165805634,1.2367228546706621
-1.270198269723915,1.1784463109465713
-1.145878467104358,1.1473270903835127
-1.3605714183921802,1.1329804839321191
-1.2419064825490862,1.1061547733289667
-1.4554300632380721,1.0925237518708906
-1.3408841044296855,1.0702708039079631
-1.4369819330444928,1.2591154289737494
-1.4144322791087256,1.2013275774402168
-1.4803708182490716,1.3161702422214439
-1.4633887646271657,1.0344042877794792
-1.4955551827414224,1.1481124885469103
-0.27557003559738547,-0.21676989309769612
-0.33456216431479474,-0.20839231268812336
-0.2163859206622574,-0.2241351825411123
-0.23949407995866354,-0.17050121462732631
-0.29803242307055405,-0.16250760665319225
-0.39346702656960236,-0.20036379812894936
-0.452371888824411,-0.1927192560052143
-0.4914672640690841,-0.23968606617638172
-0.15694000633933142,-0.2305056343108915
-0.12103858362580779,-0.1840449696228024
-0.35658821947496316,-0.15432201246133892
-0.4148996697840929,-0.14606660509940558
-0.3207740632240392,-0.1081056938685288
-0.26270695901018687,-0.11594222220998357
-0.22694516263682243,-0.06983062337229305
-0.08442157591896653,-0.13836970309811078
-0.14255849330289694,-0.12981758976333846
-0.1686162590351732,-0.0776496984212279
-0.20453513504121737,-0.12363912421127857
-0.28513443989831444,-0.06195918844579873
-0.24928537706235135,-0.016022122533307898
-0.34293974472436783,-0.0540004870567046
-0.3788062608528504,-0.09998991284675542
-0.19109609980086034,-0.023893557459802248
-0.10459758207202108,-0.08361872446304851
-0.13201670462085147,-0.032253684576855235
-0.1798736327105363,-0.17666222688686645
-0.057159533002814886,-0.19004890224966295
-0.04693190358612789,-0.09354964790689622
-0.019582594207376625,-0.1450892207182892
-0.009093165402891712,-0.04918337832120026
-0.06721262949430161,-0.03892084231947346
-0.30714304176596335,-0.008011061266654016
-0.09466665862817304,-0.23633503401255282
0.6803467957199104,0.3763278933150177
0.6630156762476065,0.43231805571899606
0.6965434511784176,0.3200933848157605
0.6362423255220143,0.331577651293883
0.6187192198319905,0.3874630939427417
0.7116580025006889,0.26366689009878364
0.6524913408580807,0.27541295596470555
0.5748416424368533,0.33623768039670804
-2.9432359841006375,-0.1294859772054596
-2.8851514265942666,-0.13840460968315033
-3.0021757529404867,-0.12023573216988977
-2.9647384404852075,-0.07531095722355556
-3.024446154195935,-0.06620033852814525
-2.9870786549107353,-0.021485003092050068
-3.0623023456716916,-0.11060151469888078
-3.0847298265598186,-0.05681046715241561
-3.046925994961621,-0.012461650859239433
-3.123249243151334,-0.10065313796251307
-2.906566616516238,-0.0840376034835271
-2.928173792655927,-0.029914943379182962
-2.848639138642546,-0.09203121145766098
-2.8268050697000957,-0.1461015116844456
-2.7684761660984463,-0.154269652583779
-2.790659300891294,-0.09998991284675546
-2.732679463140041,-0.10808824057600885
-2.812545729711303,-0.045971972497530975
-2.8702986746597956,-0.03792600464583672
-3.1122187622787294,-0.005427973973702585
-2.75474042488525,-0.053965580471664505
2.9916165109659207,0.8888438281631531
2.9936236396057136,0.9470505587171643
3.0844680271720195,0.9731955909120393
2.9959449275108665,1.0052921958562147
2.9122563898777387,0.8580038602804133
3.075444674939208,0.9151633932832279
3.067712866352873,0.8571137423618961
-3.118275054783149,0.9379748466067939
-3.1014151742088845,0.9954310855824466
3.0951668954867446,1.0314546813436098
2.903791543005566,0.9744173213884352
2.8976828906235856,1.0325542387723665
2.8062101845265626,0.996513189718683
2.7901706087007345,1.0541614149120562
-3.132726380989662,0.880396434583501
3.138154354963364,0.822713302805088
3.060975895440175,0.7989244651004053
3.125867237029324,0.7632848417746813
-3.081500967443629,0.7846302185265717
3.140301109943317,0.7060205890167474
-3.070749739251344,0.7268947268705993
3.1379274621606053,0.6478138584627363
-3.076561685660485,0.6688276226567482
2.9086261050335898,0.9162105908344244
2.8190209012362013,0.9387078848926311
2.7240051767576308,0.9565975097255727
2.7022583742777813,1.0135999630957078
-3.063925501876046,0.8431336550534217
-3.0024550056208055,0.8025722032370736
-3.0052475324239967,0.6963514649606988
-3.0451981190021464,0.9001361084235565
-2.953550879979924,0.9146048879225896
2.9889112506253293,0.7706501312180974
3.054570537085356,0.7373317957975256
2.9896617422036864,0.8305847377315825
2.91757964409632,0.7996400500937229
2.8291438108977682,0.8807978603114596
2.7413886561074934,0.8992634437975594
2.840017212137693,0.8229401956078473
2.9974808172526215,1.0635512862877852
2.888572271928176,1.0906387962787374
3.106930414645187,1.0900628376255797
-3.0810820884231496,1.0536727227214977
-2.9660823440092425,1.0696075787922057
-2.858552608793872,0.9232268144274413
-2.9195518661510746,0.9693384132651315
-2.889200590458893,1.02518894932895
-2.998231308830979,1.013669776265788
-3.056106426827111,1.1109020688943916
-2.9268647957169303,1.1250566891280656
3.1220798725524967,1.1481299418394306
2.9983360285860985,1.1221594425697552
-2.8453928262338355,1.0792767028482544
-2.8142037925006966,0.9754645189396318
-2.7768362932154984,1.0301456844046144
-3.021583814222663,0.9568244025283327
-2.886530236703342,0.8676729843364617
-2.9197089457837544,0.8137946703273972
-2.761913728110947,0.9257575418428333
-2.796383980837834,0.8716174284459692
-2.9712310653026273,0.7487287958130485
-3.1018689598144027,0.6013706470671675
-2.6652923007205405,0.9228777485770423
-2.7102694355444346,0.9757088650349108
2.623212412454957,0.9643293183119077
3.0743451175104517,0.6775019090391601
-3.024184354808134,1.1676078162916879
-2.9762052536708103,0.8580911267430127
0.6764547114879632,-0.09431759277777389
0.6185621401993113,-0.08618435846348034
0.5968327910119817,-0.03213151152921576
0.5606695689106592,-0.07785913793146736
0.6996850438320079,-0.14920819775299557
0.6545508293754341,-0.040317105721069155
0.7122863210314069,-0.04834562028024327
0.6326818538479456,0.013805554383275062
0.5749812687770128,0.021851522234968838
0.53883549996821,-0.02384119758224267
0.5832017695539062,-0.13269738302912923
0.5250997587550149,-0.1241103631093171
0.5482253713439396,-0.17976891295541653
0.489966280912369,-0.17086773377024533
0.6903824389188777,0.005619960191421657
0.7480655706972907,-0.0023387411976724935
0.7702312521976185,-0.05621705520673755
0.8074242185576174,-0.011362093430483198
0.7852585370572893,0.04249876728606184
0.8647408311931113,-0.0009773843811171662
0.8426449628628625,0.05291838292046773
0.922965015039642,-0.0029146998508305317
0.641391046815397,-0.14104005685366214
0.6070255138436285,-0.18839083946026844
0.5725552611167403,-0.23591615499207405
0.513423506059173,-0.22685789617422367
0.7261442352922416,0.05162683927399219
0.7633721082372807,0.09651670763528608
0.6683738370512294,0.059847340050885565
0.6475869656599765,0.11428415942058882
0.7942993425826202,-0.10927506446736542
0.8315446688201786,-0.0643677428135511
0.7344345492392144,-0.10225884087434804
0.7584328264541369,-0.1554215698900953
0.6657383898807178,-0.19692549950252072
0.6318091892219483,-0.244852240762285
0.7248177850607258,-0.20340067102741946
0.5028293574995671,-0.06983062337229354
0.46701520124864343,-0.11588986233242407
0.4805415029515995,-0.01603957582582783
0.5163382059100033,0.02989749008666268
0.49466121660023366,0.08398524360596707
0.6281090912077205,0.1692794841509299
0.5899038338815646,0.12493066785775417
0.5314003973547146,0.12995721610349786
0.5525188813038459,0.07560766319639445
0.45842818132883123,0.03789109806079691
0.43675119201906165,0.09199630487262123
0.42257911849286794,-0.008011061266654011
0.44462262694555604,-0.061941735153279026
0.4732285733857432,0.13819517017291114
0.5702339732115881,0.18133970928221085
0.5111022181540205,0.1846383815684805
0.6106383453952566,0.0690103186238558
0.6869266869999292,0.16386896346974753
0.6099053071094193,0.22471114119427038
0.6694733944799858,0.2195100600233272
0.5921204020315972,0.2803696910403696
0.5513495107050091,0.2365619268153119
0.5422039854245593,-0.2863038104971503
0.8921774070344619,-0.05237733085235008
0.40072759625789883,0.04597197249753074
0.7058809626765877,0.1078613477732497
-1.983112909286037,0.7712260898712548
-2.0516868955968945,0.7411366135668725
-2.1234199278538615,0.7668278601562292
-2.116438610845883,0.7088131158199378
-1.913037939818465,0.7404908417436349
-2.0552473672709626,0.7993957039984434
-1.9825544039253995,0.8294851803028256
-2.1316229753382343,0.8248076979074808
-2.1987483383699367,0.789412420677036
-2.1876305910347327,0.7318689152387831
-2.0469570533239896,0.6829996961829415
-2.1087940687221485,0.6508507313612059
-2.0411102003298085,0.6249325919690902
-2.100521208067695,0.5929930666575944
-2.059383797598189,0.8575849812599341
-1.9818213656395613,0.8877442707343961
-1.9049919719667718,0.8568519429740964
-1.8954101143733217,0.9147968741403083
-1.9778420149450142,0.9459510012884069
-1.8225949779801178,0.9537875296298618
-1.906405688660886,0.9878214500437509
-1.7303892335972582,0.9793216965865383
-1.8126116946587112,1.0168811820894565
-1.9817690057620008,0.713001906024724
-1.9787495861560516,0.6547951754707132
-1.9752763809445817,0.5966058982092224
-2.0352458940431077,0.5668829410477587
-2.064305626088813,0.9157393519363856
-2.0666269139939657,0.9739809890754358
-1.919146592200445,1.0456791147473625
-2.1413270059793224,0.8827002691961328
-2.226970312374686,0.9055117225196985
-1.8320197559408886,0.8248076979074805
-1.8177429626595742,0.882298843468174
-1.9104897591105523,0.7987150255901653
-1.8416016135343372,0.7669500332038689
-1.9132648326212252,0.682249204604584
-1.9125317943353866,0.6239901141730132
-1.845703137276524,0.7087782092348979
-2.177123708937728,0.6740287038276905
-2.167035705861199,0.6163455720492783
-2.2476001041332587,0.694326883028385
-2.3385666647472023,0.7693585875716212
-2.316418436539394,0.9261240609857517
-2.298755704509211,0.8689121681053773
-2.358847390655376,0.8263261343567158
-2.277637220560079,0.808785575374173
-2.320240707601261,0.7123561342014865
-2.3948360798314994,0.728186270517075
-2.303625173122275,0.6555456670490709
-2.2344577748657404,0.6369928171003714
-2.417473000229865,0.7845429520639718
-2.387453337095563,0.8876570042717967
-2.4425359282885037,0.8416326718967064
-2.21339165079417,0.8477238709861663
-2.2463085604867814,0.967505817550537
-2.160403454703621,1.001277938576627
-2.4096888317659704,0.9443278450840523
-2.343366320190186,0.9887813811323481
-2.0284391099603294,1.0285225282002588
-1.6797572319969034,1.0308961759829707
-2.506816404639455,0.9590584239708851
-2.4774425133283904,0.9027890088865874
-1.9653978173782942,0.5389576730158494
-1.7407390360615849,0.9213942187128464
-2.374625167093405,0.671864495555218
-2.1530032586751653,0.9431410211926964
0.21385519324686544,0.5466022151395851
0.1470614427730424,0.5360080665799797
0.31278045524990455,0.5169665244407212
0.1952499834206056,0.49066441261316696
0.44640286278259034,0.5110498582764602
0.47165777705894824,0.4572413574374753
0.5124286683855357,0.5029515305472069
0.5785941003286409,0.49818678168926217
0.554822715916478,0.5526934142290452
0.6436774281355098,0.487976605565095
0.5353622947567414,0.44689155497314875
0.5997998507403722,0.443086737203801
0.48644071582334,0.5581737480803074
0.4067315288847588,0.4586899807166304
0.34203217351332915,0.46472881992853077
0.49385836514431614,0.4025950985575325
0.4305727264670014,0.40460222719732625
0.2602809513499148,0.4813443544075172
0.06506587451434855,0.5363396791378585
0.5141565443450105,0.3474950540720715
0.5559222733452344,0.3917391506101279
0.3795742057237276,0.5126555611882953
-0.6764547114879629,0.094300139485254
