targetid,ra_1,dec_1,ppxf_sigma,ppxf_sigma_error,DER_SNR,snr_ppxf,objid_2,ra_2,dec_2,h_alpha_eqw,sigmaStars,sigmaStarsErr,veldisp,veldispErr
39628501363460990,164.781330196982,31.0100572765954,212.19628073901526,6.003854950286525,18.042731314212993,9.978448278934644,1237665330381717563,164.781319519474,31.0100654064864,-0.1040434,213.4166,6.292568,199.8051,7.220368
39632950337209337,145.688768359683,33.577022563831,49.663731675959546,4.166750106010769,14.203395157998454,9.97046925728747,1237662225664180337,145.688786770147,33.5770228328816,-1.111881,47.88469,6.871246,47.46272,8.894553
39627746074167996,216.126331368057,-1.62837976784071,142.92583353774884,4.201541346879352,19.25491001550562,9.968316622548569,1237655693011321141,216.12632711976,-1.62838698604246,-0.2250603,149.7336,4.391435,148.5636,5.008475
39633321814134260,173.881348003054,54.9311078634513,85.15196942795514,4.306858865407404,13.29440364541032,9.964936925012003,1237658802572099608,173.881335108405,54.9311209163644,-1.468054,72.72173,4.681872,81.34087,4.823507
39633304827200430,241.496096859194,53.8046591514865,158.72241598998065,5.133276462482988,16.232192575096043,9.961064228695365,1237654949987877032,241.496087019411,53.8046714457783,-1.343836,168.8779,4.909783,155.4904,5.361473
39628433256354145,194.055666484486,27.8232454473497,73.7514701343181,3.988124519596081,18.07310659963751,9.958977014762825,1237667323797373203,194.055648510112,27.8232227778051,-15.19635,71.94458,6.515294,65.19904,7.892626
39633307754825304,176.378157734656,54.0125920928009,142.13807228706813,5.405394163139834,15.171926669099438,9.953804882953394,1237658800962011398,176.378111965938,54.0125882777992,-0.235604,152.5728,4.92409,141.0467,5.607566
39633308136506456,214.863278189026,54.100284480677,133.68617493899913,4.882284999607699,15.679006790914224,9.926776140659003,1237661387605147789,214.863274530918,54.1002963295623,-1.275557,122.959,4.334879,126.5632,4.894294
39633162619323547,239.736712734428,44.7643589363235,277.27628490047965,9.024773146935756,14.849578172685689,9.888441778317842,1237659325489152123,239.736732124088,44.7643848919926,-1.986943,253.4394,4.875358,249.8294,5.53069
39627842517993606,204.601661196628,2.22243302342321,146.5600428494424,4.1372170977078015,17.542049922101747,9.881418323961759,1237651736304615673,204.60165779365,2.22243279371232,-0.3773396,168.1243,5.465822,142.2506,6.393903
39633321877048503,180.350724697872,54.9255735123122,172.0963015474297,6.151570777874851,16.240247885648763,9.850798347149636,1237658802036801693,180.350729981648,54.925573507771,-0.5749153,189.6979,4.919591,170.0849,5.582594
39628417116672913,192.564422970361,27.0602995328516,39.320243132600154,3.663402198372404,11.194269712944847,9.817769786009482,1237667322723106868,192.564452827622,27.0602877024186,-0.005738167,40.46648,10.01437,30.83628,19.20926
39627811975069914,184.014279620091,0.991444595820713,93.3659649794249,2.459350954883688,28.726208212480433,9.78715655190828,1237648705651081340,184.014304497857,0.991458599230362,-11.11759,90.0422,5.360307,95.87086,6.025607
39633118772069030,244.65767197513,42.1405972197044,138.27109702097692,5.4277640958536715,14.659252227168315,9.776546843505336,1237659326564794606,244.657688012495,42.1406165888299,-2.644816,147.7195,4.122663,144.9432,4.847205
39627956871499214,199.042010894337,7.04364017307479,117.5838568427876,4.799434536575829,17.260119984539354,9.773412618374877,1237661971191627975,199.042009244018,7.04365858528804,-0.3445123,112.9556,7.495746,104.2741,8.55349
39633362750538157,257.590127577596,58.0029487703017,108.98579041496295,3.2249835950427097,21.510081238872893,9.764840731148269,1237651211750539586,257.59013231734,58.0029553313221,-0.3387698,101.6106,6.071173,100.1764,7.077204
39627751438682724,175.865947203537,-1.59854004236615,87.23901774887813,3.341837682309936,17.724451857940863,9.741626073531485,1237671128051286028,175.865953865413,-1.59853877789501,-3.69129,80.62274,5.561853,85.53207,5.886173
39627770183030191,213.226375612125,-0.758252773249538,167.36942774689032,4.327487692396262,21.39856007038656,9.735943831269866,1237648703516377170,213.226366445369,-0.758244465823448,-0.5494244,174.6036,6.59721,174.2627,7.523562
39627770166247508,212.002176046382,-0.821836565264896,221.0827966419699,5.4688916590731065,19.476892845606972,9.71288979007511,1237648703515852998,212.002177765267,-0.821805798197873,-0.4091418,217.9506,4.488456,200.2878,5.411508
39628443943440277,194.368462423564,28.1764037616445,103.15614259942863,5.0203339303366645,12.80421095332339,9.70928455033905,1237667324334374925,194.36846399274,28.1764273673947,-0.7117012,109.3844,3.20157,104.5017,3.530598
39633278956733174,216.08955588423,52.1243822163738,193.8002047656783,7.499486474078933,12.60361640800855,9.707578112174373,1237661416066122040,216.089541400539,52.1243893751302,-0.3618707,193.7389,5.925017,186.3332,6.296712
39633140972521293,246.760661930021,43.4760948228074,174.71689979069728,6.925152636923048,18.15029041102906,9.69652860773098,1237655349431959652,246.760657559764,43.4761001482287,-1.310691,170.7879,4.447733,170.8122,5.402069
39633432417928596,145.148427934238,63.9753055748922,167.0296543045753,4.607158769896516,18.89976135919655,9.680560427521119,1237663546908999845,145.148465948896,63.9752932190948,-0.2594497,181.1501,5.979112,177.7043,6.749688
39633342290725351,172.67017404001,56.4860987772806,151.55901772035054,4.9548069458532105,25.5676729522318,9.66474298646506,1237661352704344085,172.670142728252,56.4861287758933,-0.7979576,137.1721,3.891996,159.0878,4.449666
39633286384846904,216.656881287706,52.4926629297395,127.78468757827868,3.512358271938937,20.85982637519454,9.63846980505881,1237661386532126966,216.656884277145,52.4926865689573,-2.365793,136.567,4.66715,136.7384,5.012184
39633094541574378,118.914366940522,40.9264069345866,94.07541458735622,3.0861179289973952,18.20749396797317,9.63658457627382,1237651250942968183,118.914345854086,40.9263966932388,-0.03215266,84.86636,6.035061,93.05038,6.567547
39627752118163565,216.479518005265,-1.47142629558043,138.36857381248464,3.8380512300599112,19.64987055871108,9.630751538798467,1237655499743821990,216.479513638313,-1.47142476954619,-1.170031,133.9324,3.642592,126.5019,3.989569
39628438620866793,195.07869071431,28.0093127170334,84.09119599798275,4.918812681165558,13.041269362131262,9.597961685460415,1237667324334637362,195.078668224167,28.0093072077635,-0.2310276,94.66741,4.501759,82.11372,5.073157
39627927024830905,210.504380875013,5.74364616144701,162.25015398230786,5.756885847343211,15.051095445241643,9.592789337857287,1237662244985634986,210.504399998816,5.74366375768875,-0.8514657,170.9751,4.058331,157.9062,4.427218
39633290075833309,217.523091894643,52.6558829951496,192.71482501054027,7.444175147032162,14.697931423641474,9.582994730354379,1237661417140125866,217.523094907456,52.6558813238862,-1.928406,199.4747,6.136753,175.2928,7.126454
39628433268934789,194.790169222918,27.8673969857306,106.32145692872064,5.327119469773304,11.41258998663162,9.578715695557438,1237667444048593330,194.790166251625,27.8673926742555,-0.3051254,90.16058,3.26159,81.43389,3.735558
39627794363192947,214.498369197595,0.267415078873769,224.6665024899188,3.382998908116621,30.282805877493928,9.574844890267041,1237648721782702332,214.49836342965,0.267418454082252,-1.186368,227.5303,4.680565,211.0822,5.140451
39627770153669168,211.474686223411,-0.745427662917222,202.70679174768324,4.513525972558631,22.03762171263142,9.570072424810574,1237648703515656353,211.474673160497,-0.745416318338233,-0.6688025,201.0689,4.445951,181.6866,4.824478
39633034080684418,151.191883925404,37.7725902023016,131.0935093514918,4.01031981347746,18.183987172816597,9.562951355399615,1237661383848362134,151.191862341086,37.772594003815,-0.504732,140.8909,6.799784,125.6798,7.350206
39633127684967886,244.167580453979,42.7641471379219,82.08272666995958,5.11074388324759,12.57380640562641,9.557359343326143,1237659326564532381,244.167600907245,42.764175362659,-2.779604,86.32091,8.928156,92.54421,10.99462
39628417133446667,193.522994984932,27.0686201114538,118.34352970736195,5.340899604763598,13.667129660479288,9.53750645060049,1237667442974392369,193.522992345204,27.0686168812715,-0.5379583,118.9657,2.597111,119.459,2.987316
39628063582981134,158.235656730574,11.4127181755021,157.79981450429975,3.1937954929075447,25.835626850866408,9.535865019801776,1237661950243111019,158.235650765089,11.4127136216793,-0.3111224,168.6754,5.508898,164.799,6.691896
39633314918696118,184.450082646191,54.5172524726707,161.42574357042284,4.329323672935294,26.29923556291623,9.5352715501043,1237658916919181432,184.450071667836,54.5172645081005,-13.97833,163.9695,5.54215,175.2934,6.119833
39633251844753560,170.095299132632,50.2504890115431,213.50973783980848,6.53808191873413,17.554492652328026,9.533912293086066,1237658206117953599,170.095277837842,50.2504941824523,-0.3179354,182.1061,9.569158,174.5134,10.64322
39627746086752415,216.924996302879,-1.75571110412576,250.86027241524306,7.056495245402657,16.91458854741347,9.517642203263316,1237655499207147741,216.924983072241,-1.75571161980582,-0.5396101,258.7966,4.710727,233.2565,5.32426
39627842723513264,216.797843995326,2.32297257436478,287.2663909857565,10.590965617576147,14.772983777137824,9.512479838857715,1237651754026401984,216.797839162181,2.32292453329046,-3.757376,288.0581,7.243659,275.7759,8.014489
39633132068014195,239.855364501633,43.0421139198428,171.6491255829633,4.01821885055227,22.123783813540303,9.505403742883697,1237661388150669447,239.855360002303,43.0421083975593,-1.048686,178.3487,5.186173,166.1902,6.212901
39633328839592061,185.137965966528,55.5956377628753,143.96888317720328,6.262365250396498,13.097066431334804,9.479245512496338,1237658802574917713,185.13789504189,55.595652595587,-1.930367,149.1502,3.965585,145.6585,4.730892
39632934986057883,135.693621118837,32.7654050452887,112.10492774711938,4.333789221883721,17.912955509363588,9.448223462931212,1237660764303327398,135.693646802055,32.7653946000069,-7.053172,130.9396,6.11415,137.5848,6.964228
39633335672112224,185.486801611834,55.9392169764354,125.93248721270658,6.2139370899534745,11.48380667396301,9.43409504843269,1237658803111854218,185.486776269531,55.9392223061171,-0.1430427,118.3459,4.034067,117.7439,4.704316
39627854580811407,203.573653908221,2.80527070550513,159.32025351227404,5.803686942156124,22.174197979669614,9.43375470869227,1237671955907543218,203.573655674022,2.80527159487071,-20.95486,153.7797,6.622959,153.1085,6.402562
39633123134147307,236.036481600232,42.4344438763503,238.90791682777257,6.6940190303330525,18.782706425215146,9.425162922360672,1237659132752298239,236.03649316402,42.4344489471338,-1.119299,248.0912,5.724073,227.9542,6.740952
39633318353831669,176.753448459418,54.8067117169359,290.33903560139277,7.119632780741503,22.908825314567235,9.418150479143101,1237658802035884106,176.753407499648,54.8067236886562,-1.017689,277.7236,7.300508,277.9193,8.186312
39627769709071088,184.885510452871,-0.628267689934389,84.46104757366828,3.3980588002782173,17.871424246944716,9.417368876665174,1237648720695984384,184.885503323965,-0.628275942711442,-0.7304994,79.99699,5.423907,78.40346,6.396534
39627920980836428,208.620352802508,5.44338752590626,213.85030575877005,6.866063145411452,15.713823123130098,9.409830997686432,1237655126630400087,208.620345322837,5.44338371235255,-1.262121,207.6976,4.031415,194.9038,4.734572
39633335596614734,177.438789347139,56.1246943294858,171.25561484847032,5.55778403761345,16.832007111469338,9.408654242459518,1237661351631716527,177.438782655264,56.1247129955944,-1.366672,169.9078,5.284569,173.9779,5.543438
39627793838902475,183.153449013927,0.193826085849249,171.5790090270989,3.4024804353825435,25.659126218464827,9.404674360178124,1237648704576946369,183.153446719702,0.193814736953635,-0.3555219,173.312,5.617226,167.787,6.481319
39627757486867470,176.295313164665,-1.33548965547435,185.041732417193,5.737368208176542,20.133342296721448,9.403144854616881,1237671140406788212,176.295294656611,-1.33548131161598,-2.638425,206.1641,9.784901,222.5321,11.35066
39633328755707175,176.484361135625,55.4556375231781,162.38655190961703,4.93951890277726,18.680899793610802,9.403127838161968,1237657591394992348,176.484333921251,55.4556423660954,-1.518542,160.4962,5.366996,157.6044,5.937523
39633311353539944,181.211524523754,54.2108338155007,117.77839543198264,4.20709782229886,16.18947268617169,9.401801500360715,1237658800963256605,181.211538433398,54.210833209751,-2.481667,113.4464,3.814296,118.4984,4.452668
39632939780148857,115.068515806936,33.1014880800923,151.85140521715732,4.92750069571736,20.01829977786005,9.398296090227245,1237674366991729186,115.068510858226,33.1014706973403,-0.3688845,146.6546,4.458272,149.2635,4.801677
39627752130744336,217.171870327085,-1.56832426305821,154.896569939145,6.182200407562911,14.935029832263933,9.390518001756583,1237655693011779861,217.171864746566,-1.56832448232089,-0.7023096,146.7416,6.351553,146.0803,7.411678
39627775702732629,182.184232112997,-0.540785795144835,200.32272573600815,5.849034074419675,19.160210943869355,9.388757697898617,1237648720694804620,182.184260044013,-0.540841622386865,-2.692797,182.8709,8.141369,195.7258,9.858248
39628443972798477,196.302127930086,28.152422133824,91.24738354858637,5.090118231323868,13.33645704389938,9.38429162737771,1237667444586053729,196.302131295359,28.1524296969605,-0.2572049,85.60502,4.622107,81.73788,4.994911
39627799832560324,180.273737404039,0.45969553743677,138.0804548334964,5.453181904915933,14.61104223767631,9.348883477364227,1237674651002536168,180.273748772955,0.459705692018677,-0.50158,163.162,5.846882,156.1101,5.972905
39633358887587168,186.42725244179,57.8664753155801,208.89488123133563,6.180625397330125,17.918282114291955,9.343947739204838,1237657612341477426,186.42723626474,57.866480113701,-0.9532398,224.1937,6.834349,222.0853,7.668791
39632971401003423,216.333912572355,34.5240560819556,100.01738699042893,4.049296038813569,18.137155204302925,9.342476939784222,1237662661596741781,216.333919072731,34.5240743610371,-11.21671,88.26575,7.581519,100.1627,8.378428
39627847647629331,150.410642322784,2.58722311129124,211.83336897437283,7.595739695515744,15.618459016353599,9.341157406851496,1237651754534240340,150.410640113662,2.58724022644119,-0.2183567,206.5276,5.457914,215.5347,6.447513
39633123188672532,240.365846371566,42.3881981172671,69.4218983928227,4.173685240722416,15.282182998091976,9.315975959156662,1237659163347845228,240.365852903012,42.3882112270297,-16.56533,73.26334,5.698791,66.59327,6.312374
39628495738900001,134.912694775186,30.8311828831637,117.17124267813267,6.371948958425126,15.576120676736926,9.299160781818049,1237661125616337065,134.912669643116,30.8311731445688,-15.42533,112.3816,5.804,111.5336,5.998392
39633067232462373,152.994780570578,39.5719974103528,251.7268591832192,3.1911048483296933,35.70261112171615,9.298352722589579,1237660772346560604,152.994785358952,39.571993403951,-0.3192495,256.0697,5.417131,232.8578,6.071833
39627752113967594,216.18101595876,-1.57031215466931,163.6595904097376,6.309654864888424,15.424884422634149,9.297851847501127,1237674604291489928,216.181005033683,-1.57029988358745,-0.5084785,165.2488,4.368544,159.7749,4.777109
39628438616673818,194.860835907751,27.9984705955952,87.79462888156306,5.078569984645723,11.171945133349261,9.290378655198916,1237667324334571629,194.860799733229,27.9984691439052,-0.2578161,84.81366,2.996003,79.76735,3.30775
39628417154418422,194.953787438652,27.0813694472597,126.28217081773106,4.29948856137148,20.039864172359803,9.274798674422378,1237667442974982267,194.953772633724,27.081393930065,-0.6279565,128.1375,4.463246,132.1272,4.731807
39633123209642665,241.972137061874,42.4950851053227,155.83394229021962,5.091063522808191,23.28490100638541,9.249893541108767,1237659324953526353,241.972117497024,42.495091930084,-4.75528,160.5959,6.528134,161.2069,6.37473
39633332186647596,176.832631468622,55.683502642479,223.7027030288623,7.586969439412139,14.267085611540281,9.242238308577399,1237658803109691627,176.832591766593,55.6835119653587,-0.4331179,231.1399,5.098085,213.4091,6.098503
39633289635431023,174.321769297778,52.6798815363008,167.56402535464082,5.954660676191423,15.457571479324859,9.22758528385407,1237657857682178138,174.321775341701,52.6798989428497,-0.6797262,168.9816,5.047851,152.144,5.578131
39627788394697931,218.709654485601,0.0876290008787986,135.08679382802387,3.394410334678977,21.13199099710545,9.224317604907345,1237648704592543955,218.709636618998,0.0876132489853874,-0.6554533,135.9405,3.863491,129.5837,4.111267
39627927024830845,210.501544764622,5.71615338060983,124.32549984941234,4.640367826807298,15.866578251376376,9.205357834800303,1237661970122932250,210.501564358444,5.71615751356931,-1.09803,133.7449,4.288073,125.4515,4.665864
39633314839005491,176.428806347802,54.5411723990662,172.8525224997784,5.683241322664174,16.389384318251363,9.197768970573295,1237657590321250406,176.428780437992,54.5411808356452,-0.3518467,177.5395,5.126663,166.9852,6.080047
39633282689663169,216.98979248429,52.3483291752916,195.62765398984283,8.118774482548435,12.724838352302022,9.164690298659957,1237661416603189391,216.98979733508,52.3483368792315,-1.0674,202.5937,5.221236,199.0776,6.150526
39627751489016578,178.978760728242,-1.60335366182202,188.3658873754308,2.1151899532143026,41.21832109559997,9.156744272006634,1237650762926981345,178.978770072218,-1.60334391050265,-0.4221427,179.8376,4.173048,172.2753,4.706162
39627746074168691,216.155646439828,-1.63889243743108,215.15260745884657,6.082948519348382,18.78902142072569,9.145604790580936,1237655693011386495,216.155643841351,-1.6389224189215,-0.8462934,217.2047,3.863661,206.0082,4.208589
39633325328959299,178.472718416228,55.3573596690845,141.49583457261272,6.014033776770907,14.377408161418671,9.139300797850547,1237658802573213869,178.472703519444,55.3573819890875,-2.191574,143.566,5.193351,144.9915,5.943378
39633318341249526,175.566354735365,54.7208204610678,125.15567972602754,5.089032118140978,15.645178846211213,9.137051216692058,1237658802035622000,175.566383442704,54.7208274450785,-1.952166,135.1379,4.667268,136.8335,4.833037
39633390181286385,190.598968810434,60.1346129186685,221.17614643545312,6.615353549311534,16.41415231065983,9.128752041401274,1237658312405418045,190.598930482349,60.1346041892477,-0.3774304,211.6752,5.673316,199.6936,6.725762
39633085368635566,119.971721050436,40.3907716824946,130.08167213790014,3.2832543145426447,20.86909243931786,9.117237314144685,1237654391640293734,119.9717260421,40.3907672286603,-0.6321595,137.2525,6.789967,113.7688,8.281933
39633274766623836,172.876147190751,51.6289724415904,98.280293103505,6.356933999137692,15.54552852852305,9.115152848739138,1237657628989063278,172.876174352284,51.628983134956,-6.239497,99.17495,6.37651,126.5836,7.668087
39633236166443661,169.382105378354,49.3243512690247,133.3915977667225,5.133854634675966,19.668526478664553,9.113583531280105,1237658205043949726,169.382096819133,49.3243652117177,-9.653246,137.0562,7.554432,139.9801,8.870599
39633321864463470,178.855565301319,54.8923061422905,165.68544302473757,6.455440422686697,14.03142705056192,9.113229107062969,1237658802036473927,178.855553026658,54.8923193136668,-0.4731953,151.0954,4.683374,152.0726,5.302965
39633311940739395,240.596641440883,54.3400133941569,161.22309696149932,5.898545364802267,14.3503736398344,9.111951636635945,1237651539261718750,240.596614962649,54.3400258198008,-0.6163832,170.6355,5.837099,157.9589,6.284873
39627872716982325,205.386617172938,3.57359204174394,84.72283778977868,3.1837085224431654,21.583475964190193,9.108534084778933,1237664813378044058,205.386633632195,3.57360015668071,-10.9905,73.26035,5.992015,76.23363,7.145474
39633314839003227,176.148775549579,54.3902186877113,139.20805270976913,7.264784195925441,15.233859707211998,9.096207897620921,1237658801498882158,176.148783981448,54.3902331953286,-8.880566,130.9411,6.666843,129.1181,6.73989
39633274821149332,178.072379782287,51.8413717851996,180.22014506643285,7.266824578528083,13.805530766700098,9.092104119889674,1237657856072482966,178.072366859714,51.8413934719351,-1.638672,183.6714,5.249733,176.6125,5.988793
39633123268364789,246.855418405346,42.514425042177,108.50597687112067,4.945826536700174,12.850232211852221,9.087747290635058,1237655473430331641,246.855410325766,42.5144342919667,-0.3422744,105.6922,3.617067,104.8606,3.920285
39628351639393330,195.833065588648,23.942521657437,109.2857262790297,4.359567001921121,14.726503862989345,9.074008598153082,1237667910597542048,195.833048589859,23.9425227913763,-0.3245003,118.9722,5.981314,115.9773,6.38556
39627878966497074,218.480520161691,3.83411346335065,136.8451419761651,6.273332390744912,12.285928879357364,9.055880684400966,1237651822173618380,218.480528838942,3.83413494867294,-0.2354302,154.6261,3.763804,143.7298,4.250122
39628417154420997,195.109874107187,27.028211507502,173.10496402232596,5.497023731993889,13.714946548555357,9.054937699957817,1237667442975047779,195.109856678348,27.0282269187924,-0.3056428,179.9311,5.255538,164.4652,6.187264
39627752080412951,214.213026972724,-1.3833776293506,106.59935149669181,5.73336355632611,15.993501792948642,9.049921286948033,1237655499742838990,214.2130421356,-1.38336729239349,-12.47592,111.1034,6.254228,124.3373,7.036792
39633282685471362,216.876918411302,52.2955790484307,181.0961868495093,5.245576756471356,17.30989612718758,9.044067423885455,1237661416603189351,216.876915572999,52.2955822215746,-0.8563589,172.4275,6.814943,171.3671,7.863286
39627806467948664,215.75408668526,0.794347244272444,223.41448180522545,4.618092924725585,24.129171685430048,9.041083200490323,1237648722320097616,215.754073375072,0.794343202361843,-0.2654829,233.3367,4.577302,217.2212,5.49159
39627782333926139,217.362461673274,-0.208932536718105,51.0769527207143,3.7804456979339656,13.245303461545678,9.032899978779177,1237648704055083229,217.362464309149,-0.208930694177964,-1.843385,50.48104,8.072907,46.36841,8.884913
39628443960217482,195.559640948011,28.352635513957,66.62121377209515,4.6260612706342235,10.709609433521194,9.021364541999283,1237667444585726198,195.559643801511,28.3526448853885,-0.02166656,72.04993,4.966805,71.41851,5.307741
39633338973031243,177.222267343012,56.2337817990231,174.87065365289953,6.847876731472753,14.562819304086023,9.015115978956853,1237657610728636477,177.222264764669,56.2338021367774,-0.5388654,179.8422,5.818806,176.588,6.225057
39627896922312156,210.50523340636,4.3828185869078,203.83676468567654,8.046647185583787,13.497946111611265,9.011397647976395,1237654880198197444,210.505228669044,4.38283487795302,-0.4971597,186.1405,4.90516,169.8773,5.713029
39627830677473330,218.848709912207,1.86344985382313,144.86107255570317,5.071097121403466,16.231850377656553,9.008488018144817,1237651753490448566,218.848706340022,1.86346592437575,-1.002971,159.459,4.616177,158.563,4.76133
39627788323391560,214.342392066466,0.0236906284422921,181.07015386410953,8.374054835851219,12.78618938046595,9.003107003019188,1237648704590643362,214.34239097418,0.0236979605642372,-6.304449,191.6531,5.106113,176.5045,5.602674
39633132038652505,237.316593080713,42.9244441643811,131.798398304776,7.005019707152759,11.629623245926801,9.002010692533403,1237659161736380595,237.316585906404,42.9244524651164,-1.121227,130.7815,4.380162,128.8627,4.960078
39628459894376531,195.798747025487,28.9818404455174,145.74933948563807,5.311583820554816,15.464211796368097,8.998142083997543,1237665428090126433,195.798755378175,28.9818548455317,-0.3442627,153.0332,6.009385,147.456,6.876777
39627806522477712,219.137444732117,0.676347436178203,221.82699344212259,3.805516746350653,27.042252277549736,8.984032352218767,1237648722321604891,219.137441022811,0.676361690177247,-0.6206915,220.3139,4.515193,207.7191,4.96576
39633314839006250,176.533420367587,54.4925145310088,187.42196765848246,9.432059480039982,12.866234895561504,8.978895169555479,1237658801498947789,176.533384457595,54.4925309529382,-0.4117132,186.9915,9.359488,178.9392,10.0536
39628527020016288,156.429411899222,32.3567093355326,150.90082908525008,3.274367677376004,23.40119832351304,8.957473125358032,1237665017383026897,156.429416738141,32.3567138775806,-0.5270653,136.4166,4.308687,124.2343,5.019616
39633318282530931,169.623236324516,54.7323321916727,106.22079686660038,5.752365834362169,18.305540554273726,8.936785166064215,1237657591393288276,169.623210368906,54.7323220811409,-18.5702,97.20409,4.430708,97.22493,4.832359
39633149730227809,247.296179318227,43.9210727391376,147.26715356836345,6.516941344495472,12.203063345731692,8.923136280175486,1237651250442600497,247.29617551425,43.9210750605123,-0.5497842,160.0214,4.767539,169.329,5.453039
39627758120206811,214.021913414334,-1.2603650091004,131.06272522898234,6.826560262400467,21.65888776574772,8.918516998692413,1237655693547274346,214.021926766569,-1.26037782574445,-23.76882,140.2626,5.266838,148.5077,5.768529
39628433260544111,194.109605222475,27.7272705909756,130.48405677375098,5.540695841539486,12.638229439487803,8.914367690140129,1237667323797373132,194.109575922977,27.7272523511345,-0.2910181,130.532,3.313086,130.0083,3.513419
39627770220778858,215.457343988967,-0.777453273417005,174.03879860395364,5.482604988078112,18.188085738393266,8.905774626745211,1237648703517360387,215.45735795734,-0.777446303522983,-2.043696,186.3854,5.144825,159.9497,5.735974
39628438616675147,194.917815820065,27.9682368430385,106.76379663300715,6.33758539991475,9.705500348047298,8.898538699077795,1237667444048658530,194.917791129631,27.9682328399179,-0.3605709,108.4409,3.051078,99.46032,3.416231
39633285957029125,175.051235645664,52.4796920112225,175.49145718117265,7.252616665713407,13.08818594062761,8.898485744959876,1237657857145503805,175.051254122356,52.479703447783,-1.327609,178.4689,4.365887,174.4749,4.706091
39627782300373607,215.422094876256,-0.365999292076167,176.69438381808675,6.261663961330506,14.903215004957913,8.894624941108226,1237648704054231121,215.422090866893,-0.366011382447846,-0.7685514,171.0338,4.134801,158.9381,4.399529
39633132034458483,237.009675225407,42.9700742899408,62.704119457615626,3.9610477258931223,12.394772736099101,8.894240490953994,1237659161736249531,237.009686754236,42.9700798479324,-0.9334148,80.93916,6.909282,68.79692,8.12696
39628443939244356,194.03975753708,28.3108769522158,64.54982055858724,3.9187644393016248,12.463076022821031,8.88398028509715,1237667444585201733,194.03975236878,28.3108886952733,-0.2640599,64.26672,4.183029,55.64734,5.519917
39633062555812153,153.301057829459,39.2204476075671,26.085465148458365,3.5236149002777806,13.21781569024247,8.879017530693988,1237660771809689646,153.301039975096,39.2204286016903,0.05522503,38.28742,9.297456,25.21023,18.92233
39632935380321566,163.507365281909,32.8649399424776,76.24902814655158,3.485382962398044,17.302267766327045,8.878318948657652,1237665127999209616,163.507361821869,32.8649606782094,-25.44,75.69529,5.065459,74.33042,6.069222
39633300507070617,169.503116270277,53.4410610710153,154.58416513572283,8.466790067136055,12.379726491834077,8.872348361297947,1237657589782479017,169.503104043894,53.4410640573114,-6.462116,161.9429,5.792882,159.9581,6.293849
39627781784472935,184.667624429833,-0.256444503686815,224.14338514945564,8.749593882865963,14.091123716450529,8.861488879359259,1237648704040796231,184.667625804139,-0.256469230825893,-3.149074,239.1042,5.337845,235.9881,5.208191
39633019132183437,113.492997733064,37.0436764660967,217.45995086011413,2.7790613014727605,32.6005045657292,8.854084459272002,1237651328249823634,113.492960685609,37.043681525465,-0.7321078,213.198,5.037284,201.9658,5.955821
39628465170809684,195.198454628947,29.2008023687673,55.925040385423905,3.6152314250015385,12.42637889981066,8.848594001603361,1237665441515896903,195.198459222165,29.2007936503077,-1.010976,57.67425,5.387949,63.27405,5.962858
39627758128599208,214.694396162566,-1.13733437935595,163.8510671025791,8.83778131149998,14.429950766467103,8.846171841762917,1237655693547601944,214.694393295924,-1.13732877693262,-4.522365,173.124,5.085531,182.7785,5.278344
39633393167630595,189.134915805893,60.4921960773425,183.38824459565015,9.662858493208478,11.624146337141534,8.84273756719874,1237655108915757079,189.134865250606,60.4921919105911,-0.1412601,181.1905,4.463627,173.4636,5.064629
39633140850886694,236.848226045775,43.4813738204991,172.66569911264602,7.099533656855865,16.329649012084385,8.827980085298005,1237661386539204767,236.848226779079,43.4813792971396,-7.049527,173.7477,9.432918,171.4441,10.55686
39628438612478382,194.547656734229,27.9399647447023,64.56827820990088,4.0795949187652205,11.61424930560712,8.82262053059422,1237667444048527520,194.547630285408,27.9399482768898,-0.6173444,54.72227,3.597521,47.70766,4.247938
39633118646241723,234.734890446699,42.2328435697391,206.9017843397134,4.540334365654573,21.022111516196087,8.821633070396002,1237659119329935459,234.734868755909,42.2328496396094,-0.4234177,221.4496,4.824432,217.6786,5.720144
39627793784376952,179.921722029504,0.259620119880551,102.70512632489401,4.628252166114587,16.044363322170344,8.82060906014637,1237648721767563422,179.921720374046,0.259619546557451,-8.467655,102.1183,6.098711,104.6791,6.131044
39628459865015080,193.730887020335,29.0123534306474,89.22776003622901,5.183204725440811,12.588196374582191,8.81643088358092,1237665440978501687,193.730898293238,29.0123834770594,-0.2852337,97.67159,5.515374,91.77555,6.694971
39628433268936324,194.877706667774,27.7914196810044,88.41284448135166,5.871303587783976,10.73143969992677,8.815576678401031,1237667444048658766,194.877704575497,27.7914241205781,-0.2516855,91.40623,2.659802,88.95003,3.205837
39627769574856289,176.980423968092,-0.842151848141546,128.84845264389352,3.552069399342222,20.244168735624957,8.803592928778325,1237671139870245140,176.980429379528,-0.842116302739264,-3.605411,135.1601,5.581381,130.1585,5.871935
39633307821933197,183.054905844461,53.8945939019223,142.60129794223735,4.591547584400907,17.09811751117804,8.800601267480028,1237658800426909779,183.054885481588,53.8945823068462,-0.09347858,140.6359,5.465201,129.6322,6.162981
