ra_1,dec_1,targetid_1,id,healpix,survey,program,targetid.1,z_1,zerr,zwarn,spectype,subtype,deltachi2,healpix_id,obsconditions,release,brickid_1,brick_objid,sersic_1,coadd_numexp,coadd_exptime,coadd_numnight,coadd_numtile,healpix_id.1,objid_1,brickid.1,brickname_1,ppxf_sigma,ppxf_sigma_error,DER_SNR,snr_ppxf,TYPE,SERSIC_2,Z_PHOT_MEDIAN,Z_PHOT_L95,mag_g,mag_r,mag_z,mag_B,mag_g_err,mag_r_err,mag_z_err,fibre_mag_g,fibre_mag_r,fibre_mag_z,uncor_radius,uncor_radius_err,BA_ratio,BA_ratio_error,circ_radius,pos_angle,tmass,flag,z_2,rmag,g_r_PS1_5_cor,W2_W3,W2_W3_err,PS1_ibumpy
192.260476663904,26.8931119632851,39628417112478213,1301,28148,sv1,bright,39628417112478213,0.0246198717561043,3.05679754892841E-6,0,GALAXY,,208858.610858595,1301,4,9010,481140,4613,3.24683547019958,15,6695.12646484375,7,1,1301,4613,481140,1921p270,138.97191401554343,1.3838325204676758,50.32823792570804,37.09863394208711,SER,3.2468355,0.023591544,0.018623924,15.323162,14.54071,13.93593,15.744,4.1668504E-4,3.7338858E-4,2.7839307E-4,17.641579,16.859127,16.254347,5.18443,0.001138905,0.3502856,1.1153891901868753E-4,3.068401,-22.695267,2MASXJ12490248+2653350,1,0.0246,14.367,0.643,0.902,0.145,0.216
179.398240390512,55.458735031937,39633328785066059,2655,5975,sv2,bright,39633328785066059,0.0023007268579912,2.48981256938963E-6,0,GALAXY,,265853.107878888,2655,516,9011,603598,2123,3.33274412155151,2,1405.72778320312,1,1,2655,2123,603598,1793p555,124.4194318146541,1.1032623075107972,44.86658952251741,34.86659370448213,SER,3.3327441,0.010308094,0.0046693743,12.970443,12.219082,11.71535,13.457,1.4516347E-4,2.1412574E-4,1.3429488E-4,16.059565,15.308204,14.804471,9.02597,0.0015730624,0.50732446,6.239453537534421E-5,6.4289017,41.64931,2MASXJ11573559+5527318,1,0.0023,12.234,0.605,0.489,0.046,0.273
193.57922538261,27.0680307191934,39628417133447721,1304,28149,sv1,bright,39628417133447721,0.0278119786253126,2.6882528734125E-6,0,GALAXY,,648939.39017427,1304,4,9010,481145,2601,4.501549243927,15,6695.12646484375,7,1,1304,2601,481145,1935p270,273.94389124320827,1.5666570200759342,79.61860105075301,33.92494520348806,SER,4.5015492,0.027105127,0.015699785,13.033629,12.205269,11.570706,13.084,1.5941814E-4,1.4469233E-4,1.00993995E-4,16.590103,15.761744,15.127181,16.80952,0.0017519918,0.7242722,9.46674181366032E-5,14.305606,-1.2298703,2MASXJ12541900+2704051,1,0.0278,12.205,0.729,0.509,0.054,0.666
184.913600176456,-0.750861289839534,39627769709071900,1516,26254,sv1,bright,39627769709071900,0.0298956933722283,2.95189078382073E-6,0,GALAXY,,234241.306459194,1516,4,9010,326787,3612,4.53832626342773,12,8336.7392578125,4,1,1516,3612,326787,1848m007,149.06290730230126,1.54183107539427,55.5336755421147,33.891261093397205,SER,4.5383263,0.02413685,0.01693501,15.61467,14.908445,14.394013,15.924,5.713435E-4,4.877343E-4,3.62473E-4,18.045794,17.33957,16.825138,5.2493515,0.0022005013,0.8478868,4.996184533522587E-4,4.833643,-30.161512,2MASXJ12193929-0045031,1,0.0299,14.91,0.591,0.925,0.4,0.21
119.188266621831,39.9278789670317,39633076111803113,996,6541,sv1,bright,39633076111803113,0.0125112033056673,1.65424403521906E-6,0,GALAXY,,1146912.8374847,996,4,9011,543356,745,3.22979235649109,13,3900.482421875,5,1,996,745,543356,1192p400,203.36341635591052,0.8283512475715538,94.0792825136994,33.256286989128526,SER,3.2297924,0.010020835,0.0046022506,13.045415,12.282201,11.737278,13.555,2.0487916E-4,2.2866145E-4,1.6593531E-4,16.79544,16.032228,15.487304,13.251365,0.0031971477,0.66818076,1.1879436053898624E-4,10.831973,-31.60559,2MASXJ07564517+3955398,1,0.0125,12.439,0.64,0.701,0.046,1.662
193.922076429039,27.2507625946949,39628422523128777,1304,28149,sv1,bright,39628422523128777,0.0236939766987014,6.99178676463089E-6,0,GALAXY,,94173.1259919256,3418,4,9010,482430,3017,4.72375059127808,15,6695.12646484375,7,1,1304,3017,482430,1939p272,270.979717906654,1.6678398325066528,76.53831117514214,31.694018142007558,SER,4.7237506,0.02273065,0.017127266,14.319907,13.507705,12.882993,14.817,2.4282694E-4,2.4253044E-4,1.638339E-4,16.753876,15.941674,15.316962,6.21501,1.2729735E-4,0.6398703,1.0906375290636613E-4,4.971504,-3.9118443,2MASXJ12554133+2715025,1,0.0236,13.508,0.687,0.644,0.074,0.488
67.9161688120331,-5.08617675864479,39627665157658710,950,22746,sv1,bright,39627665157658710,0.0157116284418747,4.86285201869729E-6,0,GALAXY,,267781.075379746,950,4,9010,301860,6230,2.85067105293274,17,5100.0,5,1,950,6230,301860,0678m050,364.3632582332412,3.1231721859045547,68.89479088665891,31.33353244242037,SER,2.850671,0.016344743,0.0039035128,11.547779,10.73388,10.094953,11.935,7.887257E-5,7.650515E-5,5.012385E-5,16.774628,15.960728,15.3218,33.74906,8.351937E-4,0.6768099,4.206363103396192E-5,27.764833,8.54429,2MASXJ04313985-0505099,1,0.0157,11.097,0.673,0.444,0.04,-999.0
355.735958236479,27.4706944346395,39628430307758844,1031,20359,sv1,bright,39628430307758844,0.0254556245577831,3.44685932974048E-6,0,GALAXY,,313914.957828119,1031,4,9010,484286,4860,4.40205049514771,17,5100.0,4,1,1031,4860,484286,3556p275,248.4965030976653,2.0615840470325937,60.847738962574645,30.81874992291347,SER,4.4020505,0.028129969,0.018032018,13.71166,12.869072,12.228847,14.916,2.01893E-4,1.7551461E-4,1.5321758E-4,17.20782,16.365232,15.725007,14.05902,0.0021950142,0.87053376,1.8518137649864148E-4,13.117403,-11.363467,2MASXJ23425665+2728147,1,0.0255,12.799,0.656,0.625,0.067,0.422
357.637918255353,29.2034750977033,39628467548982836,1039,20371,sv1,bright,39628467548982836,0.0337318925108328,3.54820887321487E-6,0,GALAXY,,138918.806130216,1039,4,9010,493165,3636,5.27799415588379,17,5100.0,4,1,1039,3636,493165,3575p292,117.92152136930017,1.6735577617216542,42.89686119865306,30.59157000097044,SER,5.277994,0.029762123,0.02007105,16.22747,15.475046,14.91449,16.87,9.052663E-4,7.1502366E-4,4.594736E-4,17.865263,17.112839,16.552284,2.8490586,0.0020530263,0.52736765,5.247848976440985E-4,2.0689888,7.922158,2MASXJ23503313+2912126,1,0.0337,15.417,0.595,1.214,-9.999,0.06
194.221419596724,27.929491498853,39628438608283113,1267,10400,sv1,bright,39628438608283113,0.0204785348754562,7.14414231617082E-6,0,GALAXY,,56412.4961577968,3319,4,9010,486265,1513,3.32571768760681,15,6695.12646484375,7,1,1267,1513,486265,1942p280,201.42881498440477,1.7040928354747942,59.10875760117723,30.3806670834688,SER,3.3257177,0.025363464,0.021430628,15.849655,15.036304,14.403704,16.251,4.999535E-4,4.6772466E-4,2.6804043E-4,17.29304,16.479687,15.847087,1.877535,7.127444E-4,0.44090584,2.1223985996060877E-4,1.2466972,-57.96244,2MASXJ12565310+2755458,1,0.0205,15.036,0.729,0.403,0.377,0.077
155.78760290658,32.9075178217556,39632940354767051,764,5322,sv1,bright,39632940354767051,0.0372764816138344,4.7128806006818E-6,0,GALAXY,,124774.943115255,764,4,9011,510989,2251,4.41034555435181,11,4112.5078125,5,1,764,2251,510989,1557p330,189.8262316355282,2.43850249975406,39.99881528028926,29.214918688463683,SER,4.4103456,0.03224795,0.02632937,15.47037,14.602825,14.044229,16.135,6.324101E-4,6.235518E-4,4.3798288E-4,17.779694,16.912148,16.35355,4.721061,0.0023379428,0.76319635,5.114890313044506E-4,4.1243715,-61.330658,2MASXJ10230906+3254274,1,0.0373,14.423,0.702,0.586,0.25,0.072
163.673104469107,47.4519251725002,39633207917808010,830,5907,sv1,bright,39633207917808010,0.0217666855644115,2.84501901161445E-6,0,GALAXY,,203673.190089524,830,4,9011,574781,2442,3.40000009536743,12,8488.7548828125,5,1,830,2442,574781,1635p475,94.95865632925292,1.17384156106714,36.71782390306005,28.963642686182997,SER,3.4,0.024804693,0.019514777,15.588131,14.804531,14.2912655,15.389,6.091216E-4,5.619885E-4,5.121854E-4,17.865692,17.082092,16.568825,4.214658,0.0022182013,0.58515173,3.685133133721857E-4,3.2240114,77.34613,2MASXJ10544154+4727068,1,0.0218,14.712,0.632,0.719,0.236,0.163
170.166472336102,50.8272568577073,39633259562270883,822,5958,sv1,bright,39633259562270883,0.0275400321839002,3.18503213955983E-6,0,GALAXY,,448555.762556504,822,4,9011,587094,163,3.56387209892273,15,5613.34912109375,6,1,822,163,587094,1703p507,300.73348887123257,2.025945605362457,74.0034360686763,28.7732970951138,SER,3.563872,0.033544105,0.02787779,15.088762,14.184711,13.605162,15.459,5.623975E-4,5.9018785E-4,5.0706917E-4,17.293125,16.389072,15.809523,3.838721,0.002440884,0.6622692,3.37150329956355E-4,3.123948,-13.050355,2MASXJ11203993+5049387,1,0.0275,13.773,0.757,1.247,0.066,0.126
121.505853190744,39.9646191999796,39633076141163860,990,6545,sv1,bright,39633076141163860,0.039934630166879,3.76064141881761E-6,0,GALAXY,,166101.948855962,990,4,9011,543363,1364,3.75622797012329,13,3900.482421875,5,1,990,1364,543363,1215p400,186.68325604419243,1.9510534854103,55.41576752775679,28.5843975865995,SER,3.756228,0.041675262,0.033309456,15.662254,14.79025,14.211286,16.043,5.369502E-4,5.570919E-4,4.248883E-4,17.79169,16.919685,16.340721,3.6395133,0.0018847517,0.679102,4.2121327464390775E-4,2.9992373,-71.92993,2MASXJ08060137+3957524,1,0.0399,14.52,0.669,0.731,0.215,0.178
193.999798015234,28.1869350114414,39628443939243735,1267,10400,sv1,bright,39628443939243735,0.018663981014227,3.74396623415584E-6,0,GALAXY,,155099.184536878,1267,4,9010,487536,1751,3.33448886871338,15,6695.12646484375,7,1,1267,1751,487536,1940p282,150.80153082664046,1.962831228690216,45.228387337705065,28.515099487030064,SER,3.3344889,0.022306133,0.01829657,16.291668,15.515622,14.937974,16.557,6.32237E-4,5.906002E-4,3.685136E-4,17.670753,16.894707,16.31706,1.5424404,7.825861E-4,0.604418,4.250550368688951E-4,1.1991599,37.02255,2MASXJ12555994+2811125,1,0.0187,15.516,0.639,0.637,0.392,0.076
194.124215237447,27.9399899251027,39628438604091708,3319,10400,sv3,bright,39628438604091708,0.0221851932516154,4.25851884740946E-6,0,GALAXY,,179033.413678124,3319,516,9010,486264,4412,4.85291767120361,6,2791.083984375,6,5,3319,4412,486264,1939p280,206.586169459352,2.1787781594543416,49.19858113214233,28.484963695397184,SER,4.8529177,0.022258492,0.015578458,15.167367,14.375879,13.761812,15.768,4.4723746E-4,4.209979E-4,2.6116887E-4,17.48618,16.69469,16.080624,4.7310653,0.0015130801,0.938178,3.9543206764732695E-4,4.5824904,39.203117,2MASXJ12562984+2756240,1,0.0222,14.376,0.698,0.67,0.182,0.214
156.404690408933,32.1282446503548,39628527020015848,762,5320,sv1,bright,39628527020015848,0.0373885517233968,4.54132363268614E-6,0,GALAXY,,130287.484121064,762,4,9010,507344,232,4.64845752716064,11,4112.5078125,5,1,762,232,507344,1565p322,179.6489200775255,2.40976579069134,37.849744387806695,28.285424338841,SER,4.6484575,0.035500444,0.02813254,15.684974,14.870733,14.274155,16.518,4.4433313E-4,3.35114E-4,3.4201492E-4,17.98345,17.16921,16.572632,5.110277,0.0017189718,0.6921257,3.3242373648344024E-4,4.2514486,76.91815,2MASXJ10253715+3207417,1,0.0374,14.686,0.696,1.393,0.461,0.127
192.286821477322,27.3687473770849,39628422497963985,1306,28150,sv1,bright,39628422497963985,0.0220513394141024,3.75637018691813E-6,0,GALAXY,,176717.173461916,1306,4,9010,482424,4049,3.90000009536743,6,3994.70068359375,4,1,1306,4049,482424,1922p272,169.28671017726927,1.9319252264013864,43.583630782770776,28.185122406192747,SER,3.9,0.025179429,0.019903088,15.26034,14.4363365,13.83123,15.649,4.174767E-4,3.8787964E-4,2.5955026E-4,17.215368,16.391365,15.786259,3.9294517,0.0010459984,0.3611991,1.1718370654891376E-4,2.3615942,0.28433233,2MASXJ12490883+2722080,1,0.0221,14.2,0.71,0.35,0.239,0.176
32.4616442102433,-7.76246978689639,39627598493391555,927,17672,sv1,bright,39627598493391555,0.0129020129411385,2.22705419378329E-6,0,GALAXY,,477424.302395747,927,4,9010,285966,6851,4.7103967666626,7,2100.25048828125,3,1,927,6851,285966,0323m077,156.75030636643632,1.0576037034583592,62.74124250102141,27.90120535646181,SER,4.710397,0.013783713,0.005395582,12.883342,12.134796,11.575825,13.635,1.0649082E-4,6.9245914E-5,8.4962005E-5,16.236889,15.488345,14.929374,16.453665,0.0012859331,0.5664308,4.471093509297016E-5,12.383291,-33.327065,2MASXJ02095079-0745446,1,0.0129,12.129,0.631,0.799,0.039,1.673
148.679963104934,36.6068613345669,39633009904714113,806,5660,sv1,bright,39633009904714113,0.0374577233783096,4.0215350258866E-6,0,GALAXY,,170697.862389592,806,4,9011,527571,385,4.85640239715576,6,4717.91943359375,2,1,806,385,527571,1488p365,180.4763019748921,2.1088623571866085,39.3994530515691,27.881359234190928,SER,4.8564024,0.03233509,0.029076256,15.698114,14.852057,14.286441,16.013,8.70112E-4,4.917431E-4,3.925595E-4,17.653664,16.807608,16.241991,3.711465,0.0019114291,0.64569974,4.0959219759426134E-4,2.982364,-34.911427,2MASXJ09544317+3636248,1,0.0375,14.647,0.676,0.706,0.342,0.089
34.1706773642085,29.9672075713661,39628478600973088,1465,938,sv1,bright,39628478600973088,0.0300791456018698,4.08952949706655E-6,0,GALAXY,,198737.082988654,1465,4,9010,495800,2848,4.1950044631958,12,3600.0,3,1,1465,2848,495800,0341p300,215.4397997430238,2.360350246263872,46.08748259495016,27.821977455973872,SER,4.1950045,0.027484702,0.02111712,14.652513,13.787233,13.11175,15.85,2.6586335E-4,2.4638567E-4,1.430163E-4,17.428856,16.563576,15.888092,7.1106486,0.0013618313,0.77653253,2.210796256261554E-4,6.2659802,87.189316,2MASXJ02164093+2958013,1,0.0301,13.369,0.652,0.513,0.113,0.177
156.983378984711,11.245736879688,39628057635458018,1565,27586,sv1,bright,39628057635458018,0.0325551612082677,3.5447798931476E-6,0,GALAXY,,243718.204385668,1565,4,9010,395434,3042,4.42221879959106,7,5931.32080078125,3,1,1565,3042,395434,1569p112,191.31296963096716,1.9744411988882968,49.19314580651968,27.645283621604243,SER,4.422219,0.031141972,0.023661153,14.918447,14.118689,13.5485735,15.347,4.1963145E-4,3.3577764E-4,3.5668875E-4,17.257597,16.45784,15.887724,5.388741,0.0016388858,0.6102416,2.6405596374717806E-4,4.2095747,-19.813753,2MASXJ10275602+1114446,1,0.0326,13.941,0.652,0.958,0.15,0.169
183.21095077874,-0.836998655550516,39627769679713314,3467,26275,sv3,bright,39627769679713314,0.0350118998515318,3.75450758633378E-6,0,GALAXY,,107316.968841702,3467,516,9010,326780,5154,5.36618804931641,9,5215.794921875,9,5,3467,5154,326780,1831m007,96.38827884369688,1.4934336492510691,36.28779715365928,27.371504764072565,SER,5.366188,0.03080406,0.021640599,15.90752,15.150555,14.601235,0.0,5.0341163E-4,4.4626585E-4,4.1570142E-4,17.954124,17.197159,16.647839,4.23765,0.0019609518,0.74238855,4.726548136974999E-4,3.6512427,45.352676,2MASXJ12125066-0050135,1,0.035,15.151,0.625,1.375,-9.999,0.078
195.217035014412,28.3661206077708,39628443956022818,3176,10379,sv3,bright,39628443956022818,0.0255448348239648,4.12908755242799E-6,0,GALAXY,,148610.26206728,3176,516,9010,487540,3618,4.04277372360229,4,2150.40258789062,4,3,3176,3618,487540,1951p282,182.04248146161183,1.9138663602734916,40.114182229332975,27.37054978477361,SER,4.0427737,0.024105942,0.019461514,14.292083,13.49639,12.8911085,14.767,2.3316883E-4,2.0596533E-4,1.7641131E-4,17.075436,16.279743,15.674461,7.21699,0.0012117418,0.70413035,1.4896070570985637E-4,6.055955,17.219707,2MASXJ13005207+2821581,1,0.0256,13.496,0.68,0.719,0.086,-999.0
164.985424290897,31.4128894680435,39628511715003627,1408,5214,sv1,bright,39628511715003627,0.0331919926744087,3.88275805395907E-6,0,GALAXY,,136855.476387531,1408,4,9010,503695,3307,3.20588779449463,15,9949.0390625,6,1,1408,3307,503695,1649p315,139.17981563227542,2.003795442230204,36.01391648943922,27.35352657337309,SER,3.2058878,0.0288884,0.021293096,15.758265,14.9529915,14.364371,16.54,5.9734203E-4,4.2514072E-4,3.7759438E-4,18.072132,17.266861,16.67824,5.180868,0.0010587864,0.33761644,1.666804235432649E-4,3.0103316,-72.49243,2MASXJ10595651+3124465,1,0.0332,14.836,0.667,0.357,0.416,0.177
217.294406647189,2.28697576823543,39627842731901888,3396,25978,sv3,bright,39627842731901888,0.0267219391400425,5.22266760805439E-6,0,GALAXY,,93586.7934365477,3396,575,9010,344197,960,3.20978403091431,6,3131.2373046875,6,4,3396,960,344197,2173p022,178.73010993075337,2.79608865395674,39.54466944484292,27.23852313912268,SER,3.209784,0.02618093,0.02008884,14.250589,13.424281,12.76886,15.01,2.7392205E-4,2.3480094E-4,2.1956499E-4,18.079897,17.25359,16.598167,17.942865,0.003109178,0.37139902,7.730658463688798E-5,10.934833,11.94469,2MASXJ14291062+0217134,0,0.0267,13.424,0.745,1.416,0.056,0.422
65.8482190653905,-5.14968893568484,39627659101081420,957,22756,sv1,bright,39627659101081420,0.0337470550705836,4.10054140285589E-6,0,GALAXY,,171155.716236457,957,4,9010,300416,3916,5.28977203369141,13,3900.0,4,1,957,3916,300416,0658m052,196.51693372759985,2.234200944007586,42.50181547717519,27.171880704275857,SER,5.289772,0.03630491,0.028216029,15.738934,14.873564,14.19462,16.39,6.299792E-4,4.979234E-4,3.6625698E-4,17.746979,16.881609,16.202665,3.8037229,7.690726E-4,0.82682824,4.978690450147921E-4,3.458729,-65.14842,2MASXJ04232360-0508590,1,0.0337,14.497,0.674,0.18,0.331,0.091
191.980471549035,27.2223332808157,39628422493768568,1306,28150,sv1,bright,39628422493768568,0.0266048320229974,3.42394575962382E-6,0,GALAXY,,303668.82196717,1306,4,9010,482423,2936,3.39639711380005,6,3994.70068359375,4,1,1306,2936,482423,1919p272,230.20066445531356,1.8740903452320852,51.63188787745414,26.97572843192511,SER,3.396397,0.02455228,0.018223274,13.256067,12.44171,11.818866,13.703,2.3515603E-4,2.1620053E-4,1.8286039E-4,17.113405,16.299047,15.676203,13.805896,4.7285805E-4,0.8235313,1.6616090313126874E-4,12.528661,88.905594,2MASXJ12475528+2713209,1,0.0266,12.31,0.732,0.501,0.057,0.48
194.757614871513,26.8156604213936,39628411752156938,3174,10378,sv3,bright,39628411752156938,0.0238712335795207,5.05148509611849E-6,0,GALAXY,,126957.208007533,3174,516,9010,479862,3850,4.30149698257446,5,2028.61975097656,5,4,3174,3850,479862,1946p267,230.25553071620612,3.0758527015529324,38.141929110459365,26.653627735049053,SER,4.301497,0.029980747,0.023029191,14.01275,13.15395,12.50012,14.612,3.693219E-4,2.3983762E-4,2.353788E-4,17.281254,16.422453,15.768624,12.2293,0.002780019,0.69416684,1.9724990000390458E-4,10.189046,-87.19029,2MASXJ12590180+2648569,1,0.0239,13.154,0.772,1.496,0.045,0.373
193.541601201655,28.0924882225496,39628438595703001,3319,10400,sv3,bright,39628438595703001,0.0211199045717728,5.48207792853532E-6,0,GALAXY,,84962.9306521881,3319,516,9010,486262,4313,5.55949640274048,3,1387.93811035156,3,2,3319,4313,486262,1934p280,170.23876998439042,2.59240753971842,33.434347963031264,26.34871191149633,SER,5.5594964,0.022869188,0.018232811,14.84487,14.038047,13.411098,15.381,3.9234347E-4,3.5720263E-4,2.1734381E-4,17.26153,16.454708,15.827758,8.701816,0.002440669,0.3966951,1.2669017046260757E-4,5.4807286,-68.89014,2MASXJ12540994+2805331,1,0.0211,14.038,0.679,0.782,0.125,0.158
193.865842127522,27.6561260784053,39628433256350471,3319,10400,sv3,bright,39628433256350471,0.0234524696037575,5.21341170836705E-6,0,GALAXY,,77364.7487641142,3319,516,9010,484989,775,3.22036576271057,4,2030.99401855469,4,3,3319,775,484989,1939p277,164.3289867050221,2.5110174852969944,37.65412937276069,26.15720795423558,SER,3.2203658,0.021748807,0.012245279,14.601135,13.785288,13.165791,15.209,3.3637517E-4,3.120869E-4,1.9996955E-4,17.66883,16.852983,16.233484,9.933824,0.001462493,0.35618153,8.239211651202486E-5,5.9286,-2.221495,2MASXJ12552781+2739219,1,0.0234,13.785,0.697,0.74,0.132,0.251
194.142477567841,27.5389651807666,39628427900225097,3319,10400,sv3,bright,39628427900225097,0.0237301627175275,4.28248314484286E-6,0,GALAXY,,132726.051320542,3319,575,9010,483712,1609,4.95753622055054,5,1751.05285644531,5,5,3319,1609,483712,1942p275,164.7846069412232,2.0670144353227333,39.0015252559237,26.155518357255943,SER,4.957536,0.024756685,0.019957583,15.175322,14.362754,13.720068,16.052,4.2685986E-4,4.1189164E-4,2.489047E-4,17.519741,16.707174,16.06449,5.135575,0.0015558627,0.8739329,3.640177409523513E-4,4.80096,-39.337315,2MASXJ12563418+2732200,1,0.0237,14.363,0.723,0.549,0.209,0.072
187.438942897529,56.8262912060634,39633345767802655,2701,11188,sv2,bright,39633345767802655,0.0157925117810051,3.18839209657063E-6,0,GALAXY,,374873.327465018,2701,516,9011,607647,1823,3.43221211433411,6,4120.69677734375,3,1,2701,1823,607647,1874p567,239.75568081709608,1.8845924613284,55.49770601128081,26.124903319286407,SER,3.432212,0.020305894,0.008836266,13.792401,12.95683,12.410822,14.376,2.6501896E-4,2.822591E-4,1.8220414E-4,16.84013,16.004559,15.45855,8.214223,0.002008409,0.6262949,1.2672369836397965E-4,6.500637,-82.46717,2MASXJ12294536+5649349,1,0.0158,12.783,0.726,0.542,0.056,1.832
193.954175859263,27.905849794134,39628438604088991,1267,10400,sv1,bright,39628438604088991,0.0231742561551632,3.875139245313E-6,0,GALAXY,,130847.55241245,1267,4,9010,486264,1695,4.93169498443604,15,6695.12646484375,7,1,1267,1695,486264,1939p280,123.43430031924612,1.8633059875647209,37.701221553651855,26.118267004043645,SER,4.931695,0.02442179,0.016006261,15.674218,14.871243,14.2673855,16.261,5.6311133E-4,5.2568835E-4,3.4933037E-4,17.787983,16.985008,16.38115,4.37577,0.0018395985,0.69675887,4.0046655434517104E-4,3.6525466,-24.992079,2MASXJ12554898+2754205,1,0.0232,14.871,0.699,0.812,0.391,0.124
247.578801764053,42.914859043001,39633132164481895,3340,9984,sv3,bright,39633132164481895,0.0321439609796651,3.84754801977111E-6,0,GALAXY,,195008.929054566,3340,575,9011,556720,871,6.0,8,4144.74267578125,8,5,3340,871,556720,2476p430,183.5362772230472,1.9817183124442217,46.22906744421416,25.85880911913797,SER,6.0,0.040539864,0.03168449,15.5072775,14.631381,14.048964,15.897,8.6079666E-4,5.8716687E-4,4.1723033E-4,17.866125,16.990229,16.407812,6.320477,0.0034794484,0.8960891,6.368646413842062E-4,5.983089,36.48421,2MASXJ16301888+4254538,1,0.0322,14.631,0.737,0.867,0.13,0.064
184.545482450087,-0.163690106158438,39627781784470449,1505,26277,sv1,bright,39627781784470449,0.0384001398621392,8.11790752932031E-6,0,GALAXY,,22913.3687530751,3468,4,9010,329666,945,3.24609637260437,12,8336.7392578125,4,1,1505,945,329666,1846m002,99.3083001618406,1.4337353917183235,36.445822856609176,25.729002129996896,SER,3.2460964,0.053412084,0.041859113,16.898731,16.071548,15.479385,0.0,9.7147416E-4,7.388959E-4,6.9103E-4,18.389816,17.562632,16.97047,1.9941354,0.0016570117,0.4342858,5.12031846523454E-4,1.3141425,-48.978428,2MASXJ12181093-0009496,1,0.0384,16.072,0.648,1.301,0.387,0.138
195.323330702178,27.8090899582227,39628433277322723,3176,10379,sv3,bright,39628433277322723,0.0243902274006154,5.03783951129785E-6,0,GALAXY,,114485.086736504,3176,575,9010,484994,1507,3.76810669898987,3,946.196594238281,3,3,3176,1507,484994,1953p277,203.226169957712,2.786018302446841,38.411174465252536,25.703834317040243,SER,3.7681067,0.02355939,0.018898379,14.365173,13.567423,12.94433,15.058,2.321266E-4,2.0342456E-4,1.7109388E-4,17.11028,16.312529,15.689436,7.0210304,0.0011810865,0.59112704,1.2076189950848195E-4,5.398104,-36.93802,2MASXJ13011761+2748321,1,0.0244,13.567,0.721,0.708,0.092,0.437
252.721675359248,35.4770844733129,39632991726602849,3347,9429,sv3,bright,39632991726602849,0.0304078975720062,5.66844800943754E-6,0,GALAXY,,102566.706015655,3347,575,9011,523237,2657,3.70486330986023,3,1184.76403808594,3,2,3347,2657,523237,2527p355,209.3383992440732,2.8655581404465167,37.52264606020616,25.58040565412529,SER,3.7048633,0.02812555,0.020517081,15.001837,14.145323,13.569802,15.43,4.528825E-4,3.7475396E-4,3.9941058E-4,17.169283,16.312769,15.737247,4.9421625,0.0024178822,0.32670042,1.1244072321979532E-4,2.824827,-37.633278,2MASXJ16505318+3528377,1,0.0304,14.145,-9.999,0.769,0.083,-9.999
173.141776762357,54.926534920718,39633321809937054,2674,6000,sv2,bright,39633321809937054,0.0206368498301375,3.603314638613E-6,0,GALAXY,,188902.666286618,2674,516,9011,601935,670,3.53037619590759,5,3262.7197265625,3,2,2674,670,601935,1732p550,204.58358697255488,2.100209242467451,44.82856723499533,25.57123840806757,SER,3.5303762,0.02143328,0.014758888,14.254633,13.4336195,12.906641,14.699,3.419124E-4,4.5534104E-4,2.644658E-4,17.164385,16.343372,15.816393,7.3686047,0.00233315,0.6495317,2.019934955566343E-4,5.9386187,44.585724,2MASXJ11323406+5455354,1,0.0206,13.304,0.679,0.685,0.074,0.411
194.91577854054,28.9265663728244,39628459881793324,3317,10401,sv3,bright,39628459881793324,0.0201433816223152,5.576534609212E-6,0,GALAXY,,78777.1882807785,3317,516,9010,491337,1836,3.38352084159851,5,2468.599609375,5,4,3317,1836,491337,1949p290,165.84674208204925,2.838369836913329,35.62314004391594,25.537105409308964,SER,3.3835208,0.018400647,0.01259398,14.5216465,13.758199,13.170446,15.198,3.113815E-4,2.9919692E-4,2.0446544E-4,17.611355,16.847908,16.260155,9.429261,3.1462984E-4,0.47378162,1.0568653243556975E-4,6.4903297,64.904976,2MASXJ12593975+2855357,1,0.0202,13.758,0.666,0.476,0.148,0.44
193.405776950205,27.6151456304367,39628427887644546,3418,28149,sv3,bright,39628427887644546,0.0235955674783128,5.54780931589195E-6,0,GALAXY,,78881.474115992,3418,575,9010,483709,3970,3.65382623672485,3,907.589294433594,3,3,3418,3970,483709,1933p275,163.36489744618353,2.598658481771873,34.80985024468141,25.458720298976004,SER,3.6538262,0.025030483,0.020025657,15.237066,14.427466,13.812967,16.08,3.8006026E-4,3.5959252E-4,2.5068416E-4,17.497368,16.687769,16.073269,4.00454,1.0428186E-4,0.70721024,1.3351995443246957E-4,3.3676498,-66.11528,2MASXJ12533739+2736539,1,0.0236,14.428,0.69,0.492,0.18,0.18
195.121489741904,26.675342880059,39628411760542189,3172,10376,sv3,bright,39628411760542189,0.0240394829000381,5.43981079118036E-6,0,GALAXY,,65424.5238360739,3172,575,9010,479864,493,3.61351990699768,3,946.196594238281,3,3,3172,493,479864,1952p267,144.88784262805746,2.549815472551788,30.87495670602489,25.42203712738436,SER,3.61352,0.024994953,0.017980235,14.858349,14.082787,13.507399,15.375,3.7277877E-4,2.7944145E-4,2.2593843E-4,17.30327,16.527708,15.952319,4.895376,0.0011398433,0.66073805,2.0864963937312504E-4,3.9792454,48.23172,2MASXJ13002915+2640306,1,0.024,14.083,0.658,0.536,0.125,0.16
