x_fit,y_fit
0.004073255959281482,37.33853397944077
0.0050570996216533605,35.06376453208728
0.006040943284025239,32.998307263647014
0.007024786946397118,31.117859328091967
0.008008630608768996,29.401458808370542
0.008992474271140874,27.830960245467452
0.009976317933512753,26.39060199470322
0.010960161595884633,25.066647774768605
0.01194400525825651,23.847088443395823
0.012927848920628388,22.721392883309317
0.013911692583000268,21.6802991076593
0.014895536245372147,20.715638441134235
0.015879379907744025,19.820187011036516
0.016863223570115903,18.987539874844394
0.01784706723248778,18.21200398041996
0.01883091089485966,17.48850685047489
0.01981475455723154,16.812518441424213
0.020798598219603417,16.179984077144322
0.021782441881975294,15.58726672277903
0.022766285544347176,15.031097160064443
0.023750129206719053,14.50853086735532
0.02473397286909093,14.016910605402567
0.025717816531462812,13.553833872469218
0.02670166019383469,13.117124526333724
0.027685503856206568,12.704807981500018
0.028669347518578445,12.31508948181415
0.029653191180950323,11.94633502513249
0.030637034843322204,11.59705458047732
0.03162087850569408,11.265887291499652
0.03260472216806596,10.951588404868476
0.033588565830437844,10.653017699902794
0.03457240949280972,10.369129227566885
0.0355562531551816,10.09896219384992
0.03654009681755348,9.841632845361342
0.037523940479925355,9.596327234361171
0.03850778414229723,9.362294756962866
0.03949162780466911,9.138842372351203
0.04047547146704099,8.925329422929716
0.041459315129412866,8.721162985665371
0.042443158791784744,8.525793693797338
0.04342700245415662,8.338711975740596
0.0444108461165285,8.15944466462957
0.04539468977890038,7.987551937665709
0.046378533441272254,7.822624549387799
0.047362377103644146,7.664281327283796
0.048346220766016024,7.512166901902386
0.0493300644283879,7.365949646879194
0.05031390809075978,7.225319807134677
0.05129775175313166,7.089987795984712
0.052281595415503535,6.9596826440793835
0.05326543907787541,6.834150584992651
0.05424928274024729,6.713153763960191
0.05523312640261917,6.596469057736138
0.056216970064991045,6.483886994837119
0.05720081372736292,6.375210766587217
0.0581846573897348,6.270255320388942
0.05916850105210668,6.168846527540668
0.060152344714478556,6.070820418713783
0.061136188376850434,5.976022480906636
0.06212003203922231,5.884307010317254
0.0631038757015942,5.795536516132936
0.06408771936396608,5.7095811707299235
0.06507156302633796,5.626318302218039
0.06605540668870984,5.545631925659459
0.06703925035108171,5.467412309643163
0.06802309401345359,5.391555575212175
0.06900693767582547,5.317963324423199
0.06999078133819735,5.246542296071879
0.07097462500056922,5.177204046344481
0.0719584686629411,5.109864652361517
0.07294231232531298,5.044444436762933
0.07392615598768486,4.980867711650459
0.07490999965005674,4.91906254035226
0.07589384331242863,4.858960515610154
0.0768776869748005,4.800496552911629
0.07786153063717238,4.743608697799291
0.07884537429954426,4.6882379460903065
0.07982921796191614,4.634328076028898
0.08081306162428802,4.581825491477127
0.0817969052866599,4.530679075323683
0.08278074894903177,4.480840052358211
0.08376459261140365,4.432261860920206
0.08474843627377553,4.384900032687688
0.0857322799361474,4.338712080021817
0.08671612359851928,4.293657390330273
0.08769996726089116,4.24969712695464
0.08868381092326304,4.206794136125884
0.08966765458563491,4.16491285956739
0.0906514982480068,4.124019252357557
0.09163534191037868,4.08408070569353
0.09261918557275056,4.045065974224881
0.09360302923512244,4.00694510765097
0.09458687289749432,3.9696893862985574
0.0955707165598662,3.933271260417245
0.09655456022223807,3.8976642929495604
0.09753840388460995,3.8628431055502728
0.09852224754698183,3.8287833276457683
0.0995060912093537,3.795461548339369
0.10048993487172558,3.7628552709822545
0.10147377853409746,3.7309428702424148
0.10245762219646934,3.6997035515157877
0.10344146585884122,3.669117312534592
0.1044253095212131,3.639164907037865
0.10540915318358497,3.6098278103784764
0.10639299684595685,3.5810881869494247
0.10737684050832874,3.552928859320156
0.10836068417070062,3.525333278980955
0.1093445278330725,3.49828549860024
0.11032837149544437,3.471770145705894
0.11131221515781625,3.4457723977075667
0.11229605882018813,3.4202779581823335
0.11327990248256001,3.3952730343510518
0.11426374614493189,3.370744315677499
0.11524758980730376,3.3466789535266273
0.11623143346967564,3.3230645418223594
0.11721527713204752,3.299889098649066
0.1181991207944194,3.277141048744358
0.11918296445679127,3.2548092068340764
0.12016680811916315,3.2328827617633977
0.12115065178153503,3.211351261380759
0.12213449544390692,3.1902045981339877
0.1231183391062788,3.1694329953404226
0.12410218276865068,3.1490269940951325
0.12508602643102254,3.128977440783486
0.12606987009339443,3.1092754751662817
0.1270537137557663,3.089912519007562
0.1280375574181382,3.070880265216954
