ppxf_sigma_error,ppxf_sigma,snr_ppxf,z
1.9817183124442217,183.5362772230472,25.85880911913797,0.0321439609796651
1.4337353917183235,99.3083001618406,25.729002129996896,0.0384001398621392
2.786018302446841,203.226169957712,25.703834317040243,0.0243902274006154
2.8655581404465167,209.3383992440732,25.58040565412529,0.0304078975720062
2.100209242467451,204.58358697255488,25.57123840806757,0.0206368498301375
2.838369836913329,165.84674208204925,25.537105409308964,0.0201433816223152
2.598658481771873,163.36489744618353,25.458720298976004,0.0235955674783128
2.549815472551788,144.88784262805746,25.42203712738436,0.0240394829000381
1.944128724429932,197.9473655874222,25.384888815169784,0.0401457236958751
2.712459327259733,304.84798342586726,25.34121950685029,0.0153714261258073
2.5941231349765794,168.1774200045545,25.239801487730983,0.0188126997411726
1.408630860951213,121.69903481769748,25.15303613725004,0.0363012547100302
3.2963263622074344,271.52409839530407,25.00970885015343,0.0230616152496392
1.5147016575436274,207.01430453951613,24.908831503419872,0.0409156731279932
2.7802151172129266,219.5381852618741,24.84912164536882,0.0233069225905981
2.3223204360838765,141.70392920305227,24.768168147928534,0.0301569170631126
2.9617189530880523,198.0491463597462,24.729193259816743,0.0189094206294964
3.111977106387158,255.7162754634253,24.71570045625731,0.0203274141024906
3.480993549083492,251.7519306910393,24.666229860611057,0.0144860395088551
2.187869748537096,128.68338623977084,24.65785362454068,0.0356574028463698
1.6804004680468552,105.30405317978308,24.55081300672847,0.0375357894962482
3.0646092091844195,228.20929600399697,24.545697425200174,0.0230523823677679
2.1841429889291866,114.73514789631264,24.340905913566232,0.0210924351194754
2.33730909645735,128.86337802044648,24.28638522789521,0.032783892155368
2.6720578436945908,147.1853887129694,24.2468814433596,0.0241838385487004
2.812202913153492,188.57979891079324,24.03271053755619,0.0186659154687986
2.013999801628301,242.6468405300081,23.90328921041137,0.0310537887961211
1.8055187446913328,145.93438700939112,23.81555899661681,0.0223601582232348
2.8860859325690216,195.7631866702801,23.635026563512337,0.0200796632158379
2.646468200807554,210.15561292366996,23.61507661776162,0.0238844270515433
3.683300221801212,283.8146284818678,23.56006246488265,0.0262256364746981
3.7582965276406206,261.91264702218126,23.45951041886589,0.0383480901337841
2.6215161328890035,114.283987898325,23.428559112697133,0.024127101090108
2.3993289215983267,163.10872639491944,23.41119089175,0.0318928308476776
2.8279675387153382,185.15714322611836,23.326746725052438,0.0232363468652397
3.1369494939930127,127.60622743335978,23.29283384805718,0.0232105917821832
2.598644426632136,144.2026964430488,23.2567100189145,0.0202219973951716
1.6816162268640764,89.13989866649788,23.13865732996681,0.0230618944826668
1.474595776389232,127.18581892835525,23.108356753883527,0.0159859081276876
2.818733425312615,162.356476084887,23.03686376347233,0.0272106650509287
1.9668842384520089,110.21940348839702,22.99719949358641,0.0219204764868879
2.9815043947179904,181.3914068151584,22.92078314150545,0.0212250808306323
2.743828067587284,152.4153870511561,22.732032779714107,0.0373295587996587
2.923915891380698,192.86170384641892,22.55838067287976,0.0187009967504363
3.2624982928916952,197.08949583547704,22.340470088337767,0.0209423746290344
2.901232102568377,205.38202212711087,22.30556146181909,0.0287929161165889
3.4080537400659,215.72956065258603,22.215601202473085,0.0182568264843549
1.9524319074677647,189.3506395963687,22.183036929356607,0.0287024122392716
4.612573987130385,252.3948646686948,22.154773051363147,0.0385566435933089
3.692834472860818,206.22441797691863,22.10273857329003,0.0252545716671898
3.066454409605361,180.9736881943178,21.965119890136627,0.0357134316304041
2.869328458258562,138.41571156459153,21.943306228948167,0.0210411922875972
2.342986362321276,128.53997222267904,21.87599741039276,0.025349432680142
3.8161613665972416,275.2017152627172,21.8611257506389,0.0253728413312142
1.8601654033404167,83.11978402321834,21.780488960482398,0.0237809240142042
1.4211185453191633,56.3100362278071,21.7767234618601,0.0161721536983838
2.478144079657505,126.88159121954982,21.720185410796702,0.0274006924610575
2.8591217123194084,253.08029766709507,21.71522275894055,0.0295442078476085
3.8702547727313714,166.8351788154532,21.654742166793778,0.0223773341248302
2.9336226336404705,201.32827376294216,21.46130542107956,0.024922863311078
2.1434381315116604,89.5326184883036,21.427374742187617,0.0205375587154009
2.644232250225212,139.5504243982719,21.41367978423051,0.0205002309320814
4.644393883335259,235.9660641699141,21.352582892279724,0.0235641869617008
2.1732967545233053,147.14748719975873,21.329077625414456,0.0267599138335848
2.897424943206122,173.68697075747625,21.319613231877376,0.0392442627521889
3.0491772168223563,214.65859836827664,21.26977380436888,0.0367406960618158
4.732423553153852,243.4018257203755,21.25243417158396,0.0284424903860745
2.048008383844691,92.80184326714006,21.22077931852473,0.0209887558560432
2.793939291880028,226.54206179383635,21.15758794454299,0.0258320563746774
3.7727535159426417,242.7619290721173,21.14661886188745,0.0276705349086329
3.917672483566184,169.8820233310179,21.13709608691039,0.030361389411686
2.900155074632824,155.64992091982649,21.135177094947565,0.0379647518779241
1.7304149196122949,165.0462882606749,21.09899726396613,0.0204296347857864
3.869497622706082,265.7290959321633,21.09599485986293,0.0201864995590827
4.3025035160100416,240.5125896958729,21.054462253896908,0.015791057186609
3.1303405431586886,222.56164267560217,20.996987792835103,0.0276684747038087
4.925962675943159,238.97459847448943,20.968282522726785,0.0341953111726291
3.4525210918842464,191.8430966869741,20.881614785401705,0.0193812288727161
4.291311089982929,200.61460129403096,20.83729233841546,0.023120839594163
3.7634717725331255,186.7375962838165,20.81408486387331,0.0212887159255151
2.5043041832517274,278.2127701090523,20.75002205109152,0.0368566199896113
2.6900616382943663,130.4922303304367,20.71832078163727,0.0265601275294173
2.617715731359991,142.87251896240278,20.63805454132137,0.0204486110348275
1.5930828749227193,107.99982438523826,20.61732782160564,0.0283806385635368
2.5578517928926656,105.05807489370684,20.607625129286017,0.0271347397892074
2.3245713229195526,89.95256065961398,20.593077992655186,0.0219827411043326
2.990315580517892,146.342632215807,20.59204675096689,0.0250686157543049
3.463244458551404,171.58787200055045,20.526227267223973,0.0330095934736639
2.8036519833047424,216.70126642710545,20.50304791340429,0.0211517202401965
3.126146916746883,207.5542135302069,20.49258579388439,0.0405569470792834
4.102968328667268,231.6741187735009,20.46227550331948,0.0363065903624621
3.70953217333854,216.25030072287228,20.40839962690073,0.0399463467794457
3.1627018768279203,137.97524367253084,20.331472869286703,0.0252157020574763
3.041059294564437,176.59471616360074,20.31917340050539,0.0198370561606447
3.65836320119477,158.96271912420852,20.267392986360814,0.0198868875199677
1.7028415284719165,70.47310162637471,20.25435315261545,0.0202848946230373
3.380619442505961,195.7109314240095,20.215627384435194,0.0180525627034035
4.342969451962714,232.10422647776176,20.19614638766162,0.020218770148336
2.111070198055953,78.62256118014609,20.187548212843,0.0162636192102519
5.487958267361102,291.50329762479305,20.02998283787416,0.0245265134920458
2.508140667171825,113.5031153738132,20.02222582802279,0.0310697460784692
4.429251381585742,207.91039649465748,19.974216991492536,0.0322504669928269
2.024681245411595,97.70006124266384,19.82607184674234,0.0273006303307523
3.1605230115996976,165.16789053323163,19.778505463858327,0.0209386696117496
1.7615628064077862,132.15795563708974,19.707291947085825,0.0276093297652104
1.7515940695783527,59.0843102632192,19.703816916722573,0.0195028797930865
4.694390936685111,196.46008223906108,19.70190439760932,0.0267374838728998
4.904342352495322,299.5915489220947,19.686909508277942,0.0264397444162743
3.4408978476203527,189.5736224865265,19.672242711243225,0.0260883308186877
2.3115212119719404,92.83581611888016,19.660494046494662,0.0228055074322241
5.695831879437827,289.3443588870222,19.63986029752126,0.0244379346251555
1.7625010158150696,151.482401273246,19.632497419790703,0.0417942297723142
3.422811222219789,176.4815523278764,19.604174660938565,0.0229752535482357
5.056427716106983,211.87653330994465,19.45234413622834,0.0198007922117399
2.081118413845464,67.85867451272622,19.439944887949512,0.0308668190805377
1.9797259353324164,146.48015791087877,19.344480712975862,0.0204788140911325
3.329638246634518,146.80987615382273,19.324548447754765,0.0214456275662893
3.782301512118672,183.29360770133465,19.14656317358827,0.024864764267854
3.710507858533811,177.41458809987756,19.1067553001628,0.0233660886880527
3.0307293263550488,123.04400207593127,19.093235982439637,0.0243628002152744
3.069713584144611,131.95131426594958,19.03498967309061,0.0230098105130388
3.911019816947694,231.208188113651,19.01788151878045,0.0362099460045597
4.535283557849884,224.68174247438287,18.891221425416205,0.0226736006289796
4.8603243320395615,193.03949130141453,18.860488351444552,0.0304465162787052
2.6199031730181868,234.24096447137416,18.822560906833942,0.0212974896771617
3.681712706068817,133.77105812714606,18.81518970177536,0.0255593352300087
3.122592252912113,119.55081490106224,18.808674738388167,0.0317580377447295
2.828041009616745,108.1093786415122,18.801664213585397,0.0214156665785321
3.619909906605749,139.1858849292227,18.7985004840326,0.0234137785186439
2.3603851465974723,84.47564713212071,18.68792965670313,0.0230345939783892
3.7171879575505695,159.24781527562948,18.665687431449264,0.0200981972791933
4.852498040500196,260.3946570358418,18.57858079432207,0.0332399091097652
2.6421128098845506,114.17439710541944,18.56426364974758,0.0264669333008021
3.354141177617225,168.23842334671207,18.530989538687948,0.0215389692653952
3.458886432869893,139.6407625793326,18.498316784530456,0.0244478310541474
2.410858169811249,88.61274145572665,18.47863850805637,0.0268945002098721
3.704761845752405,160.81776635018446,18.382072755026517,0.0348108349742238
3.483371840518944,168.41240799857795,18.350244170921744,0.0226493467367611
3.342564833488515,142.56904145423647,18.34209866919885,0.0287418945889577
4.199645370708589,219.38213680452117,18.330505338783897,0.0262146666607672
3.4053489718269825,142.62754763396998,18.20316906764162,0.0366133398221048
2.6999393124985174,134.47179796356824,18.13923698353066,0.0187840106673764
2.3516731756001965,137.443263088577,18.104834054046517,0.0409963216671246
4.156822097027987,192.8968444179837,18.08040862548117,0.0290275766166559
3.816047818646101,139.09705051416154,18.042403307934197,0.0274374828632852
3.435769474827568,194.53412130280185,18.00013190909058,0.0330608110420058
4.6842717817433845,201.3466999632678,17.950803430184944,0.0264092211479243
2.6434080395331474,111.40536600321094,17.88806188935208,0.0260508426782118
3.617691616130205,268.20593781298567,17.8447864799645,0.0188977816603265
2.2914844682595783,79.44592349073346,17.84063351445268,0.0238384312956082
3.0982376630990545,89.32566863918953,17.834699498215947,0.0206608666580152
4.359292899075521,172.98348655095376,17.78129023553464,0.0189121684970898
3.265286908355364,124.06803781055623,17.77527337115079,0.0250527361657481
6.19513031095484,276.1486998515072,17.73308839600937,0.022851841569589
4.411070906654712,199.9463179966585,17.702803428136125,0.0183625295013104
5.274031931709033,218.1406958715181,17.631401462885687,0.0227403050276178
2.609859965622132,94.58635965193172,17.524117633698566,0.0314314511804898
2.2457893699033966,104.5688648931452,17.460264737983117,0.0242449011399941
4.318112281669413,162.74557955919283,17.42725924047933,0.0199525524576112
3.0561379434581264,119.02770615180708,17.418347054007125,0.0283589166931635
3.2679756907687056,132.13075950845945,17.363932941149734,0.0244151746655706
4.377579740318937,177.44526797429364,17.332910795956828,0.0226914808457172
6.342802521954555,254.6013540252457,17.284929229415475,0.0197076674342216
2.4037293173722185,77.03155160084489,17.22639768628461,0.025617281578024
3.7659102655893073,139.01176728105034,17.127305545683793,0.022340034942038
6.832562161429359,276.8393455078515,17.12431946427687,0.0154318548936145
3.949090181109512,165.0569715488881,17.108902418934477,0.031085713154312
4.065529106045507,182.8014894770037,17.08916960900295,0.0342958311582296
2.6731817067580304,107.66958633940814,17.07920844686579,0.0257816005311038
5.291860808159272,195.36735953820735,17.075270668860156,0.0208125206522954
2.227507869557241,128.12109428281732,17.07278646487305,0.042932499560516
3.1005312240019407,98.34892281440588,16.990692187452787,0.0279057956636894
2.8677265961147613,122.05413865615118,16.929144426332808,0.0347666194794125
2.6701080833234125,181.85939705509276,16.822686664768273,0.0412191588233524
4.286755716247157,184.0934390404917,16.799380028749642,0.0219605509967958
3.916112146975127,133.89635184581368,16.797896587815988,0.0282821196169603
3.085949865053307,89.6688877754315,16.76381595003321,0.0219404188078394
3.051887158829338,155.1810685996076,16.715810472637205,0.0214802789586549
3.2384540664890733,111.26094126843388,16.655394187525708,0.0338399897128664
1.5201113941623772,94.5814157711528,16.65388849391518,0.0293152754053922
2.444975480698232,123.20809977924964,16.637419587431587,0.021371337291121
3.062639379276672,99.9434260395464,16.603102622735253,0.0223721871389962
5.980138464855026,225.55975608160887,16.563784899486702,0.0289451996694088
5.375093342084726,230.0075058597204,16.51041708600681,0.0303422909078132
5.361940863360856,199.04153562816225,16.500773122067123,0.0300743788316897
5.379267557810491,268.67545247969,16.48002223506844,0.0226208873744092
5.307366854079113,205.4023929472363,16.465924969109405,0.0267819207890126
6.009757969883975,257.0979914439192,16.424554560788096,0.0167128057374446
3.271442879547646,154.99294486359992,16.375153245262403,0.0368854395973021
4.213842369619175,186.45484808375775,16.361149446598958,0.0311315911669851
3.0674790736433475,113.8900786328966,16.348092078248538,0.0344374315354744
4.247425827578877,178.85265424708027,16.34540716691883,0.022679059723635
4.0452208756315,135.6471639590155,16.296730790623645,0.0191650647363721
3.95981073512176,110.5089706624988,16.282829160625212,0.0167894105987422
4.825393718098834,202.73951974371,16.27430732727793,0.0224112523288841
4.524533116731099,177.63685288142892,16.26691339173974,0.0170829835145878
2.645126434851558,100.44325122803012,16.266889532693586,0.020728317713672
3.5808072444631605,132.8852261912656,16.245772673156697,0.035736796962108
2.727920736565568,131.31390133917623,16.20134864324057,0.0186019410909632
2.3157470531446345,73.34543637317385,16.170097600010834,0.0392018242075677
4.920553467794013,174.11909355494362,16.121686394765216,0.0212807034464132
3.7277173542710895,150.89185984407078,16.054378757499677,0.0364996254796844
4.340503804320404,149.25742813312462,16.01732668368689,0.0316376595217183
1.9745248721075144,125.74427839030623,16.01179609557419,0.0301592442274291
6.098023271184485,209.65891286467132,15.963779241283802,0.0230632773618159
3.208088220385132,109.37408874484204,15.94715588539204,0.0205957351372398
4.713652386297892,147.63746855480335,15.929045079570503,0.0278005629706203
5.446240102798786,166.85598988361264,15.875390225321723,0.0189631113596754
3.3561158054038764,114.66169290363382,15.865560447796534,0.0196718721725429
5.091450371711589,212.01038354801392,15.83829762843655,0.0310991477189721
4.413954555400837,188.12512448618887,15.813589800219011,0.0385730813344102
3.391429011282144,145.0828781219532,15.739492513207605,0.0249289708966602
5.202153873225376,196.93535007532816,15.699632541522927,0.0334739864222295
4.139348215587752,136.93105770549624,15.671629239099758,0.028739127825812
2.771945093420023,76.41674585205668,15.660292171464103,0.0198346074893982
4.219643777418219,157.2921491101418,15.65536498469286,0.0349152707019272
3.398471339230096,120.60110443203185,15.57966675614935,0.0281086003373919
4.457325430553358,153.07386149848045,15.577808107337605,0.0197881425223277
3.760694722979694,179.54012405567155,15.438253683298733,0.0418221877178313
4.888853337765839,190.8544771917909,15.436196590140488,0.0373569674552737
5.527383236135491,206.46065982084616,15.381291079964043,0.0268215555744399
4.184682490386911,170.7159497717621,15.380538234541431,0.0360441210648505
4.243964361697259,116.95974771502463,15.376874434198518,0.0290131048458759
4.34878849782674,115.28051110261934,15.32565982479406,0.0262763324163757
1.6846115510037836,144.67421703416434,15.315047175550577,0.046230236047483
5.148027167921315,169.43687072946904,15.30221096753554,0.0213309130728609
4.496745898357375,167.51464542937248,15.29861199774284,0.0380141781844969
3.255046051206615,139.46312676149165,15.262321566900145,0.0282150781396813
6.214530068107187,221.9668609342473,15.216884519672416,0.0231844709650025
2.5098002200554914,204.431837239927,15.205564656698735,0.0479454247108225
3.887400209037775,131.4083565445439,15.17206941113484,0.0328447503028
4.859363781136649,190.87432742181304,15.126447155544374,0.0363285458481165
6.282790459267038,227.3074975521834,15.121867982734994,0.0253442939550805
5.209519212111951,191.18579345125565,15.05415465796204,0.0250807038442677
4.260068362188304,120.60329968576195,15.017918144256674,0.0190814987441272
4.387903539287467,171.9735736168409,14.990493976503476,0.0327235626966241
4.25538908652939,144.78072703045746,14.989686009828628,0.0261866133360928
5.791290223898715,197.8685341003093,14.97864356611916,0.0314506035572459
4.011058283930587,159.23001784136991,14.964257483045236,0.0426838195257296
4.445826196515503,160.04283231790887,14.931168494545515,0.0339911507579687
4.478069446698515,132.50721763762417,14.894069709847525,0.0171916629119437
5.3071526179908926,186.5697141931198,14.847401387090883,0.0194527554998013
3.785792811916854,160.39648343156136,14.84151663202797,0.0277630595238709
3.378331836937039,90.344093351865,14.81007746615882,0.0258470081759481
4.539365811596139,171.80421882215686,14.753379078897664,0.0346562676494658
5.400945042299684,221.7499048819768,14.75323992908179,0.0244318966608159
3.0399141611607674,94.19441144682295,14.74029681679345,0.0314271897486617
5.456464190506022,255.7941707073372,14.729904164475752,0.0383918669034621
4.602070239807,235.8319928241305,14.716346291551964,0.0442964499329095
3.576005660888415,124.8556363445446,14.709509087438478,0.0334940028452738
5.790854918061107,212.9456419550472,14.705756669194058,0.0204810936544828
1.6923476264058173,111.01336250887252,14.694664740549925,0.0219434794536412
5.509797510717881,163.19022076424943,14.69449798096585,0.0201759944884427
1.3990110521344792,119.66394470644748,14.681463916643718,0.0470345142579392
4.196474824865962,155.02380040908216,14.681325174391135,0.0250314105618387
5.876682157118601,207.3639088791208,14.67074582085129,0.0241949554106107
6.561377132476588,218.9932952394507,14.669446340555083,0.0279456414747663
2.604418669060337,128.92006039540135,14.665376809275973,0.0472038148292339
3.485458389869108,221.05025669626423,14.654114582083167,0.0523448604104114
5.35300128485195,183.07362191463557,14.651851143211465,0.0295593909405063
3.2029975368347,136.2576738501541,14.61839751480706,0.0350788711484887
5.502740929263844,221.6676760780698,14.60665447502678,0.0228198641533747
5.019225230004357,138.68174049700207,14.583828421856266,0.0320190624326982
3.387961924959337,168.75754891534964,14.573618076552291,0.0289814618586232
4.185580294563373,181.31168908020427,14.569270449150856,0.0336625661988007
5.682075093652726,171.86441663354793,14.569021894146644,0.0242118042654964
6.959144364565195,334.78036925477267,14.565756416087927,0.0453541192593077
4.436656089493369,135.21436070043947,14.555514282438883,0.0281711520301016
3.3096519698342663,112.73589152495497,14.545943224229736,0.0331488932895386
5.197953523623817,192.73482291640363,14.520973101013654,0.0240623332254069
3.71231670427953,199.23333400241276,14.519453798800855,0.0482691622483669
3.083141417384283,151.52676525388804,14.461707236331169,0.0424115635543583
4.98168420302884,168.49073105530294,14.449958813475162,0.0288314488243414
3.775356305722244,158.01075136847572,14.445351199832183,0.0416288033679272
4.164965559268221,117.94226200178758,14.431039938181364,0.0252659706190967
5.674888069248256,204.8010241414019,14.42341633536389,0.0352479757822378
5.103532355926305,186.0402501212893,14.418070835248132,0.0400222519601472
3.966763884504152,181.1382439515309,14.335089491068748,0.0443817486228813
2.7452907963596647,91.00872683311798,14.319975655048124,0.0358633655520159
2.631499744264405,202.89931358911903,14.31002489655698,0.0491780397580021
4.975115894204806,174.04889065207087,14.22936334813986,0.0403180790964749
3.474893193928422,178.7797343483347,14.222307420622162,0.042939035534267
4.3845020477053325,115.57594731790824,14.216948509679352,0.0231430362238529
5.610698755699035,195.40816370560097,14.214808206319212,0.0354516462586487
1.733095735545857,132.55356115372894,14.110459488674008,0.0222654781665967
4.56603969229519,201.0099410124517,14.057018639476944,0.0428851102944912
4.275795584898988,165.11260284329651,13.999012485423023,0.0320916388979608
4.554437230809709,215.53113259992983,13.990642702775745,0.0444702920184786
3.528453572816182,147.75665259464972,13.9878089724649,0.028880922201734
4.238144011187324,127.55176510109332,13.983964503644346,0.0261404683262583
3.744800660422956,111.73537476553533,13.975290991917792,0.0270869116287835
4.344024163829606,244.87885263703305,13.965616525206189,0.0431491835730121
4.074252368825431,212.87121789614253,13.961130249442736,0.0446995243262853
4.901083700905084,175.33603756849,13.94621058527914,0.0238426322170038
4.88825240837125,181.03172329940475,13.93669538024114,0.0395843093897786
2.9156002089768998,128.3414339012638,13.909293887304012,0.045628037188541
4.951493710422312,164.28513925775889,13.896167560086614,0.0287199150415577
5.62121849676108,177.88473523881513,13.845806718527154,0.0337555721047102
2.6479190581072545,121.26440654281448,13.83154900518269,0.0408574277556726
3.3191288412008437,80.70663834117406,13.829938257326948,0.0223422340575462
5.399157406018776,153.99014695725953,13.737235226046565,0.025585865874033
3.4703240506067305,102.84808613132712,13.714637447031574,0.0367120101213678
2.686642839148756,138.91745823441903,13.70051926448488,0.0494130610682906
3.317030968049071,168.09036151886133,13.69298524755961,0.0502977104059692
2.867759270293639,77.39007164191167,13.660323016915052,0.0399917235691389
2.491192768807289,45.31071880904171,13.640594451078888,0.0225902356177785
4.231832141842407,219.9082243008509,13.625866267972606,0.0447178395167879
2.446450118349325,42.27050518940296,13.61430059781718,0.0162738771076091
3.878220455325037,108.1301647468046,13.604295027455368,0.0245577161267748
2.338878558419057,133.35406195383277,13.5977644154144,0.0506333442821416
5.45835409517538,194.7295116416696,13.58588978639468,0.0298178494319678
2.2231364965121405,55.65556155442546,13.544811291508772,0.0256608340428627
3.767700109289717,143.14615284933862,13.53253427044155,0.0375552692368267
6.147927460014672,215.03824484974743,13.52347975823483,0.027716537514629
3.1013954240873702,143.31611542614297,13.494076445907266,0.0436212401749286
3.477372699775023,91.9908721932818,13.40518702949714,0.0155338941117053
4.684916491982795,119.70046745997936,13.400009174712718,0.0252507818336563
4.745549534756321,127.00190644936797,13.391491774110357,0.024230147541014
2.578535233352021,57.12687875378008,13.383233408990392,0.0198146751545422
4.565421898521966,131.9565733236111,13.371529684797308,0.0251034565034262
5.754803969899442,150.38614830079635,13.358443645270071,0.0303477030628556
5.050656366448639,112.66362199197104,13.354645661141156,0.0396761018789985
5.7557341842059735,174.50900433521036,13.302918877872132,0.0325546966905043
4.958009859209387,133.3230530613493,13.248817651860856,0.0254133485883023
6.064281781833294,140.67000524040827,13.20685502034131,0.0277581421558994
4.1812778828714405,127.56209670929816,13.144810003598046,0.0371083838119256
2.3311330542450395,71.39316978516176,13.134071735318816,0.0331926492736901
2.5506626215539896,53.10703917848991,13.1141354502504,0.0261950990112539
1.661372266614484,174.40855382870845,13.113717424520964,0.0514935447768549
3.8816496421127376,98.58835616497406,13.11276640543505,0.0253544833759243
3.9104218362617575,83.3860789311791,13.013494859305984,0.022939670170763
5.449999737665428,184.67673615221676,12.93402306008774,0.0283514989667815
7.893304816792965,227.9964850517091,12.9089208509449,0.0316786686860204
3.000017892618368,112.44815357071782,12.900801085068828,0.0433160346128036
4.935698168914391,182.36937956871532,12.88430368798149,0.0492337214511054
2.802398076747432,62.1020792111644,12.878206896339778,0.0223612697977332
5.360472406385502,132.69692265869253,12.873086927310576,0.0314847599174207
5.895531864264051,180.59045745010008,12.870862190643273,0.0277756063147804
4.788889454046155,130.25839020386525,12.83261195427748,0.027290738400564
3.4731523552731995,128.5625041765274,12.819050902056317,0.0445201834295492
4.887157331469884,146.7758543373013,12.809265182168906,0.0247436073634772
8.286243810942587,235.68701922125888,12.795052966788337,0.0318441857568013
4.95646613643526,174.860978977571,12.794222183971634,0.0336214178782633
6.186521291974778,169.74589618028074,12.739025659918116,0.0255117662097544
3.761023986333215,142.57931558977867,12.73792294441603,0.0495409521144756
3.6763655946662537,181.231622314786,12.732477499278556,0.0518728672762624
3.5982982525991942,127.49998369237858,12.727780627013312,0.0351701738080274
6.894915194098319,196.25306943337944,12.690514634069684,0.0315569641343912
4.588883204443883,96.45485183791942,12.6792124633442,0.0189632784103219
5.771312634320858,251.52553958571625,12.658951095297502,0.0471562109749919
2.5406842598376578,72.73496928020698,12.657385679292586,0.0308204628399043
6.726160665031974,179.79483269881163,12.6041403211755,0.0241499666880878
4.267519642996521,96.87104312925705,12.596181634992956,0.0217959583984412
5.008291462831479,125.08332583821608,12.585457486063548,0.0341663183362196
2.76429212209773,62.26422465274192,12.569642789302849,0.0206999792695571
3.895871211096456,198.32298208921145,12.530572727332522,0.0552257713352293
4.843229522771459,149.51192265227905,12.514195709624268,0.0534966114669621
4.94289536341355,123.94541336867182,12.503729591143706,0.0234213782727084
4.197704384552343,115.61473192302188,12.496696431628765,0.0249456964716709
5.671199260740742,148.21445429200543,12.490587419360851,0.0337527059539158
4.934102017537321,132.02920769987682,12.444419414666216,0.0283708810433488
5.045913655636478,157.22168722562677,12.443213599480284,0.0198424523376514
3.1061660341165567,145.20869800232705,12.430135634425604,0.0488077726012321
4.922683687917256,155.39244275834042,12.418332370088732,0.0278856816445008
5.365460404253589,150.78563324015153,12.392870102743297,0.0393784708986024
2.415805859004988,133.32080334888343,12.385838533816802,0.0448465571580519
4.15014955336573,150.76449164672684,12.353952657809511,0.0192472190053291
4.632396960766376,138.21015490635125,12.35176656753301,0.0274602245843931
3.121279942000348,130.0141307766802,12.331852813346975,0.0426802181923188
2.725657273767574,166.91540016759984,12.30163167949432,0.0749866052720543
3.950144600296164,124.68360316156992,12.30085291911604,0.0267701180436575
6.387400001908739,187.2035597435403,12.285799400662444,0.0245142658859826
5.920183022129543,200.0734531783065,12.267351949211324,0.0335383810354203
5.050377007577828,200.39299420219592,12.24658479829706,0.0485648010786923
4.080061261586214,94.8845554828297,12.23441831015655,0.0268492640510961
4.8841249183377045,228.39894420910076,12.194681500354232,0.0459750432654077
5.320177339429929,146.1994276430356,12.162089550736582,0.0244187489648498
5.446747611023932,128.43969006251555,12.157132039853668,0.0204138217351824
4.713565970342817,147.05437218496496,12.105433308962803,0.0278733391782417
4.285061415013346,100.30080939925844,12.089778934748098,0.0324562557048805
2.821265479956524,138.56023802976557,12.082199955517186,0.0538174757699482
4.105348639226695,150.8056220779033,12.079499329457246,0.0470701808589678
2.66205050460928,82.53300267964285,12.026736004164048,0.04625262772425
3.9279772531180126,90.40195971366684,12.003867651220416,0.0195769054316742
3.291031452595474,170.67310235048015,12.001289000653315,0.049571597540362
