logdist_x,logdist_y,logdist_err_x,logdist_err_y
-0.1051840217603082,-0.066588,0.1020972402144488,0.096967
0.0907912204006073,0.072261,0.1006974863401271,0.096739
-0.142678825173544,-0.126612,0.1017344135061533,0.097368
0.0678552398788442,0.035634,0.100695143865855,0.096817
0.0012970668879543,-0.012117,0.1011207216828869,0.096426
0.0197769386937326,0.048184,0.1009398349142232,0.095593
0.0903620261210984,0.061168,0.100906219442534,0.095627
-0.0571536239982554,-0.081496,0.1055582997564874,0.102774
-0.0016159120725686,0.005584,0.1015998927903467,0.096308
-0.2072700956803796,-0.089661,0.1032796649413212,0.09811
0.0470634390850841,-0.036744,0.1065589859744477,0.103327
0.0836316459485085,0.07499,0.1016416970098511,0.096238
0.0245250967418638,-0.005412,0.1008620031795604,0.09718
0.1029132134587221,0.115023,0.102532518725308,0.098437
0.1130160686027448,0.130905,0.1026409832538148,0.099408
-0.1155521591268199,-0.118612,0.1017494180941688,0.096658
-0.2658054938694667,-0.064363,0.1031855907063943,0.098367
-0.1596824106636,-0.154606,0.1029082950344341,0.097757
-0.2143956109884403,-0.15496,0.1023871648326691,0.097934
0.0112593316120639,0.001278,0.1008506131499291,0.0974
0.1405212065608196,0.117424,0.1009907529210924,0.09555
-0.0394327062867369,0.026,0.1016978736376092,0.096602
0.0615473764345683,0.142122,0.1011892708322966,0.096352
-0.1436046045985894,-0.104764,0.1021511111863882,0.099029
-0.0489054213983317,-0.019187,0.1040920775576071,0.09853
-0.2055073170534874,-0.207121,0.1022652148327858,0.098303
-0.1171891948417975,-0.106671,0.1022102665305241,0.096893
-0.0021699215116395,0.036707,0.1072559872159298,0.103683
0.0217234049067953,0.025165,0.1063766450972805,0.102486
-0.0334364287609161,-0.062353,0.1033596704272168,0.101221
-0.0933941828498347,-0.014971,0.1017553279167093,0.096697
0.0805617472580206,0.113488,0.1065673746111753,0.102231
-0.0496285592058662,0.025936,0.1033697804254433,0.096828
0.0788099076876936,0.016083,0.1015924328015368,0.09712
-0.1013792283936951,-0.155172,0.1084375115143689,0.106402
0.0712670524348322,0.101538,0.1007103107812963,0.097029
-0.0772202003599093,0.003744,0.1020883958342036,0.096667
0.1138809365361777,0.04708,0.1043877222944823,0.105113
0.0045032548034353,0.088136,0.1031804645929409,0.097155
-0.0023778549981077,-0.012046,0.1014756519067914,0.096464
0.1197187401743609,0.007763,0.1025906492184178,0.096436
-0.0063337032557075,0.01674,0.1014087158375008,0.096013
0.0684417859983747,0.043975,0.107190067554188,0.10336
0.1181699056091607,0.120105,0.1016789181614843,0.097089
0.0486136871983933,0.075553,0.1011609002959609,0.096506
-0.1689534722056501,-0.062811,0.1041202153602853,0.098036
-0.1322595731679685,-0.096219,0.1020446252746157,0.097249
0.0153964330817152,0.038194,0.1017528582844641,0.096901
0.2025824167758668,0.180388,0.1011361164820702,0.095573
0.0211295880493922,0.006618,0.1014402229140318,0.09635
-0.0974940217074528,-0.038756,0.105683323462213,0.102435
-0.0395040867314866,-0.039101,0.1013886434436631,0.097297
0.0198203209060948,-0.008318,0.1016090120740195,0.09804
0.0115823088516458,0.058224,0.1063085732168483,0.102134
-0.041863337302005,-0.013063,0.1014129746464176,0.096408
-0.2347882872933726,-0.117078,0.1028295342348804,0.098108
0.0376649983447292,0.103185,0.1013909766225493,0.095929
-0.2506572617777993,-0.23943,0.1028291908547032,0.098545
0.0086817091093576,0.04691,0.1013914153848715,0.097505
0.0112490669009519,8.6e-05,0.1021288906395684,0.096458
0.004922161843553,-0.074268,0.1066846906405436,0.105276
-0.0280207445879366,-0.053147,0.1015318549536599,0.096768
-0.0399631388519964,-0.005612,0.1021089421973053,0.096523
-0.0250396149712707,0.052114,0.1042767028638438,0.098154
-0.1107547286499368,-0.099986,0.1020541829819242,0.097303
-0.183034541711236,0.020465,0.1033430039632256,0.097948
0.0251732763020746,-0.022804,0.1057513295101383,0.099728
0.000318831490239,0.014007,0.1015665639914417,0.099268
0.070673641264253,0.093802,0.101522154621998,0.097316
-0.0069759838678333,-0.008165,0.1087621750030732,0.104992
-0.1205707798078575,-0.058463,0.1025769081593347,0.098488
0.0303753393727725,0.042785,0.101414952660862,0.097162
0.1189772347478357,0.199761,0.1006515078350497,0.095897
-0.0279340798200251,-0.048432,0.1069102576649831,0.104489
-0.0164670894791448,0.044544,0.1020219169598998,0.096991
-0.0440107762003392,-0.004004,0.1015710070840115,0.096684
0.0597831340998817,0.057824,0.1010011260065213,0.095877
-0.0474193479089815,-0.037161,0.1016348794530087,0.097294
-0.0640485216522611,-0.084691,0.1016321920238271,0.096538
0.0071716617304407,0.013654,0.1036394826902292,0.100982
-0.0823542088610046,-0.034874,0.1017578272639065,0.096527
-0.1262915966761574,-0.176343,0.1034598323029705,0.098654
0.0258976237823516,0.049143,0.1063142968819694,0.10114
0.2098389588661098,0.163271,0.1010190113735446,0.098947
0.0961832506849144,0.155236,0.1006278139453871,0.095834
-0.0612927914423686,-0.038016,0.1022343466042489,0.097359
-0.0681361332012629,-0.074636,0.102384733367303,0.097132
0.0528411224193819,0.070438,0.1010512204628788,0.095856
-0.0023048808316315,0.072196,0.1013738348185301,0.095977
-0.0826642405079233,-0.087872,0.1020181191504194,0.097307
0.1282861016657205,0.058768,0.1030896748133508,0.099682
-0.2577990781680036,-0.240038,0.1031503628582418,0.098838
0.0055601618340694,-0.04755,0.1014847713187193,0.098372
0.0514524827728111,0.0619,0.1012867993788954,0.096845
0.0349165964989122,0.066537,0.1014942896879013,0.098597
0.0507447608667985,0.026586,0.1013401713119622,0.096999
-0.0016434303853414,-0.10798,0.1081068094588807,0.108108
-0.1166796787722541,-0.127436,0.1056365903227548,0.102215
-0.0574540330203669,0.002814,0.1018559419534429,0.096963
-0.1492319755934547,-0.135053,0.1028368433804241,0.099478
-0.2009490188525457,-0.039378,0.1034382570261528,0.098026
-0.1463372566278392,-0.047696,0.1025429495194082,0.097181
-0.0714714643091366,-0.115228,0.1024214953939528,0.099958
-0.0069739984900126,-0.004733,0.1014643518294939,0.096089
-0.062956811882793,-0.060472,0.1125397986002846,0.108677
0.0895510862373154,0.011984,0.109855852186391,0.105649
-0.185244057739202,-0.085868,0.1029568700814122,0.097653
0.0390547330886718,0.016668,0.1016800853115927,0.099419
0.1515174340922012,0.180093,0.1007877221646881,0.096712
-0.3113785304977577,-0.284956,0.105380340778487,0.1022
0.0538105820549469,-0.019128,0.1059134548386852,0.104711
-0.1343259339192443,-0.121863,0.102467853916207,0.097302
-0.1048284475355822,-0.065527,0.103225153782036,0.099843
0.0272947231281195,0.017556,0.1014284789718456,0.098042
-0.0933387111719976,-0.087621,0.1018863491723122,0.097165
0.0364778184586148,0.006246,0.1019883945404807,0.096063
0.0388982585612745,0.02895,0.1013090526733709,0.096647
-0.0209801822027372,0.04215,0.1141631904901772,0.10425
-0.0323485612756167,0.014402,0.1042493246909462,0.10021
-0.0081860182113324,-0.009542,0.1029110480901419,0.100874
0.0503192379490197,0.057039,0.1013545420385162,0.098051
0.0434980056508544,0.099598,0.1011631248322913,0.095681
0.1182788509113741,0.053347,0.1016581858810436,0.095835
-0.1664660242231345,-0.160954,0.1044385168382959,0.102818
-0.0651061280170506,-0.006491,0.1028672841671914,0.097944
0.1016728663854534,0.11451,0.1014462420726202,0.09807
0.0396251631742034,0.13902,0.101839147907343,0.098647
0.1331473486562615,0.127809,0.1007544774549483,0.096413
0.0047961731344306,0.036228,0.10496632127137,0.100135
-0.055492566894748,-0.013536,0.1120526310567078,0.105664
-0.0465349433909516,-0.039398,0.1023136092927965,0.096916
-0.1390486284999371,-0.170949,0.1033878380186421,0.09809
-0.1725352061186019,-0.15664,0.1046398733844034,0.101131
0.035065457125129,0.008553,0.1044573822769005,0.104207
0.1103235143631917,-0.034313,0.1019550679445824,0.095973
0.0424771851961188,0.048353,0.1108698141187759,0.102407
-0.1582184074689944,-0.172832,0.1105192471140503,0.10621
-0.1596363779446601,-0.119,0.1029463690685153,0.097336
0.1004471780526195,0.175681,0.101907275094188,0.095664
-0.0100850100063261,-0.033938,0.103015082018482,0.098039
-0.0794929736773909,-0.107298,0.1061912904891502,0.104345
0.0129013384778383,0.00918,0.102164391592752,0.100875
-0.109879323114054,-0.09948,0.1022744780349146,0.09801
-0.2041547267113075,-0.127043,0.1027507341314784,0.098387
-0.2195093314234393,-0.23619,0.1032306125829881,0.098821
-0.1562186123704591,-0.186919,0.1050668341561202,0.098768
0.0069205227689598,0.058647,0.101966325608559,0.098108
0.0342623861948335,0.0543,0.106347360491764,0.103313
-0.1633329647597261,-0.098176,0.1034889417782694,0.097781
0.1070808102800667,0.126456,0.1014619617627811,0.099114
0.0310220243160679,-0.020738,0.1023217998517489,0.104013
-0.1682860227517338,-0.12934,0.1036827115477101,0.098383
0.0362149188931528,0.048108,0.1017798124000971,0.098671
-0.0725474144990735,-0.133717,0.1080646143133709,0.107228
-0.0509754278175234,-0.089761,0.1032540494855861,0.10143
0.0242885978216357,0.043223,0.1020058630486308,0.099135
0.0060418641628858,0.03864,0.1025613118653785,0.099099
-0.124872467037389,-0.063281,0.1043214619510518,0.101877
-0.1080683386373247,-0.019873,0.1025067777507882,0.096981
0.0161560795486646,0.006669,0.1041444649195314,0.09778
-0.1567929740464039,-0.205422,0.1088983458873511,0.105548
-0.0645457640041951,-0.04035,0.1038284421792311,0.1046
-0.0054230596493569,0.002069,0.1103926128344115,0.104445
0.0114785611895831,-0.005877,0.1021363878891042,0.099147
0.0429914297739409,0.072462,0.1025847630989848,0.096926
0.1027597235526766,0.078554,0.1068116560133981,0.109554
0.1041234691462711,0.063099,0.1045174663534781,0.103737
0.0424117670206212,0.11215,0.101949657799972,0.098986
-0.0508154175008088,-0.133437,0.1091223266362556,0.1095
0.1221850042942471,0.097573,0.1018480090452612,0.100882
0.0307579321380825,-0.014923,0.1085931149294819,0.103506
0.0122190299406625,-0.042005,0.1030168219698403,0.096795
-0.0428735746363255,-0.05696,0.103005558487416,0.100863
0.125235013335871,0.143913,0.1019719739508023,0.097445
0.1392549534571544,0.115401,0.1025922796878401,0.096313
-0.0413858652625784,-0.119915,0.103330264681691,0.100387
-0.071453970064651,-0.15365,0.1081687900348368,0.105641
0.0187470537416607,-0.032606,0.1015737347799412,0.096033
0.201469608528231,0.243589,0.1010562635181137,0.099071
0.0487875851421399,0.091871,0.103143238072195,0.09874
-0.0440312402623419,-0.072943,0.1027768881894396,0.100774
-0.1785315573754904,-0.208545,0.1050079851212719,0.107102
0.0973819516224125,0.077485,0.1014651509134741,0.098611
0.154712570142602,0.17031,0.1017259350334092,0.097546
-0.0861525762918706,-0.064826,0.1057359165082235,0.104434
0.1295177988787186,0.113323,0.1013846629288009,0.098154
0.0226951801892743,-0.000912,0.1027656627609285,0.100387
-0.0105734092262828,0.008963,0.1031379735257006,0.101074
0.1852393283664394,0.132642,0.1032594553956109,0.096269
0.0755768977698307,0.098548,0.1023182709426196,0.100283
-0.0154321209281477,-0.059642,0.1059691912067227,0.101916
-0.0499097971306116,-0.046551,0.1029887712671098,0.099464
0.0749335391485768,0.083269,0.1044941712961499,0.103688
0.0858866597491738,0.082569,0.1020926422857603,0.101909
0.0731811105198607,0.036247,0.1024344304687435,0.100284
0.1065304823748891,0.096255,0.1022249767270808,0.098582
-0.0332661620777918,-0.112207,0.1077522368609609,0.106562
0.0366814384347486,0.02632,0.1053139072424104,0.104046
-0.0908877947981427,-0.016828,0.1064931167870181,0.100976
-0.1036035402355732,-0.125907,0.1058701731951768,0.103967
0.0046464724280436,-0.016183,0.104509579195548,0.101772
0.0024119319017042,0.006316,0.1031357583646216,0.101387
0.0646965051740569,0.048123,0.1015611478801004,0.098814
0.0344689159437837,-0.008123,0.1039983665504958,0.100792
0.0949456715258366,0.105827,0.1025763166855982,0.099345
0.0848878862926325,0.089554,0.1036202962153109,0.101663
0.0431806360564396,0.012099,0.10258024836041,0.101386
-0.0132551961133902,0.033753,0.1095076894962789,0.105002
0.0347893830756912,0.034843,0.1029049567216913,0.099349
0.0767145327901105,0.066194,0.1019172867504287,0.098804
0.0447017974913369,-0.002311,0.1030152232474674,0.101223
-0.131892717199848,-0.059646,0.1032595926724537,0.097653
-0.0139719139616052,-0.024857,0.1037474490934887,0.097066
-0.036890339337136,-0.056035,0.1033672024313654,0.101748
-0.0949868414926857,0.024191,0.1170745519931232,0.105862
0.1875319595778397,0.185303,0.1039489114197704,0.099054
-0.1051306562152058,-0.090638,0.1067027813723133,0.106363
0.0424190729705955,0.052741,0.1042397518614484,0.100808
0.0628540562275436,0.066408,0.1017077614938394,0.097878
0.1043204654894513,0.085818,0.1022102800899805,0.099781
0.1026656320581396,0.146213,0.1033145350175311,0.098995
0.1023827229515771,0.077012,0.1023282623871291,0.099035
-0.130275578138744,-0.154834,0.111903280170443,0.105877
-0.0668535780481098,-0.130122,0.1042933990851056,0.10252
0.0037410627858138,0.029225,0.1092884867671797,0.104201
-0.12127896708594,-0.130477,0.1084100279906688,0.105504
-0.0683680947248947,-0.062684,0.1057317219557371,0.101971
0.1203455417844979,0.022816,0.1028749974614812,0.09641
-0.1302353692707918,-0.118169,0.1046714145372313,0.101671
0.1242849967143274,0.12258,0.1011242332381116,0.097407
0.0404934087217846,0.054771,0.1036753552089791,0.102196
-0.2578816650444145,-0.191194,0.1192098092324067,0.111786
-0.1618647746447311,-0.054949,0.1030393470314041,0.097395
0.0309884448149236,0.029515,0.1035085237466682,0.100816
0.0201728720396397,-0.012308,0.1032548832662846,0.099408
0.0269758345458433,0.032405,0.1029827453466691,0.100713
-0.014668583561716,-0.046324,0.1058846213397911,0.104699
-0.0356535634721083,-0.074006,0.105462804958406,0.102176
0.1356367808302567,0.094897,0.1018324865673576,0.100827
-0.0267972008215745,-0.038734,0.103519924168601,0.10113
0.0281604628666092,0.062766,0.1051910144825185,0.100337
-0.0184262729534488,0.030938,0.1033065341512385,0.097884
0.0699519480415519,0.010662,0.1029484713509703,0.101282
-0.0306115506406207,-0.028586,0.103860049343423,0.101888
0.0680252725111405,0.040508,0.1050067304362938,0.102396
0.0603107452240253,0.00421,0.1065182777714733,0.104784
-0.0034163737441705,-0.028387,0.1053195810147167,0.104711
-0.1530391232801427,-0.14687,0.1065176003826386,0.105352
0.0787959606345341,0.117233,0.1036840465079524,0.100273
-0.1879777806535476,-0.13586,0.1048553906062553,0.100712
-0.0188472683342148,-0.014317,0.1062331108154659,0.10015
0.0141278407272488,-0.017566,0.1032070046194595,0.101797
0.0682212065025536,0.08846,0.1027201364488025,0.099929
0.0156512198088681,0.00387,0.102932673966392,0.099835
-0.0941716169283834,-0.087052,0.1045298230546149,0.101827
0.1088828551606053,0.075134,0.102359712994704,0.099905
0.2007515731276998,0.232578,0.1009379431352035,0.097619
0.0480882265490495,-0.052307,0.1114440015260236,0.105509
0.1092951135571014,0.127799,0.1024425805828588,0.098653
0.14197388238677,0.11815,0.1012531160401479,0.098518
0.0834121558621488,0.195816,0.1049217031866337,0.101284
-0.0013232501243802,0.035218,0.1037195325516026,0.1
0.0845782501555881,0.028869,0.1035602473315136,0.102086
-0.0441289146910186,-0.101669,0.1029906143370728,0.098464
0.1026757227505128,0.092825,0.1041236469742495,0.101979
0.0157997620567074,0.085473,0.103641787241775,0.09937
0.1337209347099593,0.116402,0.1044081564409224,0.103124
-0.2338888152947159,-0.237493,0.1090137645158917,0.107774
-0.0321615743150298,0.03597,0.1034916324422538,0.100783
-0.0170592473536178,-0.044593,0.1039118444781355,0.098734
0.0675397227944126,0.00162,0.1019650254393704,0.100395
-0.1051415171683115,-0.112309,0.1105706596193162,0.105208
0.014592249913555,-0.020364,0.1050486115997247,0.09677
-0.025599453791671,0.04257,0.1084922533955679,0.101995
-0.0107625937490132,-0.01432,0.1032614459702701,0.100559
0.1374827834360527,0.098751,0.1042688296988757,0.106674
0.0740660436243635,0.04126,0.1048680446659157,0.103941
0.2556910439112492,0.266104,0.1014342480291124,0.097103
0.142851719903454,0.138836,0.1147400124821311,0.103147
0.0242092153095643,-0.061328,0.10514858830063,0.103275
0.1026319439581234,0.0846,0.1028513911310081,0.100025
0.1573882460325913,0.22533,0.1056547614979731,0.101365
0.1215566852805166,0.137499,0.1042078841034192,0.101532
0.0417091806490162,0.002236,0.1039826981398968,0.103098
0.07807393068083,0.077102,0.1028027768338524,0.100179
-0.0221981097022743,-0.009756,0.1051988062292363,0.103718
0.1279024781917088,0.113475,0.1030264445461043,0.099416
0.089023917975363,0.137845,0.1041917848174494,0.106722
-0.0273472260540565,-0.045921,0.108631099838695,0.105671
-0.0103535480953288,0.006451,0.1097274248053051,0.103526
-0.0799999817572342,0.006658,0.1045385179468152,0.097489
-0.1668277510284166,-0.207985,0.1050868448987646,0.101678
0.0922778295238487,0.042542,0.103919497090505,0.10233
0.0552267142878671,0.017604,0.1033586010045955,0.102151
0.1005499862649229,0.179841,0.1041221301561409,0.102407
-0.0504745017562787,-0.060565,0.1066794472309017,0.103009
0.1423559709805801,0.168329,0.1037340564400499,0.101241
-0.0787469618815804,-0.053257,0.1052345392400077,0.110588
-0.0924867576991688,-0.144399,0.1079230734477192,0.107226
0.0161767267033232,-0.05843,0.105517268450189,0.103958
-0.0529282088607769,-0.056543,0.1076267914288919,0.104689
0.0541200468389741,0.073632,0.1026563927154236,0.099105
0.0489382513298048,0.087441,0.1026615011225735,0.099543
-0.0818935897551776,-0.094892,0.1062202002061599,0.105815
-0.1367461560378245,-0.126487,0.1086060709111113,0.103565
-0.049243464438806,-0.010608,0.1049277537010206,0.101979
0.036550252727771,-0.010502,0.1045405277597997,0.103439
0.0969820113795175,0.147049,0.1039749427214892,0.101626
0.0528250323438297,0.06835,0.1045006140451952,0.098116
0.0304165230671324,0.001945,0.1028521303091285,0.101029
-0.0199403362238451,-0.092918,0.1102376948171887,0.10753
0.121894880194197,0.130481,0.1035736152275323,0.099699
0.1139101120790032,0.114442,0.1039286952896545,0.100778
-0.1514201887736796,-0.129676,0.1097602992181126,0.105566
0.0056166996298812,-0.046737,0.1088734054703511,0.104941
-0.074859087869192,-0.155599,0.1047808128185837,0.103654
0.0522145134514812,0.026556,0.1042209371698339,0.102769
-0.0366436169066836,-0.014974,0.1039137627099585,0.098479
-0.0138959430750986,0.026273,0.1035003345175348,0.100826
-0.0012787740368695,-0.104058,0.1040519622714191,0.103177
0.0446092066715183,-0.003203,0.1177720894863187,0.10656
0.1170412981761564,0.035201,0.1089152392261217,0.105966
0.0386343558021672,0.031988,0.1074236378141111,0.103506
-0.0747625256126549,-0.024409,0.1105065216004797,0.104717
0.0955496665511383,0.067731,0.1028616395897711,0.099985
0.0290101752281294,0.033377,0.1050976176044734,0.101132
-0.2346766374997961,-0.227208,0.1065424581492535,0.104645
0.0412872915643671,0.07952,0.1037116684927102,0.100897
-0.0171758373537433,-0.068365,0.1063396441377001,0.104754
0.0086124540726311,0.031476,0.1038020596879734,0.101647
0.1443491501574166,0.128691,0.1027971441463429,0.100863
-0.0536550131347598,-0.121814,0.1060306075054363,0.10402
-0.1027876842464153,-0.050889,0.1045507728170001,0.101472
-0.0023823769780538,0.028305,0.1065087112976575,0.103403
0.0217599540312203,-0.014927,0.1033063439530312,0.101138
0.0418588483589115,-0.121226,0.1129876756000651,0.105634
0.0199068157448119,0.003897,0.1051307076369927,0.0969
0.0600020913749605,0.018187,0.1028327127946988,0.099434
0.0903268119896095,0.067096,0.1034808072401694,0.102738
-0.0255722810320639,-0.01554,0.1052788425370265,0.102832
0.0209266846372778,0.036321,0.1029457028810857,0.100338
0.0973646694611395,0.069062,0.1027426976351078,0.100534
0.0325640905144057,0.012939,0.1061457642104804,0.105962
0.0027310836317301,0.048582,0.1037725626838738,0.100618
-0.0284910857925167,-0.101771,0.1033979656266911,0.103085
0.0598699266254216,-0.002166,0.1056536401204934,0.103439
-0.1081668196763553,-0.155399,0.1072135333788341,0.107683
0.1403506103962273,0.185616,0.1027750675663854,0.099493
-0.0497728589789178,-0.093964,0.1037335259433711,0.10166
0.0193741834373867,0.014245,0.103266539273655,0.100268
-0.0276281286427644,-0.077969,0.106142086101108,0.103019
0.0274064306608572,-0.013682,0.1035691061918637,0.099386
0.0570045522897514,0.086529,0.1040621625954682,0.102075
-0.0632449212057986,-0.122176,0.1061457171792478,0.104465
0.014862346485972,0.034299,0.1030960530965872,0.100127
0.0309931761789629,-0.056965,0.1049047856763001,0.104184
0.1416235525544746,0.121909,0.1034433688123944,0.101059
-0.0723858898086354,-0.07858,0.1059869928529369,0.102511
0.1378914438685869,0.146514,0.1010236165537219,0.096885
0.1405677535500281,0.119052,0.1016617818922736,0.099047
0.0491017210077621,0.059899,0.1069412443794016,0.10344
0.0041344972755262,-0.023076,0.1039051133168638,0.101636
0.1173625365921185,0.093433,0.103175516149075,0.101731
0.08696367307534,0.0909,0.1066641781619327,0.103028
-0.0744818882646682,-0.113702,0.1060644747310208,0.104316
0.1181469630381,0.080347,0.1050249335445081,0.101087
-0.0117726344688734,-0.03324,0.1041971890733379,0.101272
-0.0984094197537081,-0.211421,0.1066087746388911,0.107157
0.1762613238642402,0.20648,0.1017321278149328,0.097874
-0.1064480406814399,-0.075913,0.105333098729132,0.102422
0.0426663298851878,0.079272,0.1036017701229034,0.100997
0.1089743837408155,0.092663,0.1034934599344928,0.098609
-0.0238110449258946,-0.064779,0.1055514982841203,0.102477
0.1017476129620704,0.045707,0.103176719921952,0.101488
-0.0061248497427356,-0.042951,0.1057161940315693,0.105148
0.0251860870259207,0.040499,0.1071771805816426,0.103381
0.0673777205203037,0.096349,0.1031510003762771,0.098676
0.0611601238344688,0.043588,0.1041361203467805,0.101988
0.03507583792807,-0.015919,0.1042793747104327,0.102259
0.0814449637272558,0.065605,0.104363828731732,0.101292
0.0270236495320035,-0.03384,0.1048194085591744,0.103859
0.0102284674577152,0.005172,0.1044556233707458,0.102418
0.1303670520469398,0.169666,0.1053707972778918,0.101053
0.0743119158228875,0.062093,0.1054468324504834,0.103544
0.1075740064260308,0.099633,0.1051327030446466,0.101754
0.0265033058189935,-0.027851,0.1046820989304108,0.104138
0.0215890493668738,0.020716,0.1052754629995657,0.103378
-0.0388245952914257,-0.073896,0.111397401782722,0.105902
0.1220886084492395,0.080723,0.104135374429474,0.111102
0.0743042310886708,0.068206,0.1058603480802421,0.102193
0.0552491099280807,0.022722,0.1081413778842246,0.105248
0.111686449413999,-0.020243,0.1102485922708875,0.104936
0.0662360919419274,0.027189,0.1042865259459572,0.102427
0.0471096531283346,-0.021097,0.1047530752578866,0.104947
0.0472971423675841,-0.015997,0.1041316774780978,0.102584
-0.1058262589776841,-0.135726,0.1064662207906844,0.102778
-0.1521243261142697,-0.120783,0.1080226708094287,0.104043
0.0801860581801529,0.064538,0.1031094418785701,0.100569
0.1355199477709897,0.100761,0.1042534205165541,0.102429
-0.0913206114792653,-0.057492,0.1062608830710959,0.101071
-0.0225670606122953,-0.035668,0.1063912833836244,0.105689
0.2568288029769844,0.175817,0.1128002721977248,0.104535
0.0833745792637475,-0.000387,0.1043237920615604,0.102889
-0.1418224876112623,-0.186996,0.1149410755618566,0.107611
0.0652491054953997,0.054468,0.1081830203058409,0.106512
0.0744730682541717,0.044965,0.1036456971196453,0.102149
0.1260004369431088,0.141694,0.109217850744718,0.102426
0.2003903490915665,0.267553,0.1027857109733858,0.098331
0.0266017407047971,0.044198,0.1034043749868495,0.099598
-0.083241797485979,-0.13539,0.1064646775608774,0.104935
0.1174910089582446,0.068698,0.1039554303948823,0.102422
0.1547378546865261,0.158217,0.1016759233250723,0.097783
-0.0822953263862857,-0.131545,0.1067739208035592,0.104795
0.0694944569271105,0.105016,0.1041273350417402,0.101438
-0.0231316126496042,-0.034821,0.1059446169051504,0.104122
0.091442335711287,0.028193,0.106260261199466,0.104625
0.1170150837591214,0.041756,0.1130514591135431,0.105951
0.083199574573748,0.066261,0.1029008743852867,0.099212
-0.1197892561874219,-0.136137,0.1054098549041011,0.103036
-0.0592091481842835,-0.033032,0.1069092213794964,0.102927
-0.022810712956035,-0.024146,0.1031022537203901,0.100966
0.0168972797003811,0.054894,0.1051291144957388,0.102784
-0.1455423032701777,-0.140295,0.1055266886226636,0.103006
-0.0086577739709352,-0.002105,0.1058352707381561,0.103239
0.0472293347455711,0.025368,0.1027415128357317,0.098401
0.0147717515750107,0.043477,0.1028392505514841,0.09951
-0.0219172828504921,-0.036957,0.1067668477455349,0.10236
0.0075686921698416,-0.129471,0.1081384782068349,0.112528
0.0706439074542401,0.035699,0.1061640103695181,0.101238
-0.0073981819827477,0.008922,0.1112879050317221,0.10257
-0.0315704809245374,-0.038258,0.1081588651605426,0.104916
0.106132038323283,0.047435,0.1045336822701788,0.102995
0.05969690438221,0.033901,0.1048306619095665,0.099827
-0.0949138453962417,-0.057086,0.1082210031883453,0.103957
0.0257496016089898,-0.007642,0.1042218601534483,0.101663
0.0461401744380501,0.01291,0.1077332747804079,0.104391
0.023020155781338,0.030395,0.1054355043706876,0.103016
0.0313313322680934,-0.02709,0.1052512716598391,0.105107
0.0312944677500146,-0.023027,0.1044261317659159,0.103029
-0.0103747288584316,0.001832,0.1047221069846274,0.101022
-0.0178916292420732,-0.061102,0.108407837016253,0.10611
