1.500000000000000000e+00
1.530612244897959107e+00
1.561224489795918435e+00
1.591836734693877542e+00
1.622448979591836649e+00
1.653061224489795977e+00
1.683673469387755084e+00
1.714285714285714191e+00
1.744897959183673519e+00
1.775510204081632626e+00
1.806122448979591955e+00
1.836734693877551061e+00
1.867346938775510168e+00
1.897959183673469497e+00
1.928571428571428603e+00
1.959183673469387710e+00
1.989795918367347038e+00
2.020408163265305923e+00
2.051020408163265252e+00
2.081632653061224580e+00
2.112244897959183909e+00
2.142857142857142794e+00
2.173469387755102122e+00
2.204081632653061007e+00
2.234693877551020336e+00
2.265306122448979664e+00
2.295918367346938993e+00
2.326530612244897878e+00
2.357142857142857206e+00
2.387755102040816091e+00
2.418367346938775420e+00
2.448979591836734748e+00
2.479591836734694077e+00
2.510204081632652962e+00
2.540816326530612290e+00
2.571428571428571175e+00
2.602040816326530503e+00
2.632653061224489832e+00
2.663265306122449161e+00
2.693877551020408045e+00
2.724489795918367374e+00
2.755102040816326259e+00
2.785714285714285587e+00
2.816326530612244916e+00
2.846938775510204245e+00
2.877551020408163129e+00
2.908163265306122458e+00
2.938775510204081343e+00
2.969387755102040671e+00
3.000000000000000000e+00
