XFP_F_desi,r_desi
0.1874474781748896,0.2665201551400294
0.16989698107031215,0.2298928681161085
0.11088489398339796,0.127172333669311
1.0512446416143577,0.994447286675041
0.10912782048075975,0.1855514438704602
0.6389992421606772,0.6396501374202086
0.03790186639814275,0.0769839518107438
0.35828950330157605,0.2455880651973635
0.04072049320972537,0.2792653539641547
0.2000120759677979,0.3689079176714326
0.3763672905221376,0.3486876383853313
0.510336831065993,0.4393762648136796
0.19902227557772711,0.2184898704113372
0.43404251426519314,0.5040756993721602
0.4955980195212484,0.4046574433802157
0.19848149554860983,0.2636165354635775
0.061142597224257855,0.0289145461646749
0.14279738408778186,0.0529490759804813
-0.11249953280549052,0.0387062640574756
0.15560646027287772,0.3333162496567476
-0.4052618484167474,-0.2556125633622719
-0.05924964039467717,-0.0702445255518711
0.19679727448821627,0.4704261814283814
0.1640150225868937,0.1621944494016637
0.0943626869003431,0.1334684236748144
0.4250720122883198,0.3284432043069678
0.7014786395184744,0.6461959600930827
0.603863327287383,0.5004430169225916
0.25757300646819825,0.4201026709557742
0.31471495733660393,0.4448242677416141
-0.14247455827162092,-0.0731772554135886
0.0197546234430388,-0.0395444910676416
0.28117130204571605,0.1392132488588721
0.28179789202593253,0.3005255109293355
-0.018658753948246787,-0.1581662906062463
0.5776050275970852,0.6105964347470134
-0.14944851732843567,0.0754582743175257
0.29801313792885153,0.2850146296957677
0.6044299590928217,0.5950892570057646
-0.12778502253937596,-0.2117916720702397
0.5854774090796175,0.6579581000925487
0.4940599053680479,0.3717391255463501
0.015264982172664254,-0.0179507550233952
0.7472391163084797,0.8068087034752182
0.2995400959694603,0.4686346558519588
0.20255399815707742,0.3785188885573639
-0.3372427745477373,-0.0478450895953232
0.041796561321809644,0.0675614685716252
0.004592735681986593,0.224822692955257
0.3665558771788713,0.4705045622145265
0.3384339932181595,0.2732437602180596
-0.04253579780651506,0.0066040921651694
0.45824605457466383,0.4903645090168637
-0.06714880313745875,0.0781287514614755
-0.38226753098274857,-0.1332233800329446
-0.15956326948523314,-0.3820699516374637
0.4161971518094958,0.658865393367053
0.1560560824965873,-0.065031634748237
-0.09988813767396287,-0.3457754599221792
0.4001247155363239,0.3425625474435499
0.17058417101790702,0.1867640917174964
0.4892661681114232,0.5544956166090843
0.43189544888497156,0.4193834288099099
0.3565220366025652,0.2925793404224254
-0.029880575586761715,-0.0470557920797343
0.1181009023493691,0.1082627853068983
0.6440987719500662,0.5550902118906091
-0.18439907246324116,-0.0114276103336405
0.11868670206710119,0.0082116926478618
0.23842511831703783,0.0295704134021149
0.258525829253486,0.3437739793487142
0.8113086180915117,0.8758440060186657
0.2878790229505659,0.2109219412968626
0.6746938080093019,0.5135472024352555
0.27886940912931957,0.2739653022461371
0.05540943708604473,0.1396672460750068
0.669561961186155,0.7018625222556852
0.24689343528357588,0.2283586180647173
0.3211643924341998,0.1777199191334308
0.3142866602390393,0.3390055010593357
0.39651083267365994,0.270733357818457
0.4029945022103738,0.5909877649445205
0.21537875859150368,0.2461878973387055
0.09514880030886896,0.2258519580049035
0.20976260666862867,0.4005209155474589
0.2920347450072649,0.2737348921759232
0.41926802586323086,0.3438666395877996
0.2963881701911606,0.3318004686620193
0.28465863494157784,0.2178406480415226
0.5344406829960442,0.5301104384494443
0.1385559512478589,0.0632271989350809
0.783909419457562,0.5084443510310844
0.5034025007319511,0.4030746847939082
0.38290803656217154,0.2812635784434087
0.35941559811424506,0.2772228496804316
0.7072801022634783,0.5815226812657998
0.08676947640157628,-0.1167520062545184
-0.2028195542761706,-0.3022282361257523
0.5559173468094241,0.362678510002372
0.10966700561689002,-0.058227519410934
0.34648706027493104,0.4062391485523025
0.3751142128022491,0.3521101324201816
0.5629194576970826,0.6876118490869343
0.06180365268888299,0.2928988687664923
0.3174607944976833,0.1399705095731918
0.531888071891321,0.6931188022954003
0.24728201016994067,0.1003994727496445
-0.23209844976315308,-0.1112459593776235
0.19730674447527408,0.2229684067873011
0.26863739449078694,0.2045113893682926
0.15725447566216344,0.2144054460217895
0.0681516353245577,-0.0654861892239144
0.158048397688074,0.0927647264485591
0.24415271545637607,0.2780515777220145
0.840296651728405,0.866674432265254
0.2534041032160528,0.2416688684492865
0.40647756822012315,0.438823140351838
0.4443371419607396,0.3424050634874996
-0.17575284977762573,-0.2403430022393872
0.19142487727327184,0.2155336684679355
0.3532214326314065,0.3662183252200586
0.46877629338872895,0.1874548795644637
0.25167824295984387,0.139919011341645
0.11925815936345519,0.1174346179284073
0.23572225548401393,0.2267501854615713
0.6725026601681925,0.6682142935813968
0.031158630727627923,0.1312096290734659
0.6396019896945209,0.6902734709534131
0.003091135252691668,0.0458793387160818
0.7602855850583532,0.6403473063917813
0.17724646941576605,0.2207186647525116
0.07429345970518142,0.0541453063264906
0.14979430029772,0.1223296299062471
0.23415451145913346,0.255067186020418
0.22410005150391044,0.2699973741147205
0.2692973893011339,0.1477905000808739
0.28994304224044143,0.2054705878589771
0.37055591978936286,0.3233374969967326
-0.059032881050812946,-0.2506610138993
0.4665251813110214,0.4561172508906743
0.15436130070968135,0.0023299597818664
0.5187693240950615,0.4274115334190238
0.14733766009730287,0.2095835324909403
-0.2251353930784492,-0.3526693402436285
-0.043394546608610085,-0.2325851184554679
0.4555642716289121,0.2802183166346366
0.2794948617106807,0.2109496092502643
-0.11273702574184208,-0.157022844473718
0.18555092069501322,0.064528365105877
0.1532694443308973,0.1317825901479786
0.27132289632451556,0.3249998288660137
0.4635076548927404,0.4254867041248718
0.7177635296597131,0.6708905927491688
0.4211117462082361,0.3739036512210255
0.7216964658253762,0.4627306804943581
-0.08350854084977,0.232137393413428
-0.02193011082645091,-0.2022942122985784
-0.22817646619358145,-0.0695362354433264
0.028427270493439405,0.1269716360937024
-0.029500275832340606,-0.1103704238848929
0.8205040570810795,0.6905572654622607
0.2210505768872486,0.258580078098563
0.5180090334539043,0.6338725471499628
0.6653020827229952,0.6611893774051606
0.712123268598756,0.6375234594854284
0.3546882926260366,0.3124428999881402
-0.026587060929882167,0.1323292766431461
0.59580772468938,0.4725567284465803
0.433397335250878,0.4639714572724148
-0.16543862541925147,-0.2870014070347806
0.7978615068939066,0.6351313895480477
0.05894839974651411,-0.0011697950626503
-0.024728682406284452,0.0177181385799244
0.2013927621089553,0.0943893247974202
0.06566537627497393,0.0810371459624484
0.5363269350232094,0.6015587164842764
0.6841154331978307,0.5848115384156135
0.5421626454638406,0.6374385998579123
0.37278303724358386,0.3977620654229312
0.32911580265625684,0.3447914906605926
0.47449704638684187,0.5794175590747118
-0.1768063197101566,-0.05361595491417
-0.00920486999944492,0.0153412152117899
0.5477489613404307,0.4001439108472536
1.095953648861793,1.0317396462867996
0.1605625753555815,0.2771079264513076
0.35403665575681154,0.3804916214445134
-0.06725162546348518,-0.0612373763769638
0.2571674660274734,0.3573049645937138
0.12747297060902651,0.1690140659869243
-0.002779894354605794,0.0439723029120263
0.3704062723545274,0.2575498988972102
0.3937271316691413,0.3691852405035388
-0.15001469572323556,-0.193425372287719
-0.0146933365065669,0.1181889807786475
0.4260876124162398,0.4279259139597332
0.13596168422880872,0.2580863235507946
0.008354449911415873,-0.0597755932407938
0.020589406373551444,0.040883193048957
0.4262696231770533,0.3449409046617996
-0.03680989938311274,-0.0966795955177039
0.6535826630393688,0.6181195245399133
0.476928989293929,0.4260374484054305
0.23322625962038912,0.1764062365981325
0.37085843302782706,0.3789487962564419
-0.010745581981435492,0.1077320453348102
0.12554601807562582,0.296007441727083
-0.026618483062163634,0.1484732115285009
-0.11292220037197831,-0.0384960698376786
0.7003753349307487,0.5761817530201775
0.2702817348645079,0.2885439489544962
0.22131671593096325,0.2594230873865452
0.5675927446237039,0.4148850594446616
-0.2096575930218587,0.0397633584290053
0.31715741574324463,0.4172741056605051
0.5811136902734859,0.449234100588209
0.15779210591740522,0.2882509950469598
0.09377213064569023,0.030855664154756
0.11986220077125287,0.0957231571372271
0.20520601156181195,0.1712700688257684
0.2841910166336272,0.3867556659786394
0.02930804333728876,0.0278749990465573
0.39578124145596005,0.2858805033214075
0.056920867131786235,0.4421821631522033
0.5206828149755636,0.4733956004476832
0.3240366217442405,0.2657593412909608
0.4727920209486185,0.3120943868086462
0.25371312943544266,0.3638114859201185
0.29491141768299456,0.4163806050271587
-0.09714360064103067,0.0552148788096283
0.007194576342941961,0.0704841612469133
0.5256954758859844,0.5428660783855154
0.23251943788391904,0.2447172494619411
0.4278341201492446,0.3408037879757189
0.3310599895482329,0.0041186378180137
0.3519253712659256,0.4760117038853903
0.3480809650486725,0.3943879999195162
0.0017756774562227573,0.1401840920601207
0.3702969313890352,0.4658689937795018
0.4907490495748823,0.3944950438122818
0.4034382917292034,0.3227039575358585
-0.11566413575941992,0.0209216098661149
0.015199928949840125,-0.0236926326700896
0.07303298524141288,-0.1088822833799037
0.5125267010369254,0.605333042127887
-0.19414224084942466,-0.3383139565732055
0.34381848832680806,0.4238510808237322
-0.03276372026338814,0.1565629563599051
0.37063545528196973,0.3781500080609334
0.28030936041450083,0.3167716443450453
-0.03373421990516334,-0.1532040681401324
0.5548391137002868,0.5466239950944313
0.061568162920547564,0.063853181044584
0.12319426169748171,-0.0431032185332606
-0.07689409350800824,0.0252077083387555
0.4023625626998917,0.4877633406858269
0.24746750351660163,0.3963012915732155
0.416104879648596,0.743831199726473
0.17267080423855807,0.2551183060543872
0.03341548325542343,-0.0300855878356569
-0.12102785442705377,0.0851154771119509
0.3320744017946127,0.4076874173278386
0.18750095576405723,0.2187639931416035
0.43092345367710827,0.2975993538802229
0.14722320079420248,0.1613859009603029
0.2990063343534106,0.175715885667408
-0.019421849081148856,0.0716166187679915
0.16946841962995451,0.3321932731242237
0.048375426950741485,-0.1530839595306386
0.03599299974380443,0.0191952029246504
0.3060347282624707,0.3728266834332449
-0.19650245002549482,0.0044206601121771
-0.15834189224248663,-0.0811013796451266
-0.05932705967819718,-0.2737135161196607
0.5794734847619232,0.3579873183402799
0.20113299699488252,0.2779811960846826
-0.08240155568048957,-0.0160040812547913
0.6409901026919991,0.6055391253705649
0.5835837159701482,0.6521801258358727
0.10858408232648653,-0.0516029013002602
0.06126730930263147,0.0835829944803551
0.2704624330891685,0.4126751231658253
0.2928506633621142,0.3916580396758671
0.422456252716332,0.4126460267054126
0.4668924289545697,0.4929153721209795
0.1731487059652923,0.0139985688061567
-0.11634102129724111,-0.1879128158739983
-0.17435330920782377,-0.0605181654845307
0.21832115109758932,0.3812283229980947
0.5096522000972916,0.4958168861252064
0.6524289674992727,0.6398974376366848
0.33546959750330574,0.4425694756884061
0.26873359590551527,0.5219835911301447
-0.037494823483465556,0.1023437937040668
0.309276534159618,0.3113694340827292
-0.047968752690747074,0.0264912911609321
0.09225228180773959,-0.0472138642955286
0.5200503311612885,0.4375357151910518
0.23341097509889197,0.2525536333210817
-0.09362447891416448,-0.0717941692799004
-0.16944409047311737,-0.09746300589824
0.5519512509593352,0.5715107599869086
0.01645602441488969,-0.0268917250303844
0.39457417631683467,0.2671132761640788
0.6007137895235342,0.5257788994461051
0.6966529822601397,0.7582647011801933
0.02402655313905866,-0.0609482037949003
0.07241782375678474,0.1065242353302641
0.09933755878074724,0.1507331700693588
0.14932376651505885,0.0997091052381193
-0.06819163460434607,-0.2431773717580998
-0.1595277739136507,-0.0475653575308075
0.2102565320373544,0.2399667151124565
0.6012674337663471,0.4188804583315908
-0.245990931180756,-0.1143117450838405
0.28596004344250003,0.2660546432456794
0.20094114501616445,0.1473380417418857
-0.2787550323340824,-0.1395416767647573
0.39085116383016594,0.4874983159484103
0.6882857366202106,0.720585924139473
0.09662551226103444,-0.0581734647736818
0.4768870697486629,0.4504549750996119
0.04881930273871937,0.3107409803144915
0.1918946777248225,0.1388440560152733
0.665253278426648,0.5382138758004605
0.45873328256879,0.5256361787829748
0.15331967810163283,0.2518619836346915
0.3849987525057399,0.5043783256066996
0.3204654713965813,0.3281951037290193
-0.039683311963242485,0.0457337972169512
-0.30478882266679763,-0.2456857766277857
-0.10786603230859093,0.023559833004433
0.028733210006842924,0.083673999362041
-0.13874077638684756,0.0071017594836114
0.37526082688413687,0.4919111302367758
0.36885511607475285,0.4635199612606707
0.38151070710723967,0.4814720069282309
0.34397421332656375,0.2143542134087695
0.6836763693632275,0.6886856293391675
0.15453969033778225,0.1721232590520517
0.09398927697938442,-0.0256922455015782
0.10640954257023072,0.0678388072799247
0.44234466498281755,0.3742790803659236
0.429702788869901,0.5722814067487595
-0.008180775142787589,0.1286056826673962
-0.026785865589205482,0.1280337474167219
-0.037626677010654586,-0.0524377250344874
0.34223958393631126,0.4790059895802979
0.12106398721127132,0.3360217053790454
0.07796644655985885,0.0402847743362539
0.5981656322177518,0.5780492959688385
0.34432464453844003,0.5375544107614241
0.16243772577388582,0.2264932391552691
0.4632199064261908,0.2991664925610053
0.36440172368389656,0.3750276099232709
0.03877692857017001,-0.0217932026251864
0.29243876663529744,0.5017457803318051
0.15441097069736198,0.1010844443457356
0.35982692092336777,0.4559459685190012
0.3473759358332673,0.1763697117464438
0.295812615823982,0.2724355898580721
0.31237553997062717,0.3932638633830531
-0.02331659999319413,0.2043520917684387
0.2611578606206244,0.3140994965096706
0.3575964103549225,0.4898334654069888
0.4332194183528828,0.6302608414947275
0.1540900667161793,0.303053511502482
0.11367499167640727,0.0018190764418818
0.5311370215957081,0.6227770767286515
0.3019010581669841,0.3665194716962612
-0.08899134014265675,0.2187709822442842
0.7152846504154136,0.8087189406808366
0.1337183767211596,0.1394454242897809
0.029210894876089633,0.2397467675809383
0.008028490428959145,-0.0714182637234785
0.12229449601988374,0.3592189645305526
0.15883790720684665,0.2872933943705366
0.3820973828291887,0.3819396634011416
0.28967791597900017,0.247657685344723
-0.08629254294555411,0.0086259960100837
0.5773903575707238,0.5509431107444979
0.2752072613415293,0.2594685755523548
0.32053869074792085,0.5093737885921382
0.49461727373928,0.5558622024102079
0.06494682632220439,0.2022633229440437
0.433577096085231,0.6612408084971424
0.11694807077958647,0.0667141541939862
0.05843900448255068,-0.0700571335251718
0.3548005198289692,0.4246260265280895
0.09867399575192692,0.1979681239120167
0.0859630976467387,0.1642231254412507
0.46855270396240756,0.4907344923577819
0.20615951221365303,0.0694849190451061
-0.22735156969512405,0.0681893983467321
0.30813854846695987,0.4041715421817816
0.15147364839967015,0.2571759664573789
-0.20430059215428642,-0.0059484845303887
0.48161044606080616,0.4799087408277552
0.5788986734306447,0.5953186404571866
0.025430073328410074,0.1438833270823934
0.20897750434287055,0.1199785208943714
-0.13085115266712632,-0.1226900531936225
0.02114893207561952,-0.1604491632053875
0.2673059412697305,0.3112447991515953
0.12799079037765404,0.043211641105695
-0.22325040145587405,-0.3056838646545922
0.32183645802799976,0.3600613477535825
0.26898103321958056,0.5216100959742551
0.23335761950920775,0.2368466587279391
0.18543100673512836,0.2820555580264736
0.41073339469887715,0.3586490631022261
0.32438333575997946,0.3577604210307133
0.5738222817453686,0.4665374776090085
0.3445423396879841,0.3344955541275795
0.6079676218767713,0.7673775340368796
0.30604619145432954,0.4035861617648468
0.41285434815303423,0.3994097575643565
0.20488642967124537,0.4138466784991299
0.14582925771719424,0.2028479924911476
0.1890371456269393,0.3910570167807327
0.2644344771760232,0.2460939275172731
0.44198005436524257,0.5600325681787028
0.12448750272902465,0.1924751742342931
0.35546806293132827,0.3748424930412128
-0.032441076899601295,0.1028924023188666
0.1061726626357673,0.1895036452195126
0.43899685247620246,0.4422309901481548
0.1596503601598731,0.2354442772315736
0.6124328582500753,0.7012902849187317
0.1915344661564493,0.2686013379935622
0.31509529842633643,0.3284801141934756
0.24780460152353445,0.0673096588075798
0.39104847266600085,0.4832835274618411
0.10674055970617102,0.089813906336414
-0.009657389967071328,0.2015739287904981
0.5770330094698914,0.6934252451700772
0.08889876126653817,0.0982534048739175
-0.023520792666499535,0.0246755231510045
-0.43142208100873614,-0.1190412310590032
0.46477079202698257,0.6057937580525935
-0.07449038909859063,-0.0916242696983285
0.3851354834106899,0.4455968523610726
0.31525121982216975,0.3977118296230298
0.20098000954263417,0.1045738998288645
0.36279684835888126,0.2201974533872696
0.009249786887118638,0.2726251456802482
0.22930686869565697,0.6035948946289158
0.15952117034444746,0.1553243284845881
0.4154329103460128,0.2953733563849338
0.3835736682120545,0.353949123023867
-0.24630007441701673,-0.1815336583480017
0.1933894077607916,0.2687571017871085
-0.3171997581757666,-0.1214809066712533
0.0005277718185330293,0.0002068344824567
-0.06972572557958578,0.2134510362847011
0.6748419620702819,0.7497238981379756
0.20934479993312038,0.1693892546077967
0.4330329463620948,0.406301517458045
0.4491767942830347,0.3129488403922209
0.2548589934913754,0.2921423918868807
0.08727997824173439,0.1656337718278278
0.13135124565996015,0.2760974187912458
-0.2980063976810454,-0.0011893272078612
0.04518154172386746,0.298217158220818
0.5039845600099819,0.6099561885901823
0.26930834154812144,0.3079603902396981
-0.017937901586547955,0.1419286926076064
-0.4852493989680098,-0.1186436670971563
0.6848933917231799,0.6857756543163906
-0.15478332267574402,-0.205430044054418
-0.06294744898346183,0.0553774580633349
0.2139753778324749,0.2466107257232322
0.2847553480778986,0.1856330556687686
0.09523754255058137,0.4342702579569528
0.33333565019651346,0.4231767630619326
0.3556873990672662,0.5675266574322834
0.5139019858499867,0.6413899422539419
0.338379210738851,0.3379534306014954
0.03816784688110797,0.0216949694066212
0.12376645951132126,0.1131340918292337
-0.06500870177169604,-0.1174006387336218
0.16816644264599656,0.3037992673624889
0.19681590402437887,0.2298933695319919
0.0747609212904865,0.242704704859255
-0.01035626300095549,0.1005341957107781
-0.34493349519167404,-0.0340973760850452
0.06864999419301476,0.2068293761776893
0.3370664442949711,0.113663049444365
0.3154634766840698,0.3663604729235221
0.5937961221011847,0.6036696852360058
0.4464515432203644,0.4763662997353374
0.25207009824989157,0.3726391230086311
0.09757053396837723,-0.0318954692530038
0.23482323919215897,0.4142253067946352
0.648577053165031,0.7252419477570098
-0.3574567531250352,-0.0068880644587218
0.28681843292854303,0.1355485985362924
0.4665457977639207,0.5371015718923635
-0.07789488664204924,-0.0382583392162232
0.05447382077440066,0.044168379822591
0.6224044727259086,0.6831625238177855
-0.229503051702459,-0.0576309848602106
0.027704955842787093,0.2067709545171852
0.23943947901038598,0.3764764319134326
0.023704353434243153,-0.0988242764647784
-0.3737778374858429,-0.601160637908053
0.6370079092748158,0.7698656647545177
0.5082126161710654,0.3434553023040106
-0.2820034959233291,-0.4162341148037081
0.5273701882194164,0.54544300566956
0.4382734225134568,0.4425791301419217
0.43477023290104033,0.3478409871137284
0.1756002590734238,0.1851798995525093
0.2935921989164465,0.4183567187520789
0.3810889658867844,0.5008024140118424
0.2341150127765741,0.3145352850437409
0.6312245338035123,0.5641258084987917
0.3240967522424918,0.4508596395975496
0.34580822768319575,0.3990375958895699
-0.12443820515425585,-0.1736541785873645
0.3926073831074697,0.4117212308267511
0.41478021070584403,0.7375344257166503
0.2948888870975277,0.4243708416600372
0.31234875967504383,0.4586517933024332
-0.18715992476198684,-0.1996708601894282
0.031066106259514115,0.1344416465876731
-0.046162115684736715,-0.0502219848720761
0.6429751927175686,0.7147985310631968
0.4853855606510131,0.523690824909579
0.38586236418818265,0.3293785416772654
0.2251202467928033,0.4524085166487831
0.5762358173193403,0.6084193846684588
0.4130081955141822,0.514947284781744
0.4119357074169683,0.4057423947087363
0.2648405773714817,0.2734456254137886
0.5635504959717925,0.7142041714539108
0.49778867799653814,0.3362265873696777
0.7059017031110137,0.7833918478760693
0.014875683505196413,-0.1526932018537899
0.19786173439545962,0.3066327757058909
-0.3578937670550202,-0.0969298288329428
-0.11299938858907765,0.0879745829418182
0.38446307904572885,0.3829794723997684
0.5390609672912474,0.8109217336732111
0.10672011403822079,0.1645439609469856
0.4662316024597737,0.4533927536120791
0.5003685852031889,0.5727145197480358
0.03966311238851761,-0.0277219025804797
0.6208641861759321,0.5965253157722018
-0.2570947313696581,0.072018136581437
0.4191798312846493,0.3839243025362495
0.29896105151326946,0.405071007064176
0.02824142096800175,0.2104648317659775
-0.31718191079897373,-0.2112434904037418
0.5951604782086892,0.5716698567897229
0.34069257478124326,0.2369714263261685
0.04693313879196115,0.1584786259291064
-0.013351624524285288,0.1061256379137962
0.6290892996316866,0.6362225525237285
0.2469666985072747,0.3447656676451052
0.3005130621812362,0.3489436544744439
0.7127338142538808,0.7353760931654276
0.4725629459735101,0.4635006563985733
0.10597429229507949,0.3019234480887829
0.31510227901100585,0.3825748132153835
-0.16593899056606398,0.1956174881517098
0.6059760484218659,0.612861221346046
0.7545260860907357,0.9029352736828092
-0.02093811093873965,0.2040716686276194
0.5129335969902464,0.4955807116381713
-0.3888491235230749,-0.1739190741978341
0.06730280730146543,0.2326875859528906
0.12952204973997494,0.1281246298889379
0.23417757678584916,0.3134288782981891
-0.29848691862079324,-0.1599187554737596
0.3212226551070305,0.6353332694407328
0.3481011605112099,0.4465564473766136
0.0616621945850242,0.0632488041377447
0.29892602182791217,0.3376134940890753
0.1452373242357492,0.2728586498380386
0.2928119375804359,0.2382964805231338
0.372274407410651,0.4631771363713885
0.49785530242505405,0.61814994688067
0.28566929085266946,0.3172576997365253
0.3412637781509278,0.2520547688833291
0.6144157147966973,0.6181620880906398
0.04105341133233242,0.0842209810952419
0.4726430809181832,0.278178135108532
0.4628287223329779,0.5969923041175648
-0.15249170789773503,0.1506410065777012
0.12508681747652206,0.0888464526201649
0.7675267065019238,0.8461037939651478
0.6595752811897018,0.7659325367606686
0.2582490011466252,0.2034962253344449
0.12081098242549881,0.2631235013944169
0.5102203805902183,0.4732030629033885
0.20901420469437282,-0.0105956260590948
0.49654026542902496,0.4480289174022819
0.27377347303724386,0.2788041915755556
0.12777126390424787,0.4876807589625104
-0.29481659522744597,-0.0298553372390749
0.27768930222725663,0.3051080399351606
0.3196905636802556,0.4338174326465633
-0.06124953784706344,-0.1780429278499898
0.11658913892051581,0.2291576961167021
0.3111970118011622,0.4124170551488482
0.12760986220191173,0.3083166040729053
0.2770162180097411,0.1195813704834216
0.511154895481873,0.4766294861403355
0.1510769509311367,0.1753068716261521
-0.2152043963909427,-0.0622711069812722
0.3955358189942437,0.3258716286411435
0.21241296433490708,0.3173749905956767
0.22125318944269057,0.4608611946722546
0.4731229355085953,0.5904930232998391
0.4435812280964375,0.5296487292079406
0.13451923499044005,0.2829696207546985
0.1567221806277197,0.4223262329985981
-0.11550798598165635,0.1859515238720444
0.39064636041926715,0.3831645092805941
-0.010640848313472562,0.0978832115502051
0.1468378423131198,0.4288893693252849
0.3736499084888729,0.3329892993566683
0.18452161530428235,0.3163512058838951
-0.05015051399153836,0.0301093948183524
0.40556268245452065,0.4483083701496798
-0.07015599023577135,0.0939815763994459
0.4976672969202738,0.2506463721006967
-0.054259996393538845,-0.0132775635763534
0.5051099790363625,0.5998408588624511
-0.017875525687391924,0.0739276023010948
0.43745625886634487,0.4065359291013661
-0.265031971325949,-0.2202767228960664
-0.06055464839557567,-0.0201839456096698
-0.07356659242175878,-0.0696024054493706
0.32157077397920886,0.4629676124110533
0.27906320019311215,0.2791451061709391
0.0549109640909351,0.2164061241736443
