8.000000000000000444e-01
8.755102040816327147e-01
9.510204081632653850e-01
1.026530612244898055e+00
1.102040816326530726e+00
1.177551020408163396e+00
1.253061224489795844e+00
1.328571428571428736e+00
1.404081632653061185e+00
1.479591836734694077e+00
1.555102040816326525e+00
1.630612244897959418e+00
1.706122448979591866e+00
1.781632653061224536e+00
1.857142857142857206e+00
1.932653061224489877e+00
2.008163265306122547e+00
2.083673469387755439e+00
2.159183673469387887e+00
2.234693877551020336e+00
2.310204081632653228e+00
2.385714285714286120e+00
2.461224489795918569e+00
2.536734693877551017e+00
2.612244897959183909e+00
2.687755102040816357e+00
2.763265306122448806e+00
2.838775510204081698e+00
2.914285714285714590e+00
2.989795918367347483e+00
3.065306122448979487e+00
3.140816326530612379e+00
3.216326530612245271e+00
3.291836734693877276e+00
3.367346938775510168e+00
3.442857142857143060e+00
3.518367346938775952e+00
3.593877551020407957e+00
3.669387755102040849e+00
3.744897959183673741e+00
3.820408163265306634e+00
3.895918367346938638e+00
3.971428571428571530e+00
4.046938775510204422e+00
4.122448979591837315e+00
4.197959183673469319e+00
4.273469387755102211e+00
4.348979591836735104e+00
4.424489795918367108e+00
4.500000000000000000e+00
